,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,36.0,韶关,2017-06-21,0.9,25.0,29.0,69.0,21.0,30.0,190.0,185.0,175.0,28.0,27.4,27.0,468.0,448.6,417.0,84.0,84.0,84.0,2.0,0.8,0.0
1,33.0,韶关,2017-06-22,1.0,27.0,14.0,42.0,18.0,24.0,175.0,171.0,165.0,27.0,27.0,27.0,300.0,259.8,207.0,88.0,86.4,85.0,1.0,0.6,0.0
2,71.0,韶关,2017-06-23,0.9,22.0,17.0,126.0,25.0,35.0,195.0,195.0,195.0,31.0,30.6,30.0,791.0,719.4,655.0,73.0,71.2,70.0,0.0,0.0,0.0
3,63.0,韶关,2017-06-24,0.9,20.0,22.0,116.0,23.0,34.0,200.0,199.0,195.0,32.0,31.4,31.0,848.0,784.2,722.0,71.0,69.8,69.0,0.0,0.0,0.0
4,55.0,韶关,2017-06-25,1.0,21.0,23.0,106.0,24.0,37.0,200.0,200.0,200.0,31.0,31.0,31.0,825.0,713.4,609.0,72.0,70.6,69.0,0.0,0.0,0.0
5,37.0,韶关,2017-06-26,1.0,20.0,21.0,69.0,21.0,27.0,210.0,206.0,205.0,30.0,29.2,29.0,582.0,524.6,429.0,78.0,76.6,75.0,1.0,0.6,0.0
6,44.0,韶关,2017-06-27,1.0,18.0,16.0,88.0,19.0,28.0,200.0,196.0,195.0,29.0,28.8,28.0,504.0,432.4,379.0,84.0,78.8,77.0,0.0,0.0,0.0
7,45.0,韶关,2017-06-28,1.0,27.0,25.0,75.0,27.0,45.0,205.0,187.0,165.0,27.0,27.0,27.0,306.0,229.2,139.0,89.0,87.2,84.0,2.0,0.8,0.0
8,75.0,韶关,2017-06-29,0.9,24.0,19.0,130.0,33.0,42.0,200.0,199.0,195.0,31.0,30.8,30.0,820.0,640.4,463.0,69.0,66.6,65.0,0.0,0.0,0.0
9,64.0,韶关,2017-06-30,1.0,33.0,23.0,117.0,27.0,43.0,195.0,195.0,195.0,31.0,30.4,30.0,757.0,684.4,615.0,69.0,67.8,67.0,0.0,0.0,0.0
10,39.0,韶关,2017-07-01,0.9,31.0,16.0,78.0,26.0,35.0,195.0,192.0,190.0,29.0,28.6,28.0,550.0,479.6,351.0,80.0,74.6,71.0,1.0,0.2,0.0
11,31.0,韶关,2017-07-02,1.1,25.0,13.0,43.0,17.0,18.0,195.0,180.0,160.0,28.0,27.6,27.0,423.0,358.2,262.0,88.0,83.0,81.0,4.0,2.4,1.0
12,26.0,韶关,2017-07-03,1.0,21.0,16.0,52.0,12.0,17.0,170.0,149.0,125.0,28.0,27.4,26.0,740.0,513.0,319.0,86.0,81.8,80.0,2.0,1.6,1.0
13,41.0,韶关,2017-07-04,1.0,22.0,19.0,82.0,16.0,29.0,190.0,184.0,180.0,30.0,30.0,30.0,830.0,771.4,719.0,72.0,71.4,71.0,1.0,0.6,0.0
14,46.0,韶关,2017-07-05,0.9,22.0,20.0,92.0,20.0,34.0,185.0,178.0,175.0,32.0,31.2,31.0,828.0,781.0,736.0,66.0,65.4,65.0,0.0,0.0,0.0
15,38.0,韶关,2017-07-06,0.8,21.0,15.0,67.0,16.0,30.0,165.0,157.0,150.0,31.0,30.8,30.0,835.0,780.2,731.0,69.0,67.2,66.0,1.0,0.4,0.0
