,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,49.0,汕尾,2021-01-01,0.5,16.0,9.0,98.0,24.0,41.0,60,45,30,15,13.8,12,600,565.0,515,24,21.6,20,0,0,0
1,62.0,汕尾,2021-01-02,0.5,16.0,9.0,114.0,24.0,41.0,105,77,45,17,16.4,15,605,567.0,515,40,27.8,23,0,0,0
2,69.0,汕尾,2021-01-03,0.6,19.0,9.0,122.0,30.0,50.0,130,100,55,19,18.2,17,575,462.8,352,62,52.4,48,0,0,0
3,69.0,汕尾,2021-01-04,0.7,20.0,10.0,122.0,31.0,54.0,150,111,50,19,18.8,18,533,408.2,314,53,44.4,40,0,0,0
4,77.0,汕尾,2021-01-05,0.7,21.0,10.0,132.0,29.0,48.0,160,123,35,21,20.6,20,580,541.8,500,61,48.2,41,0,0,0
5,66.0,汕尾,2021-01-06,0.6,17.0,10.0,119.0,30.0,44.0,125,106,70,18,17.6,17,575,476.6,383,65,59.2,57,0,0,0
6,67.0,汕尾,2021-01-07,0.7,17.0,9.0,64.0,48.0,58.0,45,39,30,19,18.2,17,548,462.6,302,50,48.0,46,0,0,0
7,34.0,汕尾,2021-01-08,0.5,11.0,8.0,61.0,18.0,34.0,15,12,10,10,9.8,9,273,226.4,149,42,36.6,32,0,0,0
8,42.0,汕尾,2021-01-09,0.4,13.0,9.0,83.0,17.0,39.0,355,98,10,12,11.2,10,601,421.6,302,20,18.8,18,0,0,0
9,45.0,汕尾,2021-01-10,0.5,20.0,11.0,66.0,24.0,45.0,50,35,15,11,10.8,10,144,123.4,98,27,25.2,24,0,0,0
10,34.0,汕尾,2021-01-11,0.5,14.0,11.0,62.0,22.0,34.0,360,215,0,8,7.4,7,81,52.0,33,67,60.6,49,0,0,0
11,48.0,汕尾,2021-01-12,0.4,19.0,10.0,88.0,24.0,48.0,25,15,5,16,15.4,14,651,604.0,556,20,17.8,16,0,0,0
12,64.0,汕尾,2021-01-13,0.5,26.0,10.0,116.0,29.0,57.0,150,131,75,16,15.0,14,650,600.0,555,31,24.4,20,0,0,0
13,80.0,汕尾,2021-01-14,0.6,34.0,10.0,135.0,36.0,68.0,165,130,70,19,18.0,17,621,573.6,530,47,37.8,32,0,0,0
14,86.0,汕尾,2021-01-15,0.7,33.0,9.0,143.0,36.0,65.0,145,137,125,19,18.8,18,620,572.0,525,50,46.8,41,0,0,0
15,74.0,汕尾,2021-01-16,0.6,23.0,9.0,128.0,39.0,61.0,100,96,85,21,20.4,20,619,568.8,524,59,54.2,49,0,0,0
16,75.0,汕尾,2021-01-17,0.8,20.0,10.0,120.0,51.0,99.0,35,30,25,19,18.4,17,620,565.6,515,46,44.6,43,0,0,0
17,68.0,汕尾,2021-01-18,0.6,18.0,10.0,121.0,35.0,78.0,165,150,115,16,15.6,15,630,578.0,530,43,38.6,34,0,0,0
18,61.0,汕尾,2021-01-19,0.6,18.0,9.0,113.0,28.0,66.0,110,95,70,18,17.8,17,635,582.0,534,56,46.8,40,0,0,0
19,61.0,汕尾,2021-01-20,0.6,19.0,8.0,113.0,27.0,55.0,110,101,85,21,20.8,20,620,552.8,489,62,57.8,55,0,0,0
20,80.0,汕尾,2021-01-21,0.7,24.0,9.0,135.0,35.0,57.0,145,123,95,22,21.8,21,619,421.2,236,65,62.8,61,0,0,0
21,202.0,汕尾,2021-01-22,0.9,37.0,8.0,271.0,66.0,80.0,255,226,205,24,23.4,23,629,467.8,314,63,60.0,58,0,0,0
22,56.0,汕尾,2021-01-23,0.7,22.0,8.0,107.0,35.0,45.0,175,141,50,23,22.0,21,640,575.2,515,74,62.0,56,0,0,0
23,72.0,汕尾,2021-01-24,0.6,16.0,7.0,126.0,26.0,34.0,115,111,105,20,19.8,19,649,585.8,530,70,69.2,68,0,0,0
24,82.0,汕尾,2021-01-25,0.8,19.0,8.0,138.0,35.0,49.0,145,131,95,21,21.0,21,640,581.4,526,64,61.8,60,0,0,0
25,95.0,汕尾,2021-01-26,0.8,23.0,9.0,153.0,44.0,53.0,175,171,170,21,20.8,20,620,572.2,519,60,59.8,59,0,0,0
26,78.0,汕尾,2021-01-27,0.8,18.0,8.0,133.0,35.0,46.0,120,113,100,21,19.8,19,635,581.2,530,74,68.6,63,0,0,0
27,57.0,汕尾,2021-01-28,0.9,18.0,8.0,108.0,32.0,44.0,25,17,10,23,22.2,21,660,585.0,512,51,48.4,47,0,0,0
28,80.0,汕尾,2021-01-29,0.7,14.0,8.0,135.0,28.0,53.0,115,105,90,18,17.6,17,665,607.0,555,61,52.8,41,0,0,0
29,68.0,汕尾,2021-01-30,0.6,16.0,8.0,121.0,31.0,73.0,115,102,90,19,18.4,18,671,611.4,556,59,49.0,42,0,0,0
30,64.0,汕尾,2021-01-31,0.6,16.0,8.0,116.0,20.0,41.0,125,106,95,20,19.8,19,661,607.2,554,65,56.2,49,0,0,0
63,58.0,汕尾,2021-02-01,0.6,16.0,7.0,109.0,24.0,40.0,155,148,130,21,21.0,21,648,585.2,526,71,67.0,63,0,0,0
64,80.0,汕尾,2021-02-02,0.6,16.0,8.0,136.0,33.0,48.0,125,107,95,23,21.8,21,623,573.6,514,64,61.4,57,0,0,0
65,73.0,汕尾,2021-02-03,0.6,13.0,9.0,127.0,31.0,56.0,115,102,85,21,20.4,20,680,618.0,560,59,53.8,51,0,0,0
66,73.0,汕尾,2021-02-04,0.5,12.0,8.0,127.0,27.0,57.0,120,114,100,22,21.2,21,685,620.6,560,60,54.6,49,0,0,0
67,60.0,汕尾,2021-02-05,0.5,10.0,8.0,111.0,25.0,44.0,135,119,85,22,21.4,21,691,627.0,566,64,59.0,55,0,0,0
68,75.0,汕尾,2021-02-06,0.6,14.0,8.0,130.0,31.0,42.0,175,171,170,22,22.0,22,690,626.8,565,56,55.2,55,0,0,0
69,79.0,汕尾,2021-02-07,0.6,14.0,8.0,134.0,44.0,46.0,125,116,105,22,22.0,22,699,631.0,570,61,58.8,58,0,0,0
70,69.0,汕尾,2021-02-08,0.6,10.0,8.0,122.0,38.0,48.0,115,109,100,22,21.8,21,657,590.4,498,71,65.4,61,0,0,0
71,61.0,汕尾,2021-02-09,0.6,9.0,8.0,113.0,29.0,53.0,85,81,70,20,19.6,19,359,285.8,180,62,59.8,58,0,0,0
72,34.0,汕尾,2021-02-10,0.5,7.0,7.0,68.0,7.0,15.0,360,218,5,15,15.0,15,47,39.6,28,88,87.0,86,0,0,0
73,31.0,汕尾,2021-02-11,0.5,7.0,8.0,62.0,9.0,20.0,345,209,135,19,19.0,19,516,416.8,263,73,70.0,67,0,0,0
74,43.0,汕尾,2021-02-12,0.4,5.0,9.0,85.0,26.0,26.0,300,215,180,20,20.0,20,662,601.0,508,62,58.8,57,0,0,0
75,52.0,汕尾,2021-02-13,0.5,7.0,8.0,102.0,24.0,27.0,150,122,65,21,20.6,20,666,554.4,453,72,64.6,61,0,0,0
76,58.0,汕尾,2021-02-14,0.5,9.0,8.0,109.0,22.0,27.0,215,209,200,21,20.6,20,664,603.8,518,64,63.6,63,0,0,0
77,57.0,汕尾,2021-02-15,0.5,8.0,9.0,108.0,21.0,28.0,135,125,115,23,22.6,22,739,675.6,615,56,50.2,45,0,0,0
78,68.0,汕尾,2021-02-16,0.6,8.0,9.0,121.0,26.0,36.0,135,119,80,22,21.2,21,725,661.0,600,66,59.8,55,0,0,0
79,55.0,汕尾,2021-02-17,0.7,7.0,8.0,106.0,27.0,35.0,105,67,30,22,21.4,20,720,642.2,573,70,58.0,52,0,0,0
80,76.0,汕尾,2021-02-18,0.6,8.0,10.0,131.0,29.0,49.0,120,101,75,20,19.4,19,741,673.8,610,58,51.8,47,0,0,0
81,80.0,汕尾,2021-02-19,0.6,10.0,10.0,135.0,25.0,44.0,150,128,90,19,18.8,18,740,676.0,620,57,51.6,48,0,0,0
82,94.0,汕尾,2021-02-20,0.5,11.0,10.0,152.0,29.0,42.0,165,158,150,20,19.6,19,740,675.8,615,55,53.4,51,0,0,0
83,92.0,汕尾,2021-02-21,0.6,14.0,9.0,150.0,33.0,49.0,180,164,150,21,21.0,21,740,678.0,620,54,54.0,54,0,0,0
84,51.0,汕尾,2021-02-22,0.6,15.0,9.0,101.0,23.0,43.0,185,174,170,23,22.6,22,740,677.2,620,61,59.0,57,0,0,0
85,76.0,汕尾,2021-02-23,0.6,12.0,9.0,131.0,24.0,37.0,110,108,105,24,23.6,23,740,678.0,620,60,57.2,55,0,0,0
