,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,58.0,广州,2017-06-21,0.9,47.0,11.0,74.0,20.0,37.0,180.0,177.0,170.0,31.0,30.8,30.0,754.0,553.6,347.0,76.0,74.8,74.0,6.0,3.2,1.0
1,56.0,广州,2017-06-22,0.9,45.0,10.0,51.0,20.0,41.0,175.0,170.0,165.0,30.0,30.0,30.0,545.0,517.8,493.0,80.0,79.2,79.0,5.0,3.0,1.0
2,43.0,广州,2017-06-23,0.7,35.0,9.0,78.0,14.0,29.0,180.0,178.0,175.0,32.0,31.4,31.0,830.0,751.0,678.0,73.0,72.2,71.0,5.0,3.0,1.0
3,44.0,广州,2017-06-24,0.7,34.0,10.0,89.0,14.0,31.0,190.0,190.0,190.0,32.0,32.0,32.0,848.0,763.2,694.0,73.0,71.4,70.0,4.0,2.8,1.0
4,47.0,广州,2017-06-25,0.7,31.0,10.0,94.0,14.0,31.0,200.0,199.0,195.0,32.0,31.4,31.0,734.0,696.0,658.0,72.0,71.4,71.0,7.0,3.8,2.0
5,47.0,广州,2017-06-26,0.7,28.0,10.0,95.0,13.0,31.0,210.0,203.0,200.0,32.0,31.4,31.0,695.0,653.8,591.0,75.0,73.6,73.0,7.0,4.0,1.0
6,47.0,广州,2017-06-27,0.7,28.0,10.0,95.0,14.0,33.0,205.0,197.0,185.0,32.0,31.4,31.0,539.0,462.4,367.0,73.0,71.4,70.0,1.0,0.2,0.0
7,53.0,广州,2017-06-28,0.7,30.0,11.0,104.0,14.0,32.0,210.0,203.0,195.0,33.0,32.2,32.0,689.0,646.4,596.0,69.0,67.0,65.0,2.0,1.0,0.0
8,56.0,广州,2017-06-29,0.7,33.0,12.0,108.0,17.0,32.0,190.0,185.0,180.0,32.0,31.6,31.0,731.0,630.8,570.0,70.0,68.4,67.0,2.0,1.2,1.0
9,65.0,广州,2017-06-30,0.7,33.0,12.0,119.0,17.0,31.0,175.0,169.0,165.0,33.0,32.2,32.0,859.0,754.8,693.0,66.0,64.0,63.0,1.0,0.6,0.0
10,40.0,广州,2017-07-01,0.7,32.0,11.0,52.0,14.0,27.0,180.0,177.0,175.0,31.0,30.6,30.0,660.0,590.6,475.0,77.0,71.8,69.0,4.0,2.6,1.0
11,43.0,广州,2017-07-02,0.8,35.0,9.0,33.0,14.0,25.0,180.0,179.0,175.0,31.0,30.6,30.0,642.0,549.4,379.0,80.0,75.2,72.0,13.0,7.4,3.0
12,53.0,广州,2017-07-03,0.8,43.0,9.0,19.0,13.0,20.0,155.0,148.0,135.0,28.0,27.6,27.0,172.0,142.0,107.0,91.0,87.2,85.0,4.0,2.8,1.0
13,58.0,广州,2017-07-04,0.9,48.0,11.0,61.0,17.0,29.0,175.0,167.0,150.0,30.0,29.8,29.0,477.0,440.8,388.0,75.0,72.4,71.0,1.0,0.2,0.0
14,55.0,广州,2017-07-05,0.8,44.0,14.0,95.0,20.0,36.0,125.0,118.0,115.0,33.0,32.6,32.0,841.0,772.2,728.0,66.0,63.0,61.0,2.0,0.6,0.0
15,48.0,广州,2017-07-06,0.8,39.0,13.0,61.0,15.0,27.0,135.0,127.0,120.0,32.0,31.2,31.0,703.0,647.6,608.0,73.0,70.2,68.0,2.0,1.2,0.0
