,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,31.0,中山,2017-06-21,0.8,11.0,5.0,63.0,11.0,21.0,190.0,186.0,185.0,31.0,30.8,30.0,838.0,726.8,618.0,74.0,72.8,72.0,3.0,1.4,0.0
1,30.0,中山,2017-06-22,0.7,9.0,5.0,61.0,12.0,25.0,175.0,175.0,175.0,30.0,30.0,30.0,648.0,535.0,430.0,80.0,79.4,79.0,4.0,2.2,0.0
2,26.0,中山,2017-06-23,0.7,8.0,6.0,52.0,8.0,15.0,170.0,170.0,170.0,31.0,30.8,30.0,846.0,790.8,741.0,75.0,73.8,73.0,1.0,0.6,0.0
3,26.0,中山,2017-06-24,0.7,8.0,6.0,52.0,6.0,15.0,190.0,186.0,185.0,31.0,31.0,31.0,850.0,790.2,736.0,74.0,73.2,73.0,1.0,0.6,0.0
4,30.0,中山,2017-06-25,0.7,6.0,6.0,61.0,6.0,16.0,200.0,198.0,195.0,32.0,31.6,31.0,796.0,758.2,700.0,68.0,67.2,66.0,2.0,1.2,0.0
5,27.0,中山,2017-06-26,0.6,8.0,6.0,54.0,8.0,19.0,200.0,196.0,195.0,31.0,31.0,31.0,742.0,691.0,637.0,76.0,74.4,73.0,3.0,1.4,0.0
6,26.0,中山,2017-06-27,0.6,10.0,5.0,53.0,8.0,18.0,200.0,194.0,190.0,31.0,30.8,30.0,590.0,540.2,455.0,74.0,72.6,72.0,0.0,0.0,0.0
7,30.0,中山,2017-06-28,0.6,10.0,6.0,60.0,6.0,16.0,200.0,193.0,185.0,32.0,31.4,31.0,769.0,675.2,598.0,68.0,67.4,66.0,0.0,0.0,0.0
8,36.0,中山,2017-06-29,0.7,12.0,7.0,73.0,9.0,17.0,180.0,177.0,175.0,32.0,31.4,31.0,847.0,786.0,736.0,69.0,67.2,66.0,2.0,1.2,0.0
9,36.0,中山,2017-06-30,0.6,11.0,5.0,73.0,8.0,15.0,170.0,166.0,165.0,32.0,31.4,31.0,860.0,804.2,753.0,68.0,65.6,64.0,1.0,0.6,0.0
10,24.0,中山,2017-07-01,0.7,11.0,5.0,49.0,8.0,15.0,185.0,181.0,180.0,31.0,30.8,30.0,733.0,671.2,565.0,73.0,69.6,68.0,1.0,0.6,0.0
11,21.0,中山,2017-07-02,0.7,13.0,5.0,43.0,9.0,19.0,185.0,184.0,180.0,32.0,31.6,31.0,765.0,724.8,660.0,68.0,66.2,65.0,1.0,0.6,0.0
12,28.0,中山,2017-07-03,0.8,23.0,4.0,37.0,8.0,14.0,190.0,186.0,180.0,29.0,28.6,28.0,239.0,215.0,173.0,82.0,79.2,78.0,3.0,2.0,0.0
13,40.0,中山,2017-07-04,0.9,33.0,7.0,26.0,12.0,21.0,155.0,150.0,135.0,31.0,30.4,29.0,603.0,488.4,388.0,71.0,68.0,66.0,0.0,0.0,0.0
14,36.0,中山,2017-07-05,0.7,29.0,8.0,47.0,11.0,19.0,120.0,115.0,110.0,32.0,31.8,31.0,849.0,786.8,732.0,66.0,63.2,62.0,0.0,0.0,0.0
15,38.0,中山,2017-07-06,0.7,31.0,8.0,17.0,8.0,15.0,130.0,130.0,130.0,31.0,30.8,30.0,850.0,789.6,735.0,71.0,70.2,70.0,6.0,3.4,0.0
16,24.0,中山,2017-07-07,0.7,18.0,5.0,48.0,7.0,12.0,165.0,165.0,165.0,31.0,30.6,30.0,850.0,784.8,728.0,71.0,68.8,68.0,2.0,1.0,0.0
17,21.0,中山,2017-07-08,0.7,16.0,5.0,42.0,8.0,16.0,190.0,183.0,170.0,29.0,27.8,27.0,587.0,368.6,95.0,86.0,80.6,75.0,8.0,4.8,1.0
