,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,31.0,潮州,2017-06-21,1.3,22.0,12.0,61.0,16.0,28.0,205.0,201.0,195.0,29.0,28.8,28.0,764.0,704.0,588.0,83.0,80.8,80.0,7.0,3.8,1.0
1,34.0,潮州,2017-06-22,1.0,8.0,11.0,68.0,15.0,31.0,205.0,198.0,190.0,30.0,29.8,29.0,624.0,571.0,467.0,81.0,77.6,75.0,1.0,0.2,0.0
2,32.0,潮州,2017-06-23,1.0,12.0,12.0,65.0,15.0,32.0,200.0,191.0,185.0,31.0,30.8,30.0,800.0,770.0,720.0,76.0,73.6,72.0,0.0,0.0,0.0
3,38.0,潮州,2017-06-24,1.2,18.0,13.0,77.0,18.0,38.0,205.0,201.0,200.0,31.0,30.6,30.0,820.0,767.0,727.0,78.0,76.4,75.0,3.0,1.8,1.0
4,39.0,潮州,2017-06-25,0.9,14.0,13.0,78.0,12.0,32.0,215.0,215.0,215.0,31.0,30.8,30.0,802.0,759.0,693.0,73.0,72.2,72.0,3.0,1.4,0.0
5,43.0,潮州,2017-06-26,1.1,22.0,15.0,86.0,14.0,39.0,225.0,221.0,220.0,31.0,31.0,31.0,768.0,730.4,685.0,76.0,74.2,73.0,5.0,2.8,1.0
6,43.0,潮州,2017-06-27,1.4,20.0,16.0,81.0,19.0,44.0,220.0,214.0,210.0,31.0,31.0,31.0,616.0,594.6,560.0,74.0,73.2,73.0,2.0,0.4,0.0
7,51.0,潮州,2017-06-28,1.1,17.0,20.0,102.0,20.0,46.0,220.0,214.0,205.0,33.0,32.2,32.0,791.0,722.4,606.0,66.0,63.2,62.0,0.0,0.0,0.0
8,79.0,潮州,2017-06-29,1.0,16.0,18.0,135.0,26.0,50.0,175.0,171.0,165.0,32.0,31.8,31.0,845.0,808.2,753.0,71.0,66.0,64.0,0.0,0.0,0.0
9,32.0,潮州,2017-06-30,0.8,10.0,12.0,64.0,16.0,28.0,150.0,149.0,145.0,31.0,30.8,30.0,846.0,809.8,753.0,70.0,67.8,67.0,1.0,0.4,0.0
10,23.0,潮州,2017-07-01,0.8,12.0,10.0,47.0,11.0,22.0,170.0,164.0,155.0,30.0,29.8,29.0,833.0,796.2,740.0,76.0,72.2,69.0,5.0,3.0,1.0
11,23.0,潮州,2017-07-02,0.9,16.0,11.0,39.0,11.0,22.0,180.0,176.0,170.0,29.0,29.0,29.0,820.0,786.2,740.0,80.0,78.8,78.0,12.0,6.8,2.0
12,28.0,潮州,2017-07-03,1.0,15.0,12.0,57.0,10.0,25.0,170.0,167.0,165.0,31.0,30.6,30.0,841.0,805.4,750.0,72.0,69.4,68.0,1.0,0.2,0.0
13,44.0,潮州,2017-07-04,0.9,10.0,12.0,88.0,13.0,24.0,165.0,158.0,155.0,31.0,30.8,30.0,839.0,804.4,748.0,72.0,67.4,65.0,0.0,0.0,0.0
14,23.0,潮州,2017-07-05,1.0,12.0,12.0,42.0,10.0,20.0,125.0,121.0,110.0,31.0,30.4,29.0,754.0,704.6,617.0,75.0,69.6,67.0,1.0,0.4,0.0
15,28.0,潮州,2017-07-06,0.8,7.0,8.0,56.0,8.0,17.0,145.0,144.0,140.0,31.0,30.8,30.0,839.0,803.6,750.0,67.0,64.4,63.0,0.0,0.0,0.0
16,32.0,潮州,2017-07-07,0.9,10.0,9.0,65.0,7.0,17.0,180.0,179.0,175.0,30.0,29.6,29.0,810.0,779.8,732.0,79.0,75.6,73.0,6.0,3.6,1.0
17,27.0,潮州,2017-07-08,0.9,16.0,12.0,48.0,19.0,24.0,185.0,182.0,180.0,31.0,30.4,30.0,827.0,792.4,740.0,73.0,69.8,68.0,3.0,1.8,1.0
18,39.0,潮州,2017-07-09,0.7,14.0,14.0,79.0,16.0,30.0,190.0,185.0,180.0,31.0,30.8,30.0,776.0,755.2,716.0,71.0,68.8,68.0,0.0,0.0,0.0
19,45.0,潮州,2017-07-10,0.8,14.0,14.0,90.0,24.0,36.0,200.0,190.0,180.0,32.0,31.6,31.0,809.0,770.8,711.0,70.0,66.6,65.0,0.0,0.0,0.0
20,65.0,潮州,2017-07-11,0.8,12.0,14.0,119.0,26.0,40.0,175.0,165.0,160.0,32.0,31.8,31.0,843.0,808.6,756.0,67.0,63.2,61.0,0.0,0.0,0.0
21,34.0,潮州,2017-07-12,0.6,10.0,10.0,63.0,18.0,32.0,155.0,148.0,140.0,32.0,31.8,31.0,838.0,802.6,750.0,71.0,66.6,64.0,0.0,0.0,0.0
22,38.0,潮州,2017-07-13,0.6,10.0,11.0,76.0,18.0,36.0,155.0,152.0,150.0,33.0,32.0,31.0,848.0,813.0,760.0,68.0,62.6,60.0,0.0,0.0,0.0
23,31.0,潮州,2017-07-14,0.7,8.0,10.0,57.0,15.0,32.0,145.0,143.0,140.0,32.0,31.6,31.0,840.0,807.0,760.0,70.0,67.0,65.0,1.0,0.2,0.0
24,22.0,潮州,2017-07-15,0.8,10.0,10.0,41.0,11.0,22.0,125.0,124.0,120.0,31.0,30.8,30.0,833.0,790.8,750.0,68.0,64.6,63.0,1.0,0.6,0.0
25,34.0,潮州,2017-07-16,0.7,6.0,9.0,69.0,14.0,24.0,130.0,128.0,125.0,32.0,31.2,31.0,837.0,803.6,756.0,61.0,59.2,58.0,0.0,0.0,0.0
26,19.0,潮州,2017-07-17,0.7,6.0,8.0,39.0,8.0,12.0,155.0,148.0,140.0,28.0,26.4,25.0,605.0,356.8,17.0,94.0,88.4,81.0,16.0,10.2,5.0
27,23.0,潮州,2017-07-18,0.9,10.0,9.0,47.0,9.0,15.0,130.0,124.0,110.0,27.0,26.8,26.0,214.0,194.2,157.0,87.0,83.4,81.0,4.0,2.0,0.0
28,30.0,潮州,2017-07-19,0.8,9.0,12.0,61.0,18.0,28.0,155.0,151.0,145.0,30.0,29.8,29.0,820.0,740.4,667.0,77.0,74.6,73.0,1.0,0.4,0.0
