,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,24.0,珠海,2017-06-21,0.6,14.0,3.0,48.0,10.0,17.0,195.0,193.0,190.0,30.0,29.2,29.0,840.0,734.0,629.0,80.0,78.6,78.0,1.0,0.6,0.0
1,22.0,珠海,2017-06-22,0.5,8.0,2.0,45.0,12.0,18.0,175.0,175.0,175.0,29.0,29.0,29.0,699.0,619.8,547.0,85.0,84.2,84.0,2.0,0.8,0.0
2,20.0,珠海,2017-06-23,0.5,6.0,3.0,41.0,7.0,12.0,175.0,175.0,175.0,29.0,29.0,29.0,848.0,795.0,747.0,83.0,82.2,81.0,1.0,0.6,0.0
3,22.0,珠海,2017-06-24,0.5,10.0,3.0,44.0,6.0,11.0,195.0,192.0,190.0,29.0,29.0,29.0,848.0,797.0,751.0,83.0,81.6,81.0,0.0,0.0,0.0
4,26.0,珠海,2017-06-25,0.6,8.0,2.0,52.0,6.0,12.0,205.0,202.0,200.0,30.0,29.6,29.0,809.0,774.4,729.0,78.0,76.4,76.0,1.0,0.6,0.0
5,23.0,珠海,2017-06-26,0.5,8.0,3.0,46.0,8.0,16.0,200.0,199.0,195.0,30.0,29.6,29.0,811.0,740.2,673.0,83.0,81.8,81.0,1.0,0.6,0.0
6,22.0,珠海,2017-06-27,0.5,8.0,2.0,45.0,8.0,16.0,200.0,200.0,200.0,30.0,29.6,29.0,736.0,667.0,545.0,82.0,80.8,80.0,0.0,0.0,0.0
7,24.0,珠海,2017-06-28,0.5,11.0,3.0,49.0,7.0,14.0,200.0,195.0,190.0,30.0,29.8,29.0,737.0,667.8,599.0,80.0,78.4,77.0,0.0,0.0,0.0
8,22.0,珠海,2017-06-29,0.5,11.0,4.0,45.0,8.0,13.0,185.0,182.0,180.0,30.0,29.8,29.0,860.0,792.6,732.0,78.0,75.8,75.0,1.0,0.6,0.0
9,22.0,珠海,2017-06-30,0.5,7.0,3.0,45.0,8.0,11.0,170.0,170.0,170.0,30.0,29.6,29.0,860.0,807.2,757.0,76.0,74.2,73.0,0.0,0.0,0.0
10,18.0,珠海,2017-07-01,0.5,9.0,3.0,36.0,7.0,10.0,190.0,187.0,185.0,30.0,29.8,29.0,795.0,743.6,656.0,78.0,76.6,76.0,1.0,0.6,0.0
11,20.0,珠海,2017-07-02,0.5,9.0,3.0,40.0,8.0,14.0,190.0,190.0,190.0,30.0,30.0,30.0,699.0,655.4,619.0,77.0,75.2,74.0,6.0,3.6,0.0
12,25.0,珠海,2017-07-03,0.6,20.0,3.0,40.0,7.0,13.0,205.0,202.0,195.0,29.0,28.8,28.0,326.0,300.4,256.0,80.0,78.4,77.0,1.0,0.6,0.0
13,35.0,珠海,2017-07-04,0.6,28.0,4.0,27.0,11.0,15.0,140.0,128.0,100.0,30.0,29.6,29.0,680.0,564.2,455.0,74.0,72.6,71.0,0.0,0.0,0.0
14,32.0,珠海,2017-07-05,0.6,24.0,4.0,36.0,11.0,18.0,110.0,103.0,95.0,30.0,30.0,30.0,840.0,783.0,728.0,75.0,72.4,71.0,0.0,0.0,0.0
15,33.0,珠海,2017-07-06,0.5,27.0,5.0,28.0,7.0,11.0,125.0,123.0,120.0,29.0,29.0,29.0,848.0,791.8,741.0,81.0,80.0,79.0,8.0,4.8,0.0
16,20.0,珠海,2017-07-07,0.5,14.0,3.0,41.0,6.0,11.0,180.0,173.0,170.0,29.0,29.0,29.0,848.0,788.4,735.0,80.0,78.0,77.0,5.0,3.0,0.0
17,23.0,珠海,2017-07-08,0.6,18.0,4.0,34.0,9.0,13.0,195.0,188.0,175.0,28.0,27.2,27.0,547.0,333.6,88.0,88.0,85.0,81.0,10.0,6.0,1.0
18,22.0,珠海,2017-07-09,0.5,9.0,3.0,45.0,10.0,17.0,180.0,179.0,175.0,29.0,29.0,29.0,850.0,796.2,745.0,84.0,82.2,81.0,3.0,1.8,0.0
19,20.0,珠海,2017-07-10,0.5,10.0,3.0,40.0,10.0,17.0,175.0,172.0,170.0,29.0,29.0,29.0,857.0,794.8,738.0,82.0,80.4,79.0,0.0,0.0,0.0
20,23.0,珠海,2017-07-11,0.5,15.0,3.0,47.0,8.0,12.0,140.0,137.0,130.0,30.0,29.6,29.0,860.0,801.4,749.0,79.0,77.0,76.0,0.0,0.0,0.0
21,28.0,珠海,2017-07-12,0.5,23.0,8.0,47.0,11.0,15.0,125.0,118.0,105.0,30.0,29.8,29.0,858.0,799.2,746.0,78.0,73.4,70.0,2.0,1.2,0.0
22,31.0,珠海,2017-07-13,0.5,25.0,8.0,43.0,13.0,18.0,125.0,117.0,100.0,30.0,29.8,29.0,858.0,798.8,745.0,80.0,76.2,74.0,0.0,0.0,0.0
23,27.0,珠海,2017-07-14,0.5,22.0,8.0,34.0,7.0,13.0,115.0,113.0,110.0,30.0,30.0,30.0,858.0,799.4,746.0,78.0,76.2,75.0,1.0,0.6,0.0
24,23.0,珠海,2017-07-15,0.5,19.0,6.0,36.0,6.0,12.0,100.0,98.0,95.0,30.0,30.0,30.0,858.0,798.4,745.0,74.0,73.4,73.0,0.0,0.0,0.0
25,32.0,珠海,2017-07-16,0.5,26.0,10.0,25.0,6.0,10.0,105.0,103.0,100.0,29.0,29.0,29.0,743.0,645.8,559.0,81.0,80.2,80.0,22.0,13.0,2.0
26,27.0,珠海,2017-07-17,0.5,21.0,6.0,31.0,6.0,10.0,145.0,130.0,105.0,29.0,28.8,28.0,623.0,577.0,507.0,80.0,78.6,78.0,8.0,4.6,0.0
