,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,28.0,惠州,2017-06-21,0.7,21.0,4.0,44.0,12.0,25.0,190.0,188.0,185.0,30.0,29.6,29.0,824.0,625.6,492.0,78.0,77.0,76.0,6.0,3.4,2.0
1,35.0,惠州,2017-06-22,0.6,18.0,5.0,70.0,14.0,35.0,190.0,187.0,185.0,30.0,29.8,29.0,640.0,531.6,434.0,78.0,76.6,76.0,7.0,4.0,1.0
2,28.0,惠州,2017-06-23,0.6,14.0,5.0,57.0,13.0,27.0,185.0,185.0,185.0,31.0,31.0,31.0,840.0,767.0,708.0,74.0,72.4,72.0,4.0,2.2,1.0
3,26.0,惠州,2017-06-24,0.6,18.0,4.0,50.0,11.0,25.0,200.0,200.0,200.0,31.0,31.0,31.0,840.0,731.2,635.0,74.0,73.0,72.0,4.0,2.0,1.0
4,41.0,惠州,2017-06-25,0.6,16.0,4.0,82.0,10.0,29.0,210.0,210.0,210.0,32.0,31.4,31.0,743.0,696.8,628.0,72.0,69.4,68.0,3.0,1.8,1.0
5,36.0,惠州,2017-06-26,0.5,18.0,4.0,73.0,10.0,31.0,220.0,218.0,215.0,31.0,30.6,30.0,802.0,703.6,624.0,77.0,75.8,75.0,7.0,4.0,1.0
6,39.0,惠州,2017-06-27,0.5,22.0,6.0,79.0,12.0,37.0,225.0,220.0,215.0,31.0,31.0,31.0,635.0,580.6,471.0,74.0,72.6,72.0,1.0,0.4,0.0
7,50.0,惠州,2017-06-28,0.5,21.0,5.0,101.0,11.0,31.0,230.0,225.0,215.0,32.0,31.8,31.0,767.0,696.4,631.0,69.0,68.0,67.0,2.0,1.0,0.0
8,51.0,惠州,2017-06-29,0.6,24.0,7.0,102.0,15.0,37.0,220.0,208.0,200.0,33.0,32.2,32.0,850.0,800.6,760.0,65.0,63.2,62.0,1.0,0.4,0.0
9,33.0,惠州,2017-06-30,0.5,16.0,7.0,67.0,14.0,30.0,180.0,175.0,170.0,32.0,31.6,31.0,839.0,789.8,758.0,69.0,66.0,65.0,1.0,0.8,0.0
10,40.0,惠州,2017-07-01,0.5,13.0,7.0,81.0,10.0,23.0,195.0,191.0,190.0,32.0,31.2,31.0,782.0,741.4,664.0,69.0,66.6,65.0,3.0,1.6,0.0
11,27.0,惠州,2017-07-02,0.6,18.0,8.0,37.0,11.0,26.0,190.0,185.0,180.0,31.0,30.4,30.0,761.0,720.0,654.0,75.0,73.4,72.0,8.0,4.8,1.0
12,23.0,惠州,2017-07-03,0.6,19.0,6.0,31.0,9.0,17.0,195.0,182.0,170.0,29.0,29.0,29.0,530.0,478.8,433.0,82.0,78.6,77.0,10.0,6.2,2.0
13,26.0,惠州,2017-07-04,0.6,16.0,6.0,52.0,10.0,21.0,165.0,158.0,150.0,31.0,31.0,31.0,757.0,663.2,575.0,70.0,67.4,66.0,2.0,0.8,0.0
14,24.0,惠州,2017-07-05,0.6,13.0,7.0,48.0,10.0,21.0,140.0,132.0,120.0,32.0,31.8,31.0,840.0,784.4,734.0,67.0,63.2,61.0,1.0,0.2,0.0
15,20.0,惠州,2017-07-06,0.5,14.0,6.0,40.0,8.0,16.0,140.0,137.0,130.0,31.0,30.8,30.0,840.0,730.2,627.0,71.0,70.0,69.0,2.0,0.8,0.0
16,25.0,惠州,2017-07-07,0.6,13.0,5.0,50.0,6.0,16.0,175.0,171.0,170.0,31.0,30.2,30.0,838.0,719.4,628.0,74.0,73.2,72.0,4.0,2.4,1.0
17,21.0,惠州,2017-07-08,0.6,16.0,5.0,42.0,10.0,19.0,190.0,186.0,180.0,30.0,28.0,26.0,681.0,415.6,77.0,88.0,80.0,71.0,3.0,1.6,0.0
18,34.0,惠州,2017-07-09,0.6,14.0,6.0,68.0,11.0,24.0,185.0,183.0,180.0,31.0,31.0,31.0,842.0,764.4,694.0,70.0,69.0,68.0,2.0,1.0,0.0
19,38.0,惠州,2017-07-10,0.6,17.0,6.0,76.0,12.0,27.0,190.0,184.0,180.0,32.0,31.6,31.0,842.0,756.6,679.0,68.0,66.6,66.0,1.0,0.4,0.0
20,31.0,惠州,2017-07-11,0.6,17.0,7.0,62.0,12.0,29.0,165.0,161.0,160.0,33.0,32.4,32.0,850.0,802.4,759.0,67.0,63.2,61.0,3.0,1.6,0.0
21,36.0,惠州,2017-07-12,0.6,18.0,7.0,68.0,16.0,36.0,150.0,140.0,120.0,33.0,32.6,32.0,827.0,766.2,712.0,62.0,59.0,57.0,0.0,0.0,0.0
22,35.0,惠州,2017-07-13,0.6,14.0,6.0,56.0,15.0,34.0,150.0,141.0,125.0,33.0,32.8,32.0,810.0,748.0,691.0,61.0,59.2,57.0,0.0,0.0,0.0
23,28.0,惠州,2017-07-14,0.6,11.0,6.0,46.0,11.0,26.0,145.0,137.0,125.0,33.0,32.6,32.0,857.0,786.6,724.0,64.0,61.8,60.0,1.0,0.2,0.0
24,25.0,惠州,2017-07-15,0.6,13.0,6.0,41.0,11.0,24.0,125.0,121.0,110.0,33.0,32.4,32.0,847.0,783.0,733.0,64.0,61.2,59.0,2.0,0.8,0.0
25,19.0,惠州,2017-07-16,0.6,12.0,6.0,38.0,8.0,16.0,120.0,120.0,120.0,32.0,31.8,31.0,837.0,723.4,612.0,66.0,64.4,63.0,3.0,1.8,1.0
26,16.0,惠州,2017-07-17,0.6,13.0,6.0,33.0,7.0,13.0,145.0,118.0,80.0,32.0,31.4,31.0,706.0,679.6,645.0,69.0,67.2,66.0,3.0,1.8,1.0
27,21.0,惠州,2017-07-18,0.6,18.0,7.0,22.0,7.0,14.0,140.0,129.0,115.0,31.0,30.2,30.0,707.0,586.8,454.0,70.0,68.2,66.0,2.0,1.2,1.0
28,23.0,惠州,2017-07-19,0.6,19.0,6.0,43.0,9.0,21.0,140.0,136.0,130.0,31.0,30.4,29.0,661.0,595.0,483.0,76.0,71.0,68.0,3.0,1.4,0.0
29,25.0,惠州,2017-07-20,0.6,13.0,6.0,44.0,10.0,24.0,140.0,133.0,125.0,32.0,31.8,31.0,802.0,756.4,721.0,69.0,65.8,64.0,2.0,1.2,0.0
30,30.0,惠州,2017-07-21,0.6,16.0,6.0,52.0,12.0,29.0,125.0,118.0,105.0,32.0,31.8,31.0,777.0,736.8,684.0,69.0,66.4,65.0,6.0,3.2,1.0
31,30.0,惠州,2017-07-21,0.6,16.0,6.0,52.0,12.0,29.0,125.0,118.0,105.0,32.0,31.8,31.0,777.0,736.8,684.0,69.0,66.4,65.0,6.0,3.2,1.0
32,37.0,惠州,2017-07-22,0.6,18.0,7.0,66.0,15.0,36.0,80.0,75.0,70.0,35.0,34.2,33.0,783.0,718.2,627.0,54.0,50.6,49.0,0.0,0.0,0.0
33,24.0,惠州,2017-07-23,0.6,16.0,6.0,32.0,15.0,20.0,120.0,102.0,75.0,29.0,28.2,27.0,417.0,253.6,101.0,87.0,83.2,80.0,6.0,3.4,1.0
34,28.0,惠州,2017-07-24,0.6,14.0,6.0,56.0,10.0,19.0,140.0,133.0,115.0,32.0,32.0,32.0,819.0,768.6,720.0,68.0,67.4,67.0,6.0,2.8,1.0
35,31.0,惠州,2017-07-25,0.6,18.0,7.0,62.0,11.0,29.0,145.0,134.0,115.0,34.0,33.4,33.0,788.0,741.6,689.0,64.0,60.0,57.0,2.0,0.6,0.0
36,60.0,惠州,2017-07-26,0.7,23.0,8.0,112.0,20.0,47.0,115.0,91.0,70.0,35.0,34.8,34.0,786.0,677.4,537.0,54.0,52.8,51.0,0.0,0.0,0.0
37,36.0,惠州,2017-07-27,0.6,18.0,7.0,59.0,18.0,35.0,105.0,70.0,45.0,35.0,34.2,33.0,821.0,718.6,601.0,53.0,50.6,48.0,0.0,0.0,0.0
38,60.0,惠州,2017-07-28,0.7,20.0,7.0,113.0,20.0,46.0,45.0,41.0,40.0,36.0,35.2,34.0,822.0,737.8,552.0,49.0,46.8,45.0,0.0,0.0,0.0
39,110.0,惠州,2017-07-29,0.8,27.0,8.0,171.0,36.0,72.0,355.0,80.0,5.0,38.0,36.8,35.0,840.0,783.0,714.0,51.0,44.6,41.0,0.0,0.0,0.0
40,79.0,惠州,2017-07-30,0.9,28.0,10.0,135.0,50.0,85.0,325.0,310.0,300.0,38.0,37.4,37.0,812.0,739.4,560.0,49.0,45.6,43.0,0.0,0.0,0.0
41,133.0,惠州,2017-07-31,1.0,35.0,12.0,197.0,55.0,94.0,280.0,253.0,155.0,37.0,35.8,34.0,721.0,500.8,176.0,58.0,49.8,46.0,0.0,0.0,0.0
42,88.0,惠州,2017-08-01,0.8,22.0,6.0,146.0,31.0,50.0,215.0,189.0,170.0,35.0,34.2,33.0,737.0,584.4,376.0,63.0,59.0,56.0,4.0,2.2,1.0
43,36.0,惠州,2017-08-02,0.7,25.0,6.0,61.0,18.0,34.0,205.0,169.0,130.0,34.0,33.4,32.0,671.0,549.2,350.0,69.0,62.6,60.0,6.0,3.0,1.0
44,40.0,惠州,2017-08-03,0.7,24.0,7.0,81.0,13.0,28.0,170.0,164.0,155.0,33.0,32.4,32.0,652.0,578.6,522.0,71.0,67.2,64.0,8.0,4.6,2.0
45,36.0,惠州,2017-08-04,0.7,24.0,8.0,65.0,16.0,34.0,160.0,157.0,150.0,33.0,32.2,32.0,818.0,775.8,738.0,69.0,67.4,65.0,6.0,3.2,2.0
46,46.0,惠州,2017-08-05,0.7,23.0,8.0,92.0,17.0,39.0,195.0,185.0,175.0,34.0,33.4,33.0,761.0,639.8,446.0,61.0,59.6,59.0,3.0,1.4,0.0
47,80.0,惠州,2017-08-06,0.9,34.0,8.0,137.0,28.0,56.0,265.0,241.0,210.0,34.0,34.0,34.0,724.0,594.0,387.0,56.0,54.6,54.0,0.0,0.0,0.0
48,82.0,惠州,2017-08-07,0.8,31.0,8.0,139.0,24.0,48.0,215.0,202.0,190.0,35.0,34.6,34.0,761.0,530.6,220.0,57.0,53.6,50.0,0.0,0.0,0.0
49,45.0,惠州,2017-08-08,0.7,23.0,6.0,90.0,14.0,32.0,225.0,210.0,195.0,35.0,34.0,33.0,700.0,527.4,297.0,58.0,55.0,52.0,0.0,0.0,0.0
50,35.0,惠州,2017-08-09,0.7,22.0,7.0,71.0,13.0,29.0,210.0,205.0,200.0,35.0,34.4,34.0,728.0,636.4,505.0,56.0,54.6,53.0,1.0,0.6,0.0
51,38.0,惠州,2017-08-10,0.7,30.0,6.0,47.0,17.0,39.0,200.0,196.0,190.0,34.0,33.6,33.0,754.0,674.8,527.0,61.0,59.2,58.0,5.0,2.4,0.0
52,47.0,惠州,2017-08-11,0.7,20.0,6.0,94.0,18.0,37.0,200.0,196.0,190.0,34.0,33.8,33.0,754.0,724.8,686.0,61.0,58.8,58.0,3.0,1.6,0.0
53,46.0,惠州,2017-08-12,0.6,15.0,6.0,93.0,13.0,34.0,200.0,196.0,190.0,35.0,34.2,34.0,837.0,686.8,601.0,56.0,54.0,52.0,0.0,0.0,0.0
54,44.0,惠州,2017-08-13,0.6,17.0,6.0,89.0,12.0,31.0,200.0,197.0,195.0,34.0,33.6,33.0,648.0,599.0,553.0,58.0,55.2,53.0,0.0,0.0,0.0
55,51.0,惠州,2017-08-14,0.6,23.0,7.0,102.0,14.0,35.0,210.0,199.0,190.0,34.0,33.6,33.0,607.0,500.6,375.0,59.0,56.4,55.0,0.0,0.0,0.0
56,63.0,惠州,2017-08-15,0.6,25.0,8.0,116.0,13.0,35.0,220.0,212.0,205.0,35.0,34.0,33.0,665.0,585.6,444.0,53.0,51.0,48.0,0.0,0.0,0.0
57,55.0,惠州,2017-08-16,0.7,34.0,10.0,107.0,22.0,51.0,225.0,202.0,185.0,35.0,34.8,34.0,770.0,688.2,510.0,50.0,46.6,45.0,0.0,0.0,0.0
58,100.0,惠州,2017-08-17,0.7,37.0,11.0,160.0,27.0,57.0,230.0,201.0,165.0,36.0,35.2,34.0,784.0,618.0,333.0,50.0,45.8,43.0,0.0,0.0,0.0
59,87.0,惠州,2017-08-18,0.7,25.0,9.0,145.0,23.0,46.0,160.0,138.0,90.0,37.0,36.8,36.0,817.0,777.0,733.0,48.0,44.0,42.0,0.0,0.0,0.0
60,76.0,惠州,2017-08-19,0.7,27.0,8.0,132.0,23.0,50.0,185.0,180.0,170.0,37.0,36.6,36.0,823.0,781.2,741.0,46.0,41.4,39.0,0.0,0.0,0.0
61,195.0,惠州,2017-08-20,0.8,40.0,13.0,260.0,38.0,74.0,280.0,273.0,270.0,38.0,36.6,35.0,834.0,788.8,748.0,43.0,38.0,35.0,0.0,0.0,0.0
