,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,35.0,茂名,2017-06-21,0.8,11.0,7.0,70.0,11.0,21.0,220.0,209.0,195.0,31.0,30.8,30.0,741.0,699.8,632.0,75.0,74.8,74.0,11.0,6.0,1.0
1,30.0,茂名,2017-06-22,0.8,8.0,5.0,56.0,14.0,29.0,165.0,158.0,155.0,30.0,30.0,30.0,692.0,578.0,476.0,82.0,80.0,79.0,13.0,7.4,0.0
2,25.0,茂名,2017-06-23,0.7,6.0,5.0,51.0,10.0,17.0,160.0,159.0,155.0,32.0,31.4,31.0,871.0,782.4,699.0,73.0,71.6,71.0,1.0,0.6,0.0
3,30.0,茂名,2017-06-24,0.7,8.0,5.0,60.0,9.0,20.0,170.0,165.0,160.0,32.0,31.8,31.0,871.0,794.4,722.0,72.0,70.0,69.0,0.0,0.0,0.0
4,32.0,茂名,2017-06-25,0.7,8.0,5.0,65.0,11.0,22.0,180.0,179.0,175.0,32.0,31.6,31.0,847.0,784.4,724.0,72.0,70.6,69.0,2.0,1.4,1.0
5,29.0,茂名,2017-06-26,0.6,7.0,5.0,58.0,10.0,23.0,175.0,171.0,165.0,32.0,32.0,32.0,880.0,801.0,728.0,69.0,67.8,67.0,0.0,0.0,0.0
6,25.0,茂名,2017-06-27,0.6,8.0,5.0,51.0,11.0,24.0,175.0,172.0,165.0,32.0,31.8,31.0,753.0,704.6,658.0,70.0,68.2,67.0,0.0,0.0,0.0
7,24.0,茂名,2017-06-28,0.5,7.0,5.0,49.0,9.0,19.0,175.0,170.0,165.0,32.0,32.0,32.0,873.0,766.0,667.0,67.0,65.0,64.0,0.0,0.0,0.0
8,23.0,茂名,2017-06-29,0.6,7.0,5.0,47.0,8.0,16.0,170.0,165.0,160.0,32.0,31.8,31.0,880.0,795.2,717.0,65.0,63.8,63.0,1.0,0.6,0.0
9,26.0,茂名,2017-06-30,0.6,10.0,6.0,46.0,16.0,25.0,165.0,165.0,165.0,32.0,32.0,32.0,880.0,800.4,727.0,64.0,62.0,61.0,0.0,0.0,0.0
10,33.0,茂名,2017-07-01,0.7,9.0,6.0,67.0,13.0,21.0,200.0,193.0,180.0,32.0,31.8,31.0,692.0,651.8,579.0,69.0,64.6,61.0,3.0,1.8,1.0
11,28.0,茂名,2017-07-02,0.7,12.0,8.0,56.0,15.0,26.0,205.0,199.0,195.0,31.0,30.8,30.0,726.0,681.0,609.0,74.0,71.2,69.0,8.0,5.2,2.0
12,22.0,茂名,2017-07-03,0.9,15.0,7.0,45.0,14.0,18.0,175.0,150.0,130.0,31.0,30.6,30.0,856.0,647.2,445.0,75.0,71.6,69.0,5.0,3.6,2.0
13,22.0,茂名,2017-07-04,0.8,11.0,6.0,40.0,13.0,21.0,135.0,132.0,125.0,31.0,30.8,30.0,846.0,667.2,513.0,72.0,68.2,66.0,0.0,0.0,0.0
14,25.0,茂名,2017-07-05,0.7,8.0,8.0,51.0,12.0,15.0,140.0,135.0,130.0,33.0,32.4,32.0,870.0,793.0,721.0,61.0,60.4,60.0,0.0,0.0,0.0
15,26.0,茂名,2017-07-06,0.8,8.0,9.0,52.0,9.0,14.0,150.0,144.0,135.0,33.0,32.4,32.0,863.0,789.6,720.0,64.0,62.4,61.0,1.0,0.6,0.0
16,28.0,茂名,2017-07-07,0.8,10.0,8.0,56.0,11.0,16.0,170.0,164.0,160.0,33.0,32.2,32.0,863.0,765.6,692.0,63.0,61.0,59.0,2.0,1.2,0.0
17,27.0,茂名,2017-07-08,0.8,10.0,7.0,54.0,12.0,21.0,175.0,165.0,150.0,32.0,30.6,29.0,758.0,639.0,426.0,76.0,70.0,67.0,5.0,2.6,0.0
18,28.0,茂名,2017-07-09,0.7,5.0,5.0,57.0,12.0,21.0,165.0,165.0,165.0,32.0,31.6,31.0,868.0,786.8,710.0,68.0,66.4,65.0,3.0,1.8,0.0
19,29.0,茂名,2017-07-10,0.8,7.0,5.0,59.0,14.0,23.0,165.0,161.0,160.0,31.0,30.8,30.0,853.0,781.2,714.0,75.0,71.8,70.0,8.0,4.6,0.0
20,22.0,茂名,2017-07-11,0.7,7.0,6.0,45.0,12.0,19.0,145.0,143.0,140.0,33.0,32.4,32.0,880.0,786.8,700.0,62.0,59.8,58.0,0.0,0.0,0.0
21,26.0,茂名,2017-07-12,0.6,7.0,7.0,53.0,10.0,14.0,130.0,127.0,125.0,33.0,32.8,32.0,873.0,794.2,720.0,57.0,55.2,54.0,0.0,0.0,0.0
