,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,36.0,揭阳,2017-06-21,1.5,29.0,13.0,45.0,20.0,29.0,205.0,202.0,195.0,30.0,29.6,29.0,769.0,674.8,508.0,80.0,75.6,74.0,2.0,0.8,0.0
1,32.0,揭阳,2017-06-22,1.2,16.0,11.0,57.0,18.0,30.0,205.0,197.0,190.0,31.0,30.8,30.0,624.0,583.8,499.0,76.0,73.0,71.0,1.0,0.2,0.0
2,32.0,揭阳,2017-06-23,0.9,14.0,14.0,58.0,16.0,30.0,200.0,193.0,190.0,32.0,31.6,31.0,823.0,791.4,744.0,71.0,68.8,67.0,0.0,0.0,0.0
3,36.0,揭阳,2017-06-24,1.0,21.0,13.0,63.0,18.0,38.0,205.0,202.0,200.0,32.0,31.8,31.0,778.0,752.8,717.0,71.0,70.6,70.0,1.0,0.8,0.0
4,35.0,揭阳,2017-06-25,0.7,12.0,10.0,70.0,12.0,26.0,215.0,215.0,215.0,32.0,31.8,31.0,774.0,732.8,679.0,69.0,66.6,65.0,1.0,0.2,0.0
5,34.0,揭阳,2017-06-26,0.7,12.0,11.0,68.0,12.0,30.0,225.0,225.0,225.0,32.0,32.0,32.0,766.0,717.4,667.0,69.0,68.0,67.0,3.0,1.6,1.0
6,41.0,揭阳,2017-06-27,0.9,22.0,14.0,67.0,19.0,43.0,220.0,217.0,215.0,32.0,32.0,32.0,658.0,619.4,581.0,68.0,67.4,67.0,0.0,0.0,0.0
7,37.0,揭阳,2017-06-28,0.8,15.0,10.0,75.0,18.0,34.0,230.0,221.0,215.0,34.0,33.4,33.0,787.0,725.8,628.0,60.0,58.0,57.0,0.0,0.0,0.0
8,59.0,揭阳,2017-06-29,0.8,14.0,14.0,111.0,20.0,38.0,165.0,165.0,165.0,34.0,33.2,33.0,847.0,811.0,756.0,63.0,59.0,57.0,0.0,0.0,0.0
9,34.0,揭阳,2017-06-30,0.9,17.0,15.0,63.0,16.0,33.0,145.0,143.0,140.0,32.0,31.2,31.0,844.0,808.2,752.0,66.0,64.6,64.0,1.0,0.2,0.0
10,27.0,揭阳,2017-07-01,0.9,18.0,14.0,48.0,12.0,28.0,175.0,163.0,150.0,32.0,31.4,31.0,813.0,776.0,727.0,68.0,66.4,65.0,2.0,1.0,0.0
11,30.0,揭阳,2017-07-02,1.0,20.0,14.0,36.0,15.0,28.0,180.0,178.0,175.0,31.0,30.2,30.0,819.0,767.4,737.0,73.0,72.2,71.0,8.0,4.4,1.0
12,29.0,揭阳,2017-07-03,1.0,18.0,12.0,51.0,14.0,28.0,170.0,164.0,160.0,32.0,31.4,31.0,827.0,794.2,743.0,66.0,64.4,63.0,0.0,0.0,0.0
13,37.0,揭阳,2017-07-04,0.9,15.0,12.0,74.0,14.0,28.0,155.0,151.0,150.0,32.0,31.8,31.0,838.0,800.2,739.0,69.0,64.8,63.0,0.0,0.0,0.0
14,27.0,揭阳,2017-07-05,0.8,16.0,14.0,49.0,12.0,26.0,120.0,116.0,110.0,32.0,31.4,30.0,759.0,723.6,667.0,70.0,65.2,63.0,0.0,0.0,0.0
15,25.0,揭阳,2017-07-06,0.8,17.0,12.0,47.0,12.0,22.0,140.0,137.0,135.0,32.0,31.6,31.0,835.0,801.4,751.0,65.0,62.4,61.0,0.0,0.0,0.0
16,31.0,揭阳,2017-07-07,0.8,18.0,12.0,63.0,10.0,20.0,185.0,181.0,180.0,31.0,30.4,30.0,746.0,715.4,673.0,74.0,72.2,70.0,4.0,2.2,1.0
17,33.0,揭阳,2017-07-08,1.0,26.0,18.0,40.0,18.0,31.0,190.0,185.0,180.0,32.0,31.4,31.0,821.0,787.6,736.0,67.0,64.4,63.0,1.0,0.8,0.0
18,36.0,揭阳,2017-07-09,1.0,20.0,19.0,73.0,19.0,34.0,185.0,184.0,180.0,32.0,31.4,31.0,749.0,719.4,666.0,65.0,64.0,63.0,0.0,0.0,0.0
19,37.0,揭阳,2017-07-10,0.9,20.0,15.0,72.0,18.0,34.0,195.0,189.0,180.0,33.0,32.2,32.0,807.0,761.2,684.0,64.0,62.4,61.0,0.0,0.0,0.0
20,48.0,揭阳,2017-07-11,0.8,17.0,13.0,97.0,19.0,35.0,155.0,151.0,150.0,33.0,32.6,32.0,839.0,805.0,752.0,64.0,60.2,58.0,0.0,0.0,0.0
21,47.0,揭阳,2017-07-12,0.9,18.0,16.0,95.0,20.0,38.0,145.0,136.0,125.0,33.0,32.4,32.0,831.0,779.4,713.0,66.0,63.2,61.0,0.0,0.0,0.0
22,48.0,揭阳,2017-07-13,0.8,15.0,13.0,97.0,18.0,34.0,140.0,134.0,125.0,33.0,32.6,32.0,845.0,811.2,761.0,65.0,60.0,58.0,0.0,0.0,0.0
23,34.0,揭阳,2017-07-14,0.8,13.0,12.0,69.0,14.0,32.0,135.0,135.0,135.0,32.0,31.8,31.0,840.0,806.8,760.0,68.0,64.2,62.0,1.0,0.2,0.0
24,23.0,揭阳,2017-07-15,0.8,12.0,11.0,45.0,10.0,22.0,120.0,115.0,110.0,32.0,31.4,31.0,832.0,790.6,752.0,66.0,63.4,62.0,1.0,0.6,0.0
25,31.0,揭阳,2017-07-16,0.7,10.0,10.0,62.0,9.0,23.0,120.0,119.0,115.0,32.0,31.6,31.0,833.0,799.8,752.0,61.0,59.4,58.0,1.0,0.6,0.0
26,18.0,揭阳,2017-07-17,0.7,11.0,9.0,36.0,7.0,14.0,160.0,148.0,130.0,30.0,27.8,25.0,727.0,456.6,65.0,92.0,81.8,73.0,12.0,6.2,2.0
27,25.0,揭阳,2017-07-18,0.9,18.0,12.0,51.0,9.0,18.0,115.0,111.0,105.0,28.0,27.0,26.0,255.0,202.8,165.0,85.0,81.4,79.0,3.0,1.6,0.0
28,39.0,揭阳,2017-07-19,1.0,19.0,15.0,78.0,15.0,32.0,155.0,148.0,135.0,31.0,30.4,30.0,799.0,712.0,629.0,75.0,72.6,71.0,1.0,0.6,0.0
