,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,43.0,佛山,2017-06-21,0.8,36.0,10.0,71.0,22.0,41.0,185.0,181.0,180.0,31.0,31.0,31.0,776.0,573.6,382.0,74.0,72.4,72.0,6.0,3.4,1.0
1,40.0,佛山,2017-06-22,0.7,30.0,9.0,55.0,20.0,38.0,180.0,174.0,170.0,31.0,30.6,30.0,573.0,557.4,529.0,76.0,75.6,75.0,3.0,1.8,0.0
2,33.0,佛山,2017-06-23,0.6,23.0,9.0,66.0,15.0,26.0,180.0,180.0,180.0,32.0,32.0,32.0,821.0,749.8,691.0,72.0,70.8,70.0,6.0,3.4,2.0
3,37.0,佛山,2017-06-24,0.6,22.0,9.0,75.0,15.0,27.0,195.0,193.0,190.0,32.0,32.0,32.0,850.0,765.2,708.0,72.0,69.8,68.0,4.0,2.4,1.0
4,40.0,佛山,2017-06-25,0.6,19.0,9.0,80.0,12.0,25.0,205.0,203.0,200.0,32.0,32.0,32.0,740.0,706.0,652.0,70.0,69.4,68.0,8.0,3.8,1.0
5,40.0,佛山,2017-06-26,0.5,16.0,8.0,81.0,12.0,26.0,210.0,204.0,200.0,32.0,32.0,32.0,702.0,660.0,597.0,72.0,70.2,69.0,5.0,3.0,1.0
6,37.0,佛山,2017-06-27,0.5,17.0,9.0,74.0,12.0,27.0,210.0,200.0,190.0,32.0,32.0,32.0,563.0,483.8,383.0,70.0,68.4,67.0,0.0,0.0,0.0
7,46.0,佛山,2017-06-28,0.6,18.0,9.0,92.0,12.0,27.0,210.0,204.0,200.0,33.0,32.4,32.0,694.0,623.8,502.0,67.0,64.6,62.0,1.0,0.4,0.0
8,41.0,佛山,2017-06-29,0.6,18.0,10.0,82.0,14.0,26.0,190.0,185.0,180.0,32.0,31.6,31.0,750.0,658.0,608.0,68.0,66.4,64.0,1.0,0.8,0.0
9,47.0,佛山,2017-06-30,0.7,20.0,10.0,95.0,16.0,29.0,175.0,169.0,165.0,33.0,32.8,32.0,860.0,772.4,718.0,63.0,61.0,60.0,1.0,0.6,0.0
10,27.0,佛山,2017-07-01,0.7,19.0,9.0,55.0,13.0,23.0,180.0,178.0,175.0,31.0,30.8,30.0,656.0,588.6,476.0,76.0,70.6,68.0,5.0,3.2,1.0
11,32.0,佛山,2017-07-02,0.8,26.0,8.0,47.0,14.0,25.0,185.0,182.0,180.0,32.0,31.0,30.0,632.0,534.4,361.0,80.0,73.4,69.0,12.0,6.6,3.0
12,41.0,佛山,2017-07-03,0.8,33.0,7.0,28.0,12.0,18.0,155.0,148.0,135.0,28.0,27.8,27.0,165.0,131.8,89.0,91.0,87.0,85.0,3.0,1.8,1.0
13,51.0,佛山,2017-07-04,0.9,42.0,8.0,75.0,20.0,30.0,170.0,165.0,150.0,30.0,29.2,29.0,486.0,412.0,315.0,75.0,74.4,73.0,0.0,0.0,0.0
14,54.0,佛山,2017-07-05,0.8,40.0,11.0,105.0,22.0,38.0,125.0,119.0,115.0,33.0,32.6,32.0,829.0,771.8,725.0,66.0,62.8,61.0,2.0,0.6,0.0
15,43.0,佛山,2017-07-06,0.7,36.0,10.0,47.0,15.0,29.0,135.0,127.0,120.0,32.0,31.6,31.0,761.0,665.6,600.0,72.0,69.6,67.0,3.0,1.6,0.0
16,38.0,佛山,2017-07-07,0.7,30.0,9.0,52.0,14.0,24.0,160.0,157.0,150.0,32.0,31.8,31.0,778.0,736.4,719.0,67.0,66.0,65.0,2.0,1.4,1.0
17,40.0,佛山,2017-07-08,0.7,33.0,10.0,46.0,14.0,25.0,175.0,170.0,165.0,28.0,27.6,27.0,241.0,178.2,107.0,84.0,83.0,81.0,1.0,0.6,0.0
18,36.0,佛山,2017-07-09,0.7,22.0,9.0,73.0,18.0,30.0,185.0,182.0,180.0,33.0,32.6,32.0,846.0,779.6,719.0,65.0,63.0,61.0,2.0,0.8,0.0
19,33.0,佛山,2017-07-10,0.7,19.0,8.0,67.0,15.0,28.0,185.0,181.0,175.0,34.0,33.2,33.0,844.0,784.2,729.0,62.0,59.8,58.0,1.0,0.4,0.0
20,49.0,佛山,2017-07-11,0.7,29.0,8.0,98.0,19.0,31.0,160.0,151.0,145.0,34.0,33.2,33.0,791.0,760.6,727.0,59.0,57.2,55.0,1.0,0.4,0.0
21,101.0,佛山,2017-07-12,0.8,39.0,12.0,162.0,29.0,48.0,145.0,125.0,105.0,34.0,33.6,33.0,786.0,746.2,728.0,57.0,55.0,54.0,0.0,0.0,0.0
22,97.0,佛山,2017-07-13,0.8,37.0,13.0,157.0,30.0,49.0,140.0,128.0,115.0,34.0,33.4,33.0,781.0,635.4,384.0,58.0,56.2,54.0,0.0,0.0,0.0
23,51.0,佛山,2017-07-14,0.8,32.0,12.0,102.0,19.0,38.0,130.0,125.0,120.0,34.0,33.2,33.0,849.0,785.2,744.0,60.0,57.8,56.0,1.0,0.6,0.0
24,49.0,佛山,2017-07-15,0.7,32.0,8.0,99.0,14.0,27.0,120.0,108.0,100.0,33.0,33.0,33.0,855.0,790.6,732.0,62.0,60.8,60.0,4.0,2.2,0.0
25,33.0,佛山,2017-07-16,0.8,27.0,8.0,40.0,12.0,23.0,115.0,111.0,105.0,32.0,31.8,31.0,811.0,763.2,725.0,70.0,67.2,66.0,7.0,4.4,2.0
26,35.0,佛山,2017-07-17,0.8,28.0,8.0,71.0,14.0,24.0,135.0,108.0,80.0,32.0,31.2,31.0,758.0,696.6,577.0,72.0,69.6,65.0,10.0,4.4,2.0
