,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,32.0,河源,2017-06-21,1.0,26.0,4.0,47.0,14.0,27.0,210.0,199.0,190.0,28.0,28.0,28.0,599.0,546.0,494.0,81.0,80.4,80.0,2.0,1.8,1.0
1,36.0,河源,2017-06-22,1.0,22.0,4.0,73.0,15.0,34.0,220.0,218.0,215.0,29.0,28.6,28.0,459.0,329.0,213.0,83.0,79.2,77.0,2.0,1.2,0.0
2,36.0,河源,2017-06-23,0.8,16.0,5.0,73.0,14.0,34.0,205.0,204.0,200.0,31.0,31.0,31.0,833.0,760.8,701.0,72.0,71.2,71.0,1.0,0.6,0.0
3,34.0,河源,2017-06-24,0.7,16.0,4.0,69.0,13.0,28.0,205.0,205.0,205.0,31.0,31.0,31.0,840.0,762.0,703.0,73.0,72.6,72.0,1.0,0.6,0.0
4,50.0,河源,2017-06-25,0.8,18.0,4.0,100.0,14.0,34.0,210.0,210.0,210.0,31.0,30.2,30.0,697.0,656.8,593.0,74.0,72.4,72.0,1.0,0.6,0.0
5,55.0,河源,2017-06-26,0.8,18.0,4.0,106.0,17.0,36.0,220.0,219.0,215.0,31.0,30.6,30.0,840.0,721.8,609.0,73.0,71.0,70.0,1.0,0.6,0.0
6,68.0,河源,2017-06-27,0.8,19.0,6.0,122.0,19.0,39.0,220.0,219.0,215.0,31.0,30.6,30.0,612.0,560.4,477.0,74.0,71.4,70.0,0.0,0.0,0.0
7,77.0,河源,2017-06-28,0.7,19.0,5.0,133.0,18.0,38.0,225.0,224.0,220.0,32.0,31.4,31.0,796.0,724.0,667.0,68.0,66.6,66.0,1.0,0.2,0.0
8,75.0,河源,2017-06-29,0.7,20.0,6.0,131.0,22.0,42.0,220.0,217.0,215.0,32.0,31.8,31.0,845.0,800.0,767.0,63.0,61.2,60.0,0.0,0.0,0.0
9,42.0,河源,2017-06-30,0.7,18.0,6.0,85.0,22.0,36.0,200.0,193.0,190.0,32.0,31.2,31.0,780.0,737.4,702.0,67.0,64.4,63.0,1.0,0.4,0.0
10,48.0,河源,2017-07-01,0.7,15.0,6.0,96.0,14.0,32.0,200.0,200.0,200.0,31.0,30.6,30.0,770.0,716.4,622.0,70.0,68.0,67.0,1.0,0.8,0.0
11,26.0,河源,2017-07-02,0.8,16.0,4.0,50.0,12.0,24.0,200.0,192.0,185.0,31.0,30.4,30.0,820.0,755.6,694.0,72.0,70.6,70.0,4.0,2.2,1.0
12,27.0,河源,2017-07-03,1.0,22.0,6.0,44.0,13.0,24.0,205.0,196.0,190.0,29.0,29.0,29.0,589.0,522.4,465.0,77.0,75.0,74.0,7.0,4.2,1.0
13,28.0,河源,2017-07-04,1.0,19.0,4.0,56.0,14.0,28.0,200.0,193.0,185.0,31.0,30.8,30.0,700.0,666.4,631.0,67.0,66.0,65.0,2.0,1.0,0.0
14,29.0,河源,2017-07-05,0.9,16.0,5.0,55.0,12.0,30.0,150.0,147.0,140.0,32.0,31.6,31.0,811.0,780.8,741.0,64.0,62.0,60.0,2.0,0.8,0.0
15,29.0,河源,2017-07-06,0.9,16.0,7.0,52.0,12.0,30.0,155.0,145.0,130.0,31.0,30.8,30.0,790.0,746.8,710.0,71.0,69.4,68.0,7.0,3.2,1.0
16,27.0,河源,2017-07-07,0.8,16.0,6.0,54.0,10.0,24.0,185.0,182.0,175.0,30.0,30.0,30.0,813.0,721.0,672.0,74.0,73.0,72.0,3.0,1.8,0.0
