,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,48.0,深圳,2021-01-01,0.5,28.0,8.0,71.0,21.0,48.0,25,24,20,16,14.4,12,618,568.8,521,15,13.2,12,0,0,0
1,52.0,深圳,2021-01-02,0.6,33.0,8.0,89.0,26.0,54.0,165,74,25,18,17.2,16,620,569.6,521,21,16.2,14,0,0,0
2,65.0,深圳,2021-01-03,0.7,45.0,8.0,116.0,40.0,79.0,180,83,5,20,19.8,19,599,525.0,459,40,35.2,30,0,0,0
3,65.0,深圳,2021-01-04,0.7,52.0,10.0,88.0,39.0,76.0,350,82,0,20,19.0,18,522,340.2,227,33,31.6,31,0,0,0
4,68.0,深圳,2021-01-05,0.7,54.0,11.0,106.0,44.0,85.0,350,103,10,22,21.8,21,600,496.8,403,38,37.2,36,0,0,0
5,67.0,深圳,2021-01-06,0.7,34.0,10.0,104.0,47.0,83.0,315,183,50,19,18.8,18,597,516.2,435,45,42.6,41,0,0,0
6,74.0,深圳,2021-01-07,0.8,30.0,8.0,52.0,54.0,86.0,25,20,15,15,14.8,14,186,169.6,154,52,49.4,47,0,0,0
7,52.0,深圳,2021-01-08,0.6,24.0,7.0,48.0,28.0,54.0,30,22,15,10,9.8,9,272,222.6,148,36,33.2,31,0,0,0
8,44.0,深圳,2021-01-09,0.5,29.0,7.0,56.0,16.0,44.0,50,40,30,13,11.6,10,620,466.4,376,15,13.8,13,0,0,0
9,53.0,深圳,2021-01-10,0.5,31.0,9.0,53.0,24.0,56.0,30,29,25,12,11.6,11,190,124.8,62,21,19.6,19,0,0,0
10,54.0,深圳,2021-01-11,0.6,30.0,10.0,50.0,29.0,58.0,20,16,10,9,7.8,7,85,60.0,40,59,44.4,36,0,0,0
11,62.0,深圳,2021-01-12,0.7,39.0,10.0,78.0,35.0,73.0,20,9,5,16,14.6,12,670,607.0,548,20,16.6,15,0,0,0
12,79.0,深圳,2021-01-13,0.8,63.0,8.0,80.0,39.0,88.0,360,280,205,17,16.8,16,660,597.6,540,20,14.8,12,0,0,0
13,99.0,深圳,2021-01-14,0.8,79.0,7.0,108.0,51.0,103.0,325,293,260,18,17.8,17,463,375.2,269,29,24.8,22,0,0,0
14,94.0,深圳,2021-01-15,0.8,75.0,7.0,98.0,40.0,87.0,285,233,210,20,20.0,20,630,550.6,476,57,54.8,53,0,0,0
15,67.0,深圳,2021-01-16,0.7,50.0,6.0,108.0,40.0,84.0,120,116,105,22,21.8,21,637,570.8,510,42,39.8,38,0,0,0
16,87.0,深圳,2021-01-17,0.8,24.0,9.0,116.0,59.0,124.0,30,26,25,19,18.4,17,640,527.4,420,37,37.0,37,0,0,0
17,72.0,深圳,2021-01-18,0.7,35.0,8.0,101.0,39.0,94.0,355,77,0,18,17.4,16,650,582.0,520,28,26.0,25,0,0,0
18,65.0,深圳,2021-01-19,0.6,40.0,6.0,103.0,35.0,79.0,165,128,75,19,18.8,18,657,585.2,520,36,33.4,31,0,0,0
19,55.0,深圳,2021-01-20,0.6,40.0,6.0,86.0,25.0,60.0,140,100,65,22,21.2,19,572,390.4,209,54,51.4,50,0,0,0
20,75.0,深圳,2021-01-21,0.7,60.0,6.0,91.0,41.0,88.0,295,266,245,23,22.8,22,581,458.6,318,59,56.4,55,0,0,0
21,92.0,深圳,2021-01-22,0.9,73.0,6.0,95.0,52.0,96.0,320,295,270,25,24.8,24,640,545.0,454,54,52.0,51,0,0,0
22,69.0,深圳,2021-01-23,0.8,49.0,6.0,122.0,38.0,67.0,270,146,30,25,23.6,23,658,580.6,508,65,52.4,47,0,0,0
23,55.0,深圳,2021-01-24,0.7,29.0,5.0,105.0,35.0,56.0,115,110,105,22,21.2,21,643,533.6,427,67,63.6,62,0,0,0
24,57.0,深圳,2021-01-25,0.8,45.0,6.0,103.0,33.0,57.0,210,175,65,23,22.4,22,650,515.2,385,61,57.8,55,0,0,0
25,92.0,深圳,2021-01-26,0.8,58.0,6.0,150.0,52.0,88.0,295,239,205,23,22.8,22,660,582.4,507,59,57.6,56,0,0,0
26,58.0,深圳,2021-01-27,0.8,29.0,6.0,109.0,36.0,57.0,165,147,125,22,22.0,22,666,553.0,447,58,56.6,56,0,0,0
27,63.0,深圳,2021-01-28,0.9,26.0,6.0,115.0,32.0,52.0,35,24,15,23,22.4,21,677,578.0,485,47,43.8,42,0,0,0
28,65.0,深圳,2021-01-29,0.7,18.0,6.0,118.0,21.0,40.0,215,184,155,19,18.6,18,680,609.0,540,45,40.4,35,0,0,0
29,61.0,深圳,2021-01-30,0.7,24.0,6.0,111.0,31.0,71.0,190,158,110,21,20.0,19,680,610.6,540,43,39.2,37,0,0,0
30,50.0,深圳,2021-01-31,0.5,22.0,6.0,100.0,17.0,41.0,145,124,105,22,21.2,21,690,613.6,541,50,42.8,39,0,0,0
63,43.0,深圳,2021-02-01,0.6,32.0,5.0,83.0,18.0,43.0,185,168,120,23,22.8,22,622,553.8,471,61,59.8,59,0,0,0
64,86.0,深圳,2021-02-02,0.6,31.0,6.0,143.0,27.0,53.0,165,110,25,26,25.0,24,687,608.8,540,49,48.0,45,0,0,0
65,63.0,深圳,2021-02-03,0.6,18.0,6.0,115.0,25.0,46.0,175,156,125,22,21.8,21,700,613.6,530,49,46.4,45,0,0,0
66,69.0,深圳,2021-02-04,0.6,24.0,6.0,122.0,22.0,48.0,175,163,140,23,23.0,23,700,622.8,548,46,44.8,44,0,0,0
67,49.0,深圳,2021-02-05,0.6,24.0,6.0,98.0,15.0,31.0,200,179,130,23,22.8,22,710,627.8,549,48,47.6,47,0,0,0
68,80.0,深圳,2021-02-06,0.7,41.0,6.0,136.0,23.0,41.0,290,224,185,24,23.8,23,710,633.2,560,52,46.0,42,0,0,0
69,60.0,深圳,2021-02-07,0.7,34.0,6.0,111.0,25.0,40.0,150,137,125,25,24.4,23,718,636.8,560,50,45.4,40,0,0,0
70,60.0,深圳,2021-02-08,0.7,18.0,6.0,111.0,24.0,37.0,185,134,65,24,23.6,23,472,408.0,353,57,50.4,46,0,0,0
71,48.0,深圳,2021-02-09,0.7,12.0,6.0,96.0,23.0,47.0,95,84,65,21,20.8,20,441,289.8,89,59,57.4,56,0,0,0
72,33.0,深圳,2021-02-10,0.6,9.0,5.0,65.0,5.0,12.0,60,36,10,16,15.8,15,22,19.4,18,88,85.0,83,0,0,0
73,28.0,深圳,2021-02-11,0.6,9.0,5.0,55.0,7.0,11.0,355,212,15,22,21.4,20,724,629.0,561,59,54.6,52,0,0,0
74,39.0,深圳,2021-02-12,0.6,10.0,6.0,78.0,21.0,27.0,320,264,245,21,21.0,21,737,654.6,580,49,48.4,48,0,0,0
75,44.0,深圳,2021-02-13,0.6,16.0,6.0,88.0,21.0,28.0,240,230,215,22,21.2,21,570,501.8,404,56,53.8,51,0,0,0
76,56.0,深圳,2021-02-14,0.6,17.0,6.0,107.0,19.0,28.0,260,252,240,23,22.2,21,700,640.4,580,60,55.2,52,0,0,0
77,49.0,深圳,2021-02-15,0.6,20.0,6.0,98.0,21.0,30.0,185,176,150,25,24.4,24,750,669.4,591,48,43.4,41,0,0,0
78,50.0,深圳,2021-02-16,0.5,20.0,6.0,100.0,18.0,28.0,210,197,155,23,23.0,23,740,661.0,588,54,51.6,50,0,0,0
79,43.0,深圳,2021-02-17,0.7,16.0,6.0,85.0,16.0,26.0,35,32,30,24,23.0,22,740,654.2,579,47,45.4,44,0,0,0
80,54.0,深圳,2021-02-18,0.6,13.0,6.0,104.0,26.0,42.0,220,134,25,22,21.2,21,759,678.0,600,44,37.2,34,0,0,0
81,66.0,深圳,2021-02-19,0.6,21.0,7.0,119.0,24.0,44.0,245,219,175,21,21.0,21,750,674.4,601,47,43.4,41,0,0,0
82,72.0,深圳,2021-02-20,0.6,30.0,7.0,126.0,26.0,44.0,205,198,190,22,22.0,22,750,674.2,600,51,47.8,45,0,0,0
83,67.0,深圳,2021-02-21,0.7,30.0,6.0,120.0,24.0,38.0,185,180,175,23,22.6,22,750,676.4,608,52,50.2,49,0,0,0
84,50.0,深圳,2021-02-22,0.6,38.0,6.0,99.0,21.0,34.0,240,216,190,24,24.0,24,758,678.6,608,54,49.2,47,0,0,0
85,66.0,深圳,2021-02-23,0.6,34.0,6.0,119.0,21.0,36.0,190,176,150,25,25.0,25,757,677.8,608,53,52.2,51,0,0,0
86,47.0,深圳,2021-02-24,0.5,13.0,5.0,94.0,15.0,33.0,130,121,115,24,23.2,22,756,666.4,586,61,59.0,58,0,0,0
