,aqi,cityname,time,co,no2,so2,o3_8h,pm2_5,pm10,wda_max,wda_mean,wda_min,temp_max,temp_mean,temp_min,dswrf_max,dswrf_mean,dswrf_min,humi_max,humi_mean,humi_min,apcp_max,apcp_mean,apcp_min
0,66.0,清远,2017-06-21,1.1,50.0,11.0,120.0,37.0,38.0,180.0,171.0,165.0,30.0,29.2,29.0,713.0,495.2,312.0,83.0,81.0,79.0,6.0,3.2,1.0
1,65.0,清远,2017-06-22,1.1,54.0,11.0,58.0,27.0,40.0,175.0,170.0,165.0,29.0,28.4,28.0,576.0,393.0,246.0,87.0,86.2,85.0,10.0,5.8,2.0
2,56.0,清远,2017-06-23,0.8,46.0,14.0,106.0,19.0,35.0,180.0,180.0,180.0,30.0,30.0,30.0,827.0,678.0,558.0,78.0,77.8,77.0,3.0,2.2,1.0
3,67.0,清远,2017-06-24,0.8,42.0,12.0,121.0,22.0,35.0,190.0,188.0,185.0,31.0,31.0,31.0,850.0,761.2,688.0,78.0,76.4,76.0,4.0,2.4,1.0
4,61.0,清远,2017-06-25,0.8,40.0,11.0,114.0,17.0,36.0,195.0,192.0,190.0,31.0,30.4,30.0,702.0,656.8,614.0,78.0,77.2,76.0,4.0,3.0,1.0
5,61.0,清远,2017-06-26,0.8,40.0,12.0,114.0,19.0,38.0,215.0,207.0,200.0,31.0,30.8,30.0,823.0,671.2,527.0,78.0,75.8,74.0,12.0,7.4,2.0
6,62.0,清远,2017-06-27,0.8,38.0,14.0,115.0,18.0,38.0,200.0,194.0,185.0,30.0,29.8,29.0,452.0,413.0,350.0,81.0,78.4,76.0,3.0,1.8,0.0
7,69.0,清远,2017-06-28,0.8,38.0,15.0,123.0,21.0,40.0,205.0,201.0,190.0,31.0,30.8,30.0,584.0,548.6,493.0,74.0,71.2,69.0,2.0,0.8,0.0
8,83.0,清远,2017-06-29,1.0,44.0,16.0,140.0,24.0,46.0,185.0,183.0,180.0,31.0,30.6,30.0,833.0,691.0,558.0,74.0,71.6,71.0,1.0,0.8,0.0
9,64.0,清远,2017-06-30,1.0,46.0,16.0,117.0,25.0,0.0,175.0,174.0,170.0,31.0,31.0,31.0,860.0,779.4,708.0,71.0,69.6,69.0,1.0,0.6,0.0
10,53.0,清远,2017-07-01,0.9,36.0,11.0,104.0,14.0,38.0,180.0,178.0,175.0,29.0,28.8,28.0,515.0,480.0,429.0,82.0,80.0,79.0,5.0,2.8,1.0
11,42.0,清远,2017-07-02,0.9,34.0,8.0,62.0,14.0,22.0,175.0,171.0,165.0,29.0,28.4,28.0,568.0,460.2,303.0,86.0,83.8,82.0,10.0,6.8,2.0
12,50.0,清远,2017-07-03,1.1,45.0,8.0,47.0,15.0,16.0,145.0,138.0,125.0,25.0,25.0,25.0,127.0,96.2,54.0,96.0,94.0,93.0,2.0,1.0,0.0
13,60.0,清远,2017-07-04,1.3,46.0,11.0,113.0,28.0,31.0,175.0,171.0,165.0,30.0,29.8,29.0,801.0,746.6,702.0,77.0,76.2,75.0,3.0,1.4,0.0
14,63.0,清远,2017-07-05,1.2,40.0,10.0,116.0,24.0,40.0,145.0,141.0,140.0,32.0,31.4,31.0,850.0,777.2,727.0,73.0,66.8,64.0,2.0,0.4,0.0
15,42.0,清远,2017-07-06,1.1,34.0,12.0,80.0,12.0,29.0,140.0,138.0,130.0,30.0,30.0,30.0,776.0,697.8,636.0,80.0,78.2,75.0,7.0,4.0,2.0
16,50.0,清远,2017-07-07,1.2,41.0,11.0,56.0,12.0,18.0,155.0,150.0,145.0,30.0,29.8,29.0,847.0,727.2,646.0,81.0,79.4,78.0,8.0,5.0,3.0
17,60.0,清远,2017-07-08,1.1,48.0,13.0,35.0,20.0,49.0,170.0,164.0,155.0,28.0,28.0,28.0,692.0,559.2,447.0,85.0,84.4,83.0,6.0,3.0,1.0
18,62.0,清远,2017-07-09,0.9,38.0,8.0,115.0,21.0,46.0,180.0,180.0,180.0,30.0,30.0,30.0,850.0,745.2,647.0,77.0,76.2,76.0,5.0,2.6,1.0
19,60.0,清远,2017-07-10,1.0,48.0,12.0,105.0,22.0,51.0,180.0,180.0,180.0,31.0,30.4,30.0,791.0,679.4,590.0,75.0,73.8,72.0,2.0,1.6,1.0
20,86.0,清远,2017-07-11,1.0,44.0,10.0,144.0,26.0,52.0,170.0,163.0,160.0,32.0,31.6,31.0,852.0,783.0,719.0,70.0,65.8,64.0,2.0,0.4,0.0
21,130.0,清远,2017-07-12,1.0,52.0,12.0,194.0,36.0,64.0,155.0,140.0,130.0,32.0,32.0,32.0,795.0,756.2,688.0,66.0,62.0,60.0,1.0,0.2,0.0
22,144.0,清远,2017-07-13,1.1,64.0,14.0,209.0,48.0,78.0,155.0,150.0,145.0,33.0,32.4,32.0,816.0,756.8,655.0,63.0,60.2,58.0,0.0,0.0,0.0
23,83.0,清远,2017-07-14,1.2,52.0,14.0,140.0,32.0,50.0,140.0,138.0,135.0,32.0,32.0,32.0,862.0,790.4,742.0,68.0,63.4,61.0,2.0,0.4,0.0
24,47.0,清远,2017-07-15,0.9,38.0,10.0,83.0,17.0,28.0,130.0,117.0,110.0,32.0,31.8,31.0,859.0,797.2,745.0,71.0,64.6,62.0,5.0,1.4,0.0
25,41.0,清远,2017-07-16,1.0,34.0,8.0,68.0,10.0,23.0,105.0,102.0,95.0,30.0,30.0,30.0,803.0,738.2,684.0,78.0,76.0,74.0,9.0,5.2,3.0
26,37.0,清远,2017-07-17,1.1,32.0,12.0,73.0,14.0,23.0,110.0,79.0,65.0,31.0,30.8,30.0,846.0,783.0,734.0,78.0,72.8,71.0,6.0,2.8,1.0
27,42.0,清远,2017-07-18,1.0,34.0,9.0,55.0,9.0,11.0,150.0,146.0,140.0,29.0,28.8,28.0,810.0,650.0,548.0,81.0,78.8,77.0,3.0,2.0,1.0
28,46.0,清远,2017-07-19,1.0,37.0,9.0,73.0,16.0,18.0,170.0,168.0,165.0,29.0,29.0,29.0,686.0,565.4,487.0,79.0,78.0,77.0,2.0,1.0,0.0
29,62.0,清远,2017-07-20,1.1,46.0,9.0,115.0,20.0,28.0,105.0,96.0,85.0,31.0,30.8,30.0,819.0,684.4,556.0,71.0,68.0,65.0,5.0,1.8,0.0
30,63.0,清远,2017-07-21,1.1,43.0,11.0,116.0,31.0,37.0,125.0,112.0,95.0,33.0,32.6,32.0,777.0,716.2,608.0,64.0,58.4,56.0,2.0,0.4,0.0
31,63.0,清远,2017-07-21,1.1,43.0,11.0,116.0,31.0,37.0,125.0,112.0,95.0,33.0,32.6,32.0,777.0,716.2,608.0,64.0,58.4,56.0,2.0,0.4,0.0
32,70.0,清远,2017-07-22,1.1,40.0,10.0,124.0,23.0,38.0,90.0,80.0,70.0,35.0,34.4,33.0,834.0,784.8,740.0,55.0,49.6,47.0,0.0,0.0,0.0
33,40.0,清远,2017-07-23,0.8,32.0,12.0,77.0,18.0,26.0,80.0,68.0,60.0,31.0,30.2,30.0,709.0,672.4,619.0,76.0,71.6,67.0,5.0,3.2,0.0
34,41.0,清远,2017-07-24,0.8,34.0,10.0,77.0,14.0,24.0,125.0,119.0,110.0,33.0,31.8,31.0,769.0,685.2,600.0,69.0,64.8,61.0,3.0,1.0,0.0
