time,predict_value1,predict_value2,real
2021-01-01,80.98456774988817,90.64572923450551,81.0
2021-01-02,87.26241828145449,91.12759585470576,90.0
2021-01-03,90.4745007740095,91.54574625145452,107.0
2021-01-04,89.98396751573723,86.67268355949865,103.0
2021-01-05,107.40001814112098,99.33979077597927,108.0
2021-01-06,91.7278054255818,86.00612384328203,123.0
2021-01-07,59.31763778803261,59.699326050436284,48.0
2021-01-08,75.16301434699541,80.0136019597249,58.0
2021-01-09,63.71608771642717,67.19568558614,70.0
2021-01-10,60.936225819172016,56.20189705903496,61.0
2021-01-11,56.945259664315635,63.60326517702048,55.0
2021-01-12,74.74602430852451,87.24211099296946,86.0
2021-01-13,80.05044576950404,82.67484607035658,97.0
2021-01-14,100.12600592372586,97.7300045344783,122.0
2021-01-15,116.88030792303095,103.45035945313388,162.0
2021-01-16,138.65676241078106,135.29670379539442,133.0
2021-01-17,113.42108595042097,121.94416041915133,115.0
2021-01-18,104.5414958541347,115.99651579189897,109.0
2021-01-19,120.6590558338071,127.32756245058927,121.0
2021-01-20,106.8005558718776,100.40947607667435,111.0
2021-01-21,110.08642842856307,101.58034337451451,142.0
2021-01-22,122.56923013351417,109.40168476353558,145.0
2021-01-23,140.19272462813748,134.49699307269933,115.0
2021-01-24,97.23821190404175,110.4991649492666,115.0
2021-01-25,108.16797248672019,118.938404584124,134.0
2021-01-26,120.25218838902703,114.73620147200512,161.0
2021-01-27,142.1232181442204,109.46051070221533,124.0
2021-01-28,101.60297711471455,91.40746716896795,104.0
2021-01-29,104.58104558223931,105.27300259281112,131.0
2021-01-30,131.85123970402825,119.345778703338,135.0
2021-01-31,133.6429748896398,125.46342270880129,117.0
2021-02-01,111.32088559623425,102.91574805594779,105.0
2021-02-02,117.10830087248134,114.38532724809048,129.0
2021-02-03,131.52005502352117,113.25499274775545,133.0
2021-02-04,136.81505996624793,119.51832644791635,138.0
2021-02-05,136.56736445739637,124.57359950609148,122.0
2021-02-06,129.68912093493688,139.44695093290048,145.0
2021-02-07,138.96177723791317,130.529557376159,128.0
2021-02-08,120.5645219514351,130.57605428652377,127.0
2021-02-09,82.06794746285829,74.43887490170809,98.0
2021-02-10,42.780510839362094,41.75108286865426,64.0
2021-02-11,64.70761134369506,61.08758576567318,61.0
2021-02-12,77.57515452214946,72.83832250862163,80.0
2021-02-13,85.01614031554435,81.27066001186627,88.0
2021-02-14,101.535471520331,110.87567267925003,111.0
2021-02-15,124.16328116550189,115.67552750986208,107.0
2021-02-16,123.8261119288531,110.47842677871851,118.0
2021-02-17,107.37872006816212,94.88583088230006,91.0
2021-02-18,99.19821341970109,105.48791195786075,110.0
2021-02-19,117.53028210644015,119.6333069805665,130.0
2021-02-20,144.04679833026594,136.03446908434938,155.0
2021-02-21,139.46996104394216,129.84413006135253,144.0
2021-02-22,145.23012770089494,142.2545460825368,131.0
2021-02-23,135.05438285227333,137.74120955845586,138.0
2021-02-24,122.15831355195328,111.65140449978925,110.0
2021-02-25,87.3797431156982,93.8872419084727,90.0
2021-02-26,79.24561586411706,77.80766691245927,71.0
2021-02-27,47.19073967581321,60.14273421788161,35.0
2021-02-28,54.80522311065161,75.74140724773783,102.0
2021-03-01,89.74605955620025,73.03795110448004,100.0
2021-03-02,95.31941031173335,90.6431379119378,78.0
2021-03-03,91.17623297329999,101.41812543255014,91.0
2021-03-04,64.39573062254131,58.315136040573414,61.0
2021-03-05,62.005166762512935,62.45964486689314,66.0
2021-03-06,61.00156852151974,58.007420285679956,68.0
2021-03-07,55.836158922745994,59.6456068742571,49.0
2021-03-08,63.07733710200236,75.54777847654323,85.0
2021-03-09,83.47527235949978,72.57881971026656,123.0
2021-03-10,109.72794175630433,107.94344726102794,114.0
2021-03-11,109.2213904979006,105.50572281619945,119.0
2021-03-12,109.17267568304524,94.60456113418519,149.0
2021-03-13,105.12945529601372,90.17905998610941,126.0
2021-03-14,105.15539151036285,95.85811747853072,147.0
2021-03-15,119.33117622641444,90.97383717863835,118.0
2021-03-16,116.66887876479058,103.78909951698013,111.0
2021-03-17,123.19407298000678,105.5423078923581,89.0
2021-03-18,77.74655485582957,66.2251411885732,93.0
2021-03-19,84.76892793590156,75.14151048828748,95.0
2021-03-20,114.81914807547017,97.92036554806667,117.0
2021-03-21,64.46174593226047,55.14076772563036,70.0
2021-03-22,70.50299817607282,73.54150500077905,76.0
2021-03-23,103.69409118698799,114.9618974617275,80.0
2021-03-24,104.9301225996643,97.23570772051484,115.0
2021-03-25,137.25614563522151,148.77020941180112,142.0
2021-03-26,149.76001135016818,137.21943271113918,123.0
2021-03-27,96.16515195067484,97.40189460305396,112.0
2021-03-28,92.59728993318117,89.6064136636908,132.0
2021-03-29,126.29697154242388,96.31232597088304,56.0
2021-03-30,105.53774454306901,118.47863238823989,74.0
2021-03-31,84.4036687543469,99.07746257038545,60.0
2021-04-01,80.07663257094659,100.81752874797245,63.0
2021-04-02,86.83106206876032,112.12250501432732,77.0
2021-04-03,102.12822533424385,114.54617539863104,102.0
2021-04-04,86.94102380892457,77.87389835189161,63.0
2021-04-05,63.320554267848856,57.390472842153834,79.0
2021-04-06,108.20254349394015,119.61064927349666,161.0
2021-04-07,118.0602878070535,88.91016487435361,127.0
2021-04-08,73.57960980855144,64.06173815218702,109.0
2021-04-09,87.02156103708975,80.234700921367,75.0
2021-04-10,100.8677963319317,120.95314651862458,156.0
2021-04-11,150.47401745189242,126.27859929283944,144.0
2021-04-12,97.42166356611055,102.23418777738723,98.0
2021-04-13,108.12717041250838,126.0693903791215,141.0
