time,predict_value1,predict_value2,real
2021-01-01,79.32926092292338,88.23967290552174,65.0
2021-01-02,93.446733864552,96.26120612323047,64.0
2021-01-03,88.55648994402328,97.05129457973477,57.0
2021-01-04,76.97797836987836,82.31558198492664,74.0
2021-01-05,74.64284705935023,66.2210777417101,91.0
2021-01-06,72.31239148769288,74.27967098664114,89.0
2021-01-07,44.840794501562804,53.47900429261615,58.0
2021-01-08,55.97187056174683,50.791942220946915,38.0
2021-01-09,75.6388111643623,71.29462573503632,50.0
2021-01-10,61.328059474164256,64.33424997831668,47.0
2021-01-11,53.28637930725476,59.100509858024594,49.0
2021-01-12,82.24014696190024,78.82295665382959,75.0
2021-01-13,93.11386444114376,96.90209149440992,63.0
2021-01-14,84.35214440228158,92.21247843348745,90.0
2021-01-15,113.78412297874664,117.7686315421149,142.0
2021-01-16,72.81408040268613,80.44626228372425,158.0
2021-01-17,105.94285819832689,93.58073088794255,89.0
2021-01-18,104.24617197092715,122.6941951127388,87.0
2021-01-19,105.13577415840541,121.4110424579501,108.0
2021-01-20,85.17365155356734,96.95259793880827,85.0
2021-01-21,69.16798301584693,66.11255025910175,49.0
2021-01-22,94.4416847880585,102.60974616632511,65.0
2021-01-23,110.94778218016855,128.96618845164832,98.0
2021-01-24,106.46839742639598,107.52404110747145,92.0
2021-01-25,85.69044245353528,88.92491714264874,114.0
2021-01-26,115.88198322676035,106.15636595871722,97.0
2021-01-27,110.9816656340304,104.52761876611271,129.0
2021-01-28,103.53922986009017,95.11796575794634,71.0
2021-01-29,106.99984843523858,118.43638178653718,120.0
2021-01-30,123.53625102747625,118.85341225227911,133.0
2021-01-31,142.70479583210096,139.39447683472685,172.0
2021-02-01,142.21955529726708,129.95027019226936,116.0
2021-02-02,126.08710691399146,135.91789205186265,143.0
2021-02-03,125.92789644101728,110.83116322611878,129.0
2021-02-04,135.52191746342766,140.54851784730153,141.0
2021-02-05,142.82060837592104,131.88042413893973,121.0
2021-02-06,137.89667541535422,148.1638614283838,128.0
2021-02-07,144.99630965411347,147.25223632560198,145.0
2021-02-08,119.1416228407506,117.83769900825433,107.0
2021-02-09,58.4521895652172,70.71915024826752,57.0
2021-02-10,38.31261716497771,35.57027134091838,39.0
2021-02-11,52.67011256451738,58.4221100352008,59.0
2021-02-12,66.06168519193706,76.39420758090937,67.0
2021-02-13,80.51112713416114,94.35234281798562,83.0
2021-02-14,98.5501089959716,102.73446065037595,86.0
2021-02-15,110.09477438820775,119.99801209392761,113.0
2021-02-16,95.55992086447753,86.62372351656867,97.0
2021-02-17,92.35539579771199,83.3741497426526,76.0
2021-02-18,95.50705253738973,98.30773135347275,101.0
2021-02-19,123.81761097849561,122.90152278773849,119.0
2021-02-20,136.2966697641343,130.58798925169887,122.0
2021-02-21,131.70612563338378,131.28518620655592,131.0
2021-02-22,135.52766823179752,133.34702632032707,128.0
2021-02-23,153.14354309663784,146.98464733306173,165.0
2021-02-24,116.75144939125792,105.1673692390333,115.0
2021-02-25,76.97949771512211,91.69808946552511,49.0
2021-02-26,49.39004200148669,66.17513903530671,23.0
2021-02-27,30.421124091235715,47.22219708843785,26.0
2021-02-28,41.619265196044566,51.12284476719767,19.0
2021-03-01,50.81306616053148,60.31311978624297,35.0
2021-03-02,71.75592664038005,69.67981741037777,65.0
2021-03-03,65.7830999131037,56.58575289971733,35.0
2021-03-04,33.3412900692506,41.47093418265703,17.0
2021-03-05,36.24645094169778,52.25270144331202,7.0
2021-03-06,41.20284528375229,48.918700786541464,30.0
2021-03-07,34.68075765933079,43.73137252551192,56.0
2021-03-08,59.938938673564195,52.4302790950393,26.0
2021-03-09,52.81315449348411,62.14570297307641,59.0
2021-03-10,65.96555874937002,55.516430812020715,48.0
2021-03-11,63.787198662124176,69.3401474305927,50.0
2021-03-12,57.288907830831384,61.487953520600044,114.0
2021-03-13,115.58736201547757,104.99902723861449,48.0
2021-03-14,73.37491811559954,91.79696652021647,97.0
2021-03-15,91.03452760392074,77.34989578496533,112.0
2021-03-16,89.55377451077466,82.98300037668623,96.0
2021-03-17,101.46889910448053,88.43569921466666,88.0
2021-03-18,64.8756543452317,64.53734438627663,83.0
2021-03-19,80.51599473916018,65.71235712382556,73.0
2021-03-20,87.80760340267994,98.65319905724843,80.0
2021-03-21,45.95787986051173,44.67254309832832,38.0
2021-03-22,44.190065069243694,56.471950961697964,83.0
2021-03-23,112.33725990894317,80.3581359170416,59.0
2021-03-24,102.38985508341659,111.76698252661909,63.0
2021-03-25,86.4811545825913,92.74408138432383,157.0
2021-03-26,146.67351606898703,105.07009526541172,123.0
2021-03-27,78.28249827826184,68.54114655032815,86.0
2021-03-28,87.322347337693,93.98126645342084,83.0
2021-03-29,81.20239762656456,83.10199650772454,57.0
2021-03-30,109.83090033776364,118.38391093810056,76.0
2021-03-31,57.515168533833375,52.38928483370691,43.0
2021-04-01,104.20112449421438,122.14079667554981,48.0
2021-04-02,96.04897588183279,108.34990155682613,58.0
2021-04-03,101.1490791544203,115.84590153022542,64.0
2021-04-04,56.085865677799625,61.65788799462347,49.0
2021-04-05,79.75005625493766,84.93066793137561,57.0
2021-04-06,119.24426026289994,137.26171738370473,160.0
2021-04-07,121.67622494988649,99.34408952179798,117.0
2021-04-08,52.6423080403681,57.65675679843544,69.0
2021-04-09,64.78674795753926,68.08242873509052,57.0
2021-04-10,78.80850113643315,86.10089114989849,107.0
2021-04-11,126.09914632506626,117.30349708671191,168.0
2021-04-12,139.0484028920951,122.20989117190952,105.0
2021-04-13,109.88807001957233,118.87951841071039,115.0
