time,predict_value1,predict_value2,real
2021-01-01,104.70378946280987,98.72881573416572,96.0
2021-01-02,111.90195666633419,116.5286680177505,104.0
2021-01-03,108.3923544232309,113.06201845070828,122.0
2021-01-04,114.1013065573799,110.76120385625784,119.0
2021-01-05,92.8688546589038,97.03786978455435,106.0
2021-01-06,93.92744065671377,96.87890490333092,113.0
2021-01-07,74.32641252063216,72.08652512989283,77.0
2021-01-08,63.74671103735896,61.54729136449961,34.0
2021-01-09,69.63135049667481,78.80967310586719,44.0
2021-01-10,67.52957932710797,70.61100060292299,46.0
2021-01-11,46.60180380743257,46.00275058138858,51.0
2021-01-12,80.04047234110817,85.55790099442848,86.0
2021-01-13,103.14825344324825,93.39641518825596,109.0
2021-01-14,110.30402406339486,103.89308825237055,124.0
2021-01-15,114.88900670417848,125.75010706566152,124.0
2021-01-16,103.92685646151884,98.21461886714444,138.0
2021-01-17,118.19499300024474,109.96909238602764,121.0
2021-01-18,125.60538165367329,115.55583196154623,114.0
2021-01-19,119.46482360521448,120.42153721174392,148.0
2021-01-20,89.65700028039629,88.71469497587466,91.0
2021-01-21,100.51147964371671,86.8121145549995,76.0
2021-01-22,102.8940337472067,99.29023304952752,73.0
2021-01-23,108.11815149727026,127.6274001724393,108.0
2021-01-24,98.69655507271258,88.92241240900132,121.0
2021-01-25,104.00917963775292,97.09311736445987,109.0
2021-01-26,103.0660517200481,97.15422216884629,106.0
2021-01-27,108.6163402445423,102.18562973296326,142.0
2021-01-28,132.37699022760947,109.38936960998068,127.0
2021-01-29,128.94983800238776,118.2349392031743,137.0
2021-01-30,126.64966222788776,114.9743056798207,118.0
2021-01-31,115.708526025302,114.09843221120609,117.0
2021-02-01,111.08433301024482,108.43411200491725,92.0
2021-02-02,110.95661261895108,122.8715486802054,86.0
2021-02-03,98.6626067853725,103.64712195550538,114.0
2021-02-04,115.3740854521659,113.48563392649342,115.0
2021-02-05,120.12548933704501,125.42947988115023,115.0
2021-02-06,126.30638127870432,121.94544646899713,101.0
2021-02-07,109.67878129945859,125.49307327547247,104.0
2021-02-08,91.02195552399445,95.79549414398053,116.0
2021-02-09,82.27280031933394,78.97483156009285,97.0
2021-02-10,49.05197875114898,56.87879748060478,51.0
2021-02-11,72.9834646922636,84.56755901397888,86.0
2021-02-12,95.84900850373334,88.02166169046967,88.0
2021-02-13,116.10041075617757,105.82794263269089,89.0
2021-02-14,101.91691312440707,100.4256024894808,108.0
2021-02-15,117.01951491765952,104.08127370329237,114.0
2021-02-16,102.98759597987033,95.14161842249193,114.0
2021-02-17,112.80620130698439,105.82727549279943,101.0
2021-02-18,118.00333347001003,117.38366104627389,123.0
2021-02-19,128.04972937176544,119.41535193700324,120.0
2021-02-20,118.40934766692436,120.73782205511061,140.0
2021-02-21,129.6954501076359,113.81124884267186,127.0
2021-02-22,123.10116608482097,117.02858366984474,115.0
2021-02-23,119.12346272041346,133.17067653907117,126.0
2021-02-24,95.42070283008506,84.82929192647885,103.0
2021-02-25,82.85446005484633,90.64047422293417,81.0
2021-02-26,75.60909247509962,87.23047598459073,64.0
2021-02-27,49.881348133637886,61.3706337129814,32.0
2021-02-28,43.601107366717514,57.18925077820077,97.0
2021-03-01,104.74663545958497,65.12695095869414,86.0
2021-03-02,86.68346533445603,98.02942034215512,43.0
2021-03-03,58.64568570365725,74.21715071430108,74.0
2021-03-04,63.49544051875435,61.729763574061494,51.0
2021-03-05,65.84274495641735,70.12565124263881,55.0
2021-03-06,74.8430375052942,69.87885624955678,57.0
2021-03-07,62.30160512284729,83.98900465097512,80.0
2021-03-08,80.41079788877569,72.03438357821318,101.0
2021-03-09,97.44786619009254,97.55131943085905,107.0
2021-03-10,114.3927091349905,92.28868942310815,108.0
2021-03-11,100.9993670299648,88.85553415186034,97.0
2021-03-12,112.263373057368,112.90265474146473,88.0
2021-03-13,102.02383444154587,114.68201270715781,100.0
2021-03-14,97.63908176190364,88.85431883737941,124.0
2021-03-15,106.46738463013011,93.10519983942423,109.0
2021-03-16,99.31514553817306,95.38370916331117,84.0
2021-03-17,80.23540119392541,87.51504521587405,70.0
2021-03-18,68.11534296330244,81.28398570542733,59.0
2021-03-19,64.5986981094018,66.5671418577519,48.0
2021-03-20,55.01469261445714,65.23656053940563,56.0
2021-03-21,44.82266355488945,52.31440202680419,50.0
2021-03-22,50.03463241268066,56.20483640307454,57.0
2021-03-23,72.64169447826131,89.53980612778358,68.0
2021-03-24,119.85004177265158,119.12354042736673,112.0
2021-03-25,116.4664514319076,129.07992349451385,172.0
2021-03-26,132.09579303224731,114.7735353514026,113.0
2021-03-27,108.66121964196513,106.06522944719411,88.0
2021-03-28,79.40749158250607,99.6318779380861,52.0
2021-03-29,75.07515363988412,97.9641254666382,73.0
2021-03-30,115.00057478475351,124.27619248681799,86.0
2021-03-31,91.14599157918735,98.55748857087502,46.0
2021-04-01,60.63822416279213,87.08875607700774,45.0
2021-04-02,52.0809433385195,65.20744202597788,37.0
2021-04-03,46.72522665168817,63.48984710474895,52.0
2021-04-04,55.37317639179668,55.70102074461629,93.0
2021-04-05,92.68743351462007,66.98558027861968,139.0
2021-04-06,109.85171608740096,103.33179342630515,134.0
2021-04-07,122.86285750315386,101.62611963106409,117.0
2021-04-08,108.98178241512313,107.48716029009343,89.0
2021-04-09,84.85287198680884,89.95385451560733,95.0
2021-04-10,98.40149000082604,100.80084930846425,131.0
2021-04-11,122.87795057150623,124.11494136512745,107.0
2021-04-12,115.10107115740807,118.22992805440121,90.0
2021-04-13,86.85973105325785,103.66043516717039,65.0
