time,predict_value1,predict_value2,real
2021-01-01,83.09234104298908,83.65589218310333,68.0
2021-01-02,84.57333240796655,88.72194069202415,76.0
2021-01-03,92.57763916256111,95.40140168257558,84.0
2021-01-04,80.06728422646923,92.6269694205419,85.0
2021-01-05,91.71790220496119,88.51366357453064,120.0
2021-01-06,87.91445794537127,77.66369844875129,105.0
2021-01-07,60.703178748169336,54.111876090547746,53.0
2021-01-08,70.73371576623275,74.3107477916163,52.0
2021-01-09,79.8491794749202,93.27901276390304,66.0
2021-01-10,58.4515302669411,68.51245326190885,59.0
2021-01-11,63.25846783357408,64.70765839810561,46.0
2021-01-12,79.34352997067934,84.2963140807265,83.0
2021-01-13,81.10256190119878,83.65115892004985,70.0
2021-01-14,94.94634861254791,102.75900699676612,99.0
2021-01-15,104.74396603180206,93.04751655263334,190.0
2021-01-16,127.59044560045356,107.15998847674211,156.0
2021-01-17,129.19580030209193,110.87621034540416,83.0
2021-01-18,99.29349967114894,115.4919798855243,94.0
2021-01-19,106.86933735688012,118.93832858868393,111.0
2021-01-20,79.00259242621344,87.33625673442299,152.0
2021-01-21,60.083304818573275,52.36652915001712,62.0
2021-01-22,71.47094262227776,68.35245899931158,60.0
2021-01-23,94.53714369344641,114.05250996037628,110.0
2021-01-24,116.76707017194559,99.65205140468886,108.0
2021-01-25,106.98099828689483,102.93144222278407,138.0
2021-01-26,83.06936575210477,81.71200755564547,93.0
2021-01-27,102.99498113285574,104.8632325660455,112.0
2021-01-28,78.68838155625255,68.28711201621664,73.0
2021-01-29,99.59742458805688,109.85433474653249,125.0
2021-01-30,123.36890259123163,113.12601095383395,132.0
2021-01-31,136.02923518267778,125.02510326705138,185.0
2021-02-01,136.53638245925035,128.43685943247652,128.0
2021-02-02,126.0173060950634,128.93741199140194,140.0
2021-02-03,130.0072737606823,120.40461741750282,163.0
2021-02-04,147.55071442340306,141.09117559318074,185.0
2021-02-05,174.22203202953312,142.871279124981,155.0
2021-02-06,157.94834006739651,157.93624317366493,156.0
2021-02-07,155.96458228300762,152.29509888566633,179.0
2021-02-08,153.29443277694895,164.86620396232047,134.0
2021-02-09,62.37858148775559,79.85189884288074,53.0
2021-02-10,51.18065833674632,37.237122737424386,40.0
2021-02-11,50.80729475663887,59.720888757266195,68.0
2021-02-12,66.9270367011176,64.4229176144488,78.0
2021-02-13,99.1069058712269,93.31358386041778,91.0
2021-02-14,99.64297120177908,101.98206250791178,105.0
2021-02-15,128.14195523734097,133.05654609431434,120.0
2021-02-16,97.62591247692176,93.66563965742908,121.0
2021-02-17,115.36791108190086,99.23654955037047,98.0
2021-02-18,117.57981167725028,110.11298151495382,114.0
2021-02-19,125.4827064977802,114.63459686911565,123.0
2021-02-20,145.3596497815306,131.42751836870465,148.0
2021-02-21,149.2249508017059,140.15966084434774,179.0
2021-02-22,158.77717220870753,152.69936691959498,163.0
2021-02-23,160.25429699480068,166.33457027614122,190.0
2021-02-24,131.94115900599886,124.33410885165972,154.0
2021-02-25,105.60051916958895,95.52379971686891,58.0
2021-02-26,57.488147982543644,68.62232517040829,24.0
2021-02-27,34.34604493356112,49.19429885799196,31.0
2021-02-28,46.165165815007676,49.887191543816655,24.0
2021-03-01,38.97021726979407,48.587640882693854,49.0
2021-03-02,67.95415267966007,55.48549510828851,65.0
2021-03-03,66.048056704407,57.55361707684031,48.0
2021-03-04,45.127892636855,44.430346430922775,20.0
2021-03-05,35.1462427732528,44.98649554591973,3.0
2021-03-06,40.95411819981472,58.685006757629,26.0
2021-03-07,43.81511490057772,51.15926395402245,57.0
2021-03-08,66.26008726864109,58.701458560191035,38.0
2021-03-09,55.831678784004,60.25367888267224,26.0
2021-03-10,45.78385689554598,41.22695770974653,29.0
2021-03-11,65.68920152553217,73.69879103084862,101.0
2021-03-12,89.74296722154997,75.10155209836256,86.0
2021-03-13,99.02298867742074,122.05454740969029,77.0
2021-03-14,89.25741774743152,104.53580615490554,90.0
2021-03-15,85.08044009935533,80.73896997768324,155.0
2021-03-16,115.33126963374387,80.02339964639994,155.0
2021-03-17,150.1254207248835,107.21278586944929,169.0
2021-03-18,125.28496148529695,84.74452557780556,136.0
2021-03-19,108.76360486999779,96.09666303743312,131.0
2021-03-20,118.67659480883404,106.22917078359052,71.0
2021-03-21,51.55389597110665,56.025034554794765,54.0
2021-03-22,52.39074298965239,45.47215189474317,93.0
2021-03-23,126.7824896187961,99.07709736528372,66.0
2021-03-24,118.21319786756646,130.858984271457,103.0
2021-03-25,137.3717364056231,144.93248249285602,145.0
2021-03-26,151.7576615219433,145.22465891683288,181.0
2021-03-27,106.83996549651319,90.89515821839285,139.0
2021-03-28,114.21941584120405,109.61888748414871,145.0
2021-03-29,104.0298474046821,79.24538028498665,53.0
2021-03-30,98.81165735360119,128.64891107086677,117.0
2021-03-31,70.11216043650367,48.681192500684425,64.0
2021-04-01,114.74151637956977,128.78849137337198,86.0
2021-04-02,110.35348260551675,118.17148833619689,85.0
2021-04-03,109.87165687573173,127.11821272408564,109.0
2021-04-04,83.1859572700911,82.5348955372364,46.0
2021-04-05,84.78088678023393,89.22914210225447,52.0
2021-04-06,112.56477726789065,134.0640790224119,106.0
2021-04-07,105.59900319061671,97.92352799411393,60.0
2021-04-08,56.103122462991124,66.60464444439869,46.0
2021-04-09,63.844528301848804,77.82870221676106,72.0
2021-04-10,93.28494486870547,110.34571490627955,105.0
2021-04-11,133.31342306192315,120.3267050557686,218.0
2021-04-12,140.0387896716011,112.03349644119628,180.0
2021-04-13,155.06057809692115,128.184967374913,188.0
