time,predict_value1,predict_value2,real
2021-01-01,97.36956393659784,107.40253033131677,76.0
2021-01-02,97.2493374685885,105.76467726678145,90.0
2021-01-03,95.59874828262608,94.88147416618415,109.0
2021-01-04,97.07522356736656,94.82905488862339,100.0
2021-01-05,88.19686741804571,89.36193847821936,102.0
2021-01-06,86.56024004605678,68.46746662011172,96.0
2021-01-07,57.317163632200256,52.693841312890314,71.0
2021-01-08,53.55670495339523,62.27513157661189,42.0
2021-01-09,70.87691031717348,61.98045945056924,47.0
2021-01-10,67.15110424329862,64.4690195215308,51.0
2021-01-11,43.81283290742662,41.234513993919606,52.0
2021-01-12,84.88638551929414,83.1544626800641,81.0
2021-01-13,83.56165532687773,85.58972316609014,112.0
2021-01-14,102.43543507452941,92.19392085845863,190.0
2021-01-15,102.22550791035594,96.23670944369063,119.0
2021-01-16,91.02448502603724,95.12282170143348,170.0
2021-01-17,130.46349975021332,109.20088658204348,121.0
2021-01-18,123.44241619206423,130.19203152724467,107.0
2021-01-19,104.72844528219473,100.01421409009053,137.0
2021-01-20,94.71283395094052,95.11668098518919,73.0
2021-01-21,78.80168686259182,87.22896564109294,88.0
2021-01-22,113.44701504463679,99.85137410652348,76.0
2021-01-23,96.89189901066119,122.54991681782805,126.0
2021-01-24,117.29581128936059,84.0155576039642,101.0
2021-01-25,89.62290355946968,92.95745723642894,121.0
2021-01-26,100.20823897315935,96.58538656631913,141.0
2021-01-27,119.15353897735365,98.3889828758141,136.0
2021-01-28,96.00702253591794,90.15582960094615,105.0
2021-01-29,113.81877280673244,110.8397609321665,134.0
2021-01-30,128.65480406801572,117.61750156903179,120.0
2021-01-31,120.35054499812156,123.79038170877826,127.0
2021-02-01,115.21140294948798,101.98882588205302,89.0
2021-02-02,109.98254841133495,126.33926586729295,111.0
2021-02-03,106.94765446702792,105.51212047783379,109.0
2021-02-04,105.82657065466199,111.39124152839494,134.0
2021-02-05,125.91486067210764,119.60145670147706,117.0
2021-02-06,130.1595728716587,121.62188550047681,111.0
2021-02-07,107.6734237769851,107.72350166775924,115.0
2021-02-08,93.68271295535827,95.29943764610833,124.0
2021-02-09,87.48010527332427,83.43158723343815,86.0
2021-02-10,44.70971510444831,52.40888369180306,43.0
2021-02-11,61.84669868375007,63.33734822110342,83.0
2021-02-12,95.21048058514825,78.64543273160453,88.0
2021-02-13,101.67467207945923,107.51710209019055,102.0
2021-02-14,101.86204556331776,94.6708622785821,112.0
2021-02-15,120.47065111521208,115.24877783433033,135.0
2021-02-16,107.24829339488194,94.11248640692874,108.0
2021-02-17,109.6121883726132,101.8711479369259,94.0
2021-02-18,109.27853490153308,113.4206372678186,123.0
2021-02-19,124.4652999813378,106.5548859838614,134.0
2021-02-20,130.74530308973414,120.40653014800738,146.0
2021-02-21,126.22388429667888,110.01812238602054,131.0
2021-02-22,118.87950128376644,118.99630898816211,122.0
2021-02-23,121.26765770577812,125.4835900853832,117.0
2021-02-24,101.46321544945937,92.60289757900179,107.0
2021-02-25,79.06814451175372,80.21888518321029,84.0
2021-02-26,70.96980044100395,70.22070225736552,58.0
2021-02-27,40.92702654080706,41.60169745950166,23.0
2021-02-28,43.65120909232075,56.08569708434111,38.0
2021-03-01,61.65575730186909,54.35937267004046,66.0
2021-03-02,87.16597337915243,67.90753851213957,72.0
2021-03-03,60.83960209064019,70.41101106401936,41.0
2021-03-04,50.16089391174359,50.01333296411502,14.0
2021-03-05,35.11529165576509,63.3687975341998,16.0
2021-03-06,46.941230898874,60.005880406309245,49.0
2021-03-07,63.16629813131225,68.87157940564745,46.0
2021-03-08,70.15822854513016,75.4584231778923,77.0
2021-03-09,83.55410211977221,70.66125458036434,108.0
2021-03-10,102.28515968662033,77.9749373157112,95.0
2021-03-11,91.0678297498128,88.25067759398962,94.0
2021-03-12,107.3555086617712,121.70480003749354,122.0
2021-03-13,111.9923068760475,104.91259597053099,120.0
2021-03-14,114.02778263199282,107.28156532721455,138.0
2021-03-15,110.87626487844473,99.17891536948645,109.0
2021-03-16,102.58522656027297,99.3483400576355,85.0
2021-03-17,83.49618347034044,82.92480635446057,73.0
2021-03-18,64.00275834118392,71.50152059996933,63.0
2021-03-19,66.29640129750942,66.66990768854323,68.0
2021-03-20,74.90877741456134,75.75077511194394,68.0
2021-03-21,54.649277055084895,48.998702130811445,40.0
2021-03-22,54.50525230459958,66.62575847756244,86.0
2021-03-23,71.21099490053975,75.25641834667321,71.0
2021-03-24,99.23149476026302,97.28556437154637,69.0
2021-03-25,93.94427326417316,114.13343568356456,158.0
2021-03-26,130.653962367501,116.48267859641395,111.0
2021-03-27,90.39957853367984,91.82801656862922,84.0
2021-03-28,64.12815635260058,67.86617651813141,65.0
2021-03-29,61.98234104689822,65.40641687548207,47.0
2021-03-30,58.77174495651091,68.10941431601145,52.0
2021-03-31,51.05202962089901,61.18487136148143,42.0
2021-04-01,47.44245464741497,52.03777204440328,45.0
2021-04-02,50.78067806743066,56.6547651718893,49.0
2021-04-03,53.59904647539819,54.5130131476677,52.0
2021-04-04,64.4945371741678,68.63954212271729,131.0
2021-04-05,94.87812589819062,75.93265910661167,118.0
2021-04-06,116.07536821170046,115.02549797444384,157.0
2021-04-07,130.15127007947706,100.63505873451733,124.0
2021-04-08,119.43040519626443,112.09218600219177,87.0
2021-04-09,72.83458177050453,73.44387135595252,56.0
2021-04-10,73.50928236747467,82.96099161953714,147.0
2021-04-11,124.36062978494063,106.07712509747802,136.0
2021-04-12,109.4694519185311,112.35109742965268,88.0
2021-04-13,78.77763042349777,94.86012054325349,78.0
