time,predict_value0,real
2021-01-01,58.885443056610406,56.0
2021-01-02,64.26761710916162,56.0
2021-01-03,72.81064179379182,69.0
2021-01-04,73.24605564165829,69.0
2021-01-05,66.88262200535424,74.0
2021-01-06,68.62478759164645,72.0
2021-01-07,52.59586545264556,133.0
2021-01-08,42.79070851578321,32.0
2021-01-09,47.00143426234698,52.0
2021-01-10,54.5437499522268,60.0
2021-01-11,53.744729911376304,46.0
2021-01-12,55.18414520757193,58.0
2021-01-13,59.32930066194586,83.0
2021-01-14,67.83548083086518,73.0
2021-01-15,79.59187863743936,89.0
2021-01-16,77.93550490361471,82.0
2021-01-17,69.05865098941624,85.0
2021-01-18,69.58561784706207,83.0
2021-01-19,71.64710992731237,92.0
2021-01-20,73.07444953009023,48.0
2021-01-21,70.18205987020839,57.0
2021-01-22,89.04247917152848,70.0
2021-01-23,100.01379150988389,113.0
2021-01-24,73.97223936746202,75.0
2021-01-25,62.82838763826203,58.0
2021-01-26,68.87995709041037,55.0
2021-01-27,62.501329494078746,85.0
2021-01-28,70.22873679860793,79.0
2021-01-29,56.91601117435698,81.0
2021-01-30,66.76437245448489,65.0
2021-01-31,66.4400219292635,65.0
2021-02-01,56.582964684271936,46.0
2021-02-02,60.886027246025925,43.0
2021-02-03,56.97515040107197,62.0
2021-02-04,62.70780688681572,63.0
2021-02-05,64.16627621044562,63.0
2021-02-06,60.560413946005525,51.0
2021-02-07,61.99727185746756,54.0
2021-02-08,56.38593705649336,64.0
2021-02-09,51.23756136246039,49.0
2021-02-10,33.06184690138157,26.0
2021-02-11,49.59163640833554,50.0
2021-02-12,52.319279974010485,160.0
2021-02-13,57.457494525777726,68.0
2021-02-14,65.11276437259396,94.0
2021-02-15,58.453379131130504,99.0
2021-02-16,47.74225393053799,62.0
2021-02-17,58.10005785795213,60.0
2021-02-18,66.30069105865608,70.0
2021-02-19,63.230781433818215,67.0
2021-02-20,61.502323316518186,84.0
2021-02-21,59.39009589447862,73.0
2021-02-22,54.933397625432214,63.0
2021-02-23,63.42284312733065,72.0
2021-02-24,48.20012952536632,53.0
2021-02-25,42.44469322057517,41.0
2021-02-26,40.72873249510625,32.0
2021-02-27,34.65534343237311,35.0
2021-02-28,36.50017520290522,49.0
2021-03-01,49.25271486632578,43.0
2021-03-02,50.22962349035117,32.0
2021-03-03,46.65355469937099,48.0
2021-03-04,45.964511772336465,45.0
2021-03-05,49.55138511816081,38.0
2021-03-06,48.67612692191967,30.0
2021-03-07,44.20050651598459,40.0
2021-03-08,41.18059432279207,51.0
2021-03-09,52.934017603630004,56.0
2021-03-10,54.76980548855961,57.0
2021-03-11,45.77012374402462,49.0
2021-03-12,56.117003432707484,44.0
2021-03-13,60.49286252444245,50.0
2021-03-14,44.84890130738963,70.0
2021-03-15,45.732578758934324,58.0
2021-03-16,48.54476521524222,42.0
2021-03-17,44.76082385895625,35.0
2021-03-18,40.95676031516245,30.0
2021-03-19,37.361881030102374,24.0
2021-03-20,37.46976176595014,28.0
2021-03-21,31.007511009686766,37.0
2021-03-22,53.54333220139036,44.0
2021-03-23,63.26136450890492,83.0
2021-03-24,74.87542630898666,98.0
2021-03-25,74.61846534843787,111.0
2021-03-26,65.67503166847487,61.0
2021-03-27,60.613120098295816,44.0
2021-03-28,60.42654251692473,32.0
2021-03-29,56.977413701409965,39.0
2021-03-30,77.77940990304761,43.0
2021-03-31,58.31344426421166,28.0
2021-04-01,46.3118598925045,27.0
2021-04-02,42.797133818050334,23.0
2021-04-03,43.47877052177044,26.0
2021-04-04,47.79887471315449,47.0
2021-04-05,47.19419357430693,83.0
2021-04-06,52.818961168643625,79.0
2021-04-07,50.38149358587751,65.0
2021-04-08,52.994342418503045,45.0
2021-04-09,45.85241937222818,48.0
2021-04-10,57.00083826555843,76.0
2021-04-11,63.82881017408612,56.0
2021-04-12,53.35621957004345,45.0
2021-04-13,46.67659350483131,33.0
2021-04-14,45.01597128851525,31.0
2021-04-15,43.791973741971724,30.0
2021-04-16,46.46665368920312,28.0
2021-04-17,42.33039749065556,50.0
2021-04-18,41.432864014808786,81.0
2021-04-19,41.13479406008846,72.0
2021-04-20,40.3597416935942,54.0
2021-04-21,47.84952861200832,43.0
2021-04-22,42.4914492420981,40.0
2021-04-23,36.70955310741335,36.0
2021-04-24,38.65474766258544,29.0
2021-04-25,39.79258974934173,24.0
2021-04-26,36.530703520704634,33.0
2021-04-27,36.44375503087284,48.0
2021-04-28,39.741276542419364,40.0
2021-04-29,29.09374191616725,36.0
2021-04-30,64.6769492536372,83.0
2021-05-01,60.574748876251995,72.0
2021-05-02,45.6113699968277,31.0
2021-05-03,42.240143409585436,27.0
2021-05-04,43.02021352623013,31.0
2021-05-05,41.98764036551001,38.0
2021-05-06,39.136089323515804,46.0
2021-05-07,38.313828865427844,29.0
