time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,real
2021-01-01,48.25207342923806,59.60925643884673,59.989432592000846,50.50665723449051,50.57673057563993,49.0
2021-01-02,58.139368111809034,56.07786839717523,62.634133333252485,65.37700942455292,53.9292814196425,62.0
2021-01-03,61.20699874719327,56.37339235384286,70.8138831981601,67.59870865368592,62.18328233433035,69.0
2021-01-04,73.63233978933478,65.10206122101654,62.47778742631179,62.23405185908859,64.13463449649457,69.0
2021-01-05,69.35051015491689,72.5339778499197,67.19563366189415,63.66700933808407,65.43975023171623,77.0
2021-01-06,60.424969136958026,60.05320833576591,58.31022956792127,63.399040496258685,52.51868431457261,66.0
2021-01-07,58.78084979249883,58.97354305657029,55.30651703943516,49.20343345123051,47.23474534278372,67.0
2021-01-08,48.834646461613616,48.541028294694634,56.87217324491697,43.275466638235194,42.65133393714288,34.0
2021-01-09,45.18227881551959,51.954257960724405,52.446988809547626,48.55094086169079,46.42044930943134,42.0
2021-01-10,52.88382034170932,54.66115308099069,66.89330711245175,59.30649394431806,63.82784384285676,45.0
2021-01-11,43.94889920531034,48.489183149954954,52.09572069592215,54.10348791845915,62.53787087668151,34.0
2021-01-12,41.7835088928675,52.34041771879335,51.77410677890352,51.180066852706936,51.089087536673354,48.0
2021-01-13,57.96111135029622,54.19019387824405,50.25156178302528,53.526189157017576,53.819178441670125,64.0
2021-01-14,62.15600652772944,60.322217789672294,54.262218909428,56.35660773095474,56.304615428360336,80.0
2021-01-15,71.13654490467414,59.60028780768032,58.60173029246543,56.43634311606615,56.59026480050993,86.0
2021-01-16,83.8522766269411,79.34848098063972,74.78439166226723,63.85679225239877,65.92582654138096,74.0
2021-01-17,65.85863837006998,63.06643929203579,60.157359233190945,49.641971019213806,55.64552536801024,75.0
2021-01-18,73.42705823316359,61.49166826753537,67.98256264835706,66.50949312905527,57.12459463871417,68.0
2021-01-19,71.92683390612191,70.02933889714659,75.20888161356814,68.19246088311395,60.04785647179665,61.0
2021-01-20,73.76577622261105,71.12758942290039,84.38398904517602,87.15651203338646,84.91042223943644,61.0
2021-01-21,64.46034656635015,66.77535175508368,78.18514243177385,77.01431583241047,79.0975042033077,80.0
2021-01-22,86.19538487797523,74.00875889289186,89.21461623718237,90.3493047726913,87.69256071752085,202.0
2021-01-23,123.35872510354089,79.9842979324382,83.98287996643239,94.90905019247764,85.27380676147116,56.0
2021-01-24,50.10763532740564,61.26096874438488,65.09573272925786,61.830802559077334,56.769769674083264,72.0
2021-01-25,68.67779957952901,58.03167759366484,74.15126333352227,66.8649164828658,63.55645205662496,82.0
2021-01-26,61.92352406046415,69.08244877795187,60.67996521594165,57.37359433092504,56.18041109016634,95.0
2021-01-27,61.548299016040204,57.30957781937457,60.8194144502875,53.83151122091106,61.97952726910915,78.0
2021-01-28,64.62183648903834,73.87168539672066,62.01322764605081,73.18904842787222,63.710307327689115,57.0
2021-01-29,59.17388248459672,59.384460504495934,55.25205751375438,53.5486620655521,57.826917712651095,80.0
2021-01-30,67.51894502857975,59.075311325951674,57.16018640477537,54.695602061420686,54.47840601049855,68.0
2021-01-31,64.12826722822491,59.35803570648979,69.6734905978043,61.69725973217348,66.37436028643157,64.0
2021-02-01,50.42486270308724,49.19944273850056,57.52329218206398,49.849718931336156,55.21081035466223,58.0
2021-02-02,55.76541849057037,58.05936241901479,58.27211567167848,60.61944649098385,63.19564841813692,80.0
2021-02-03,61.25842240596155,49.99656401748727,49.88545529819085,56.56362450883416,59.36300153684941,73.0
2021-02-04,62.87691294453456,59.89839350456598,55.94767911128435,62.23704269722626,65.19399018450147,73.0
2021-02-05,57.1163335435176,53.3187888417463,57.00491231592438,60.21100487150478,58.817995314902355,60.0
2021-02-06,56.2984042527687,59.418837019813786,63.97513178677936,61.6364704074046,62.61808453138439,75.0
2021-02-07,69.00509065765473,60.46076168519769,67.8610538856734,69.28310883974189,65.09912176680197,79.0
2021-02-08,71.76108285164199,66.1262239212651,58.02765617051481,62.399750517695175,62.29146396483869,69.0
2021-02-09,57.22842292509356,55.83058402129553,58.298479415121726,50.369387373854025,55.86958126449061,61.0
2021-02-10,35.11941998526371,39.52900139797208,32.163067351745035,29.615099034710916,30.58820779067008,34.0
2021-02-11,38.62476915616139,38.79846826312727,50.386354832229735,46.95495781249192,42.05232636984844,31.0
2021-02-12,44.48123959321271,41.8761054567993,57.5611884541113,57.048677206642786,55.07600410259871,43.0
2021-02-13,51.86872219997862,50.79716626941355,58.78754668978982,56.78000214288095,57.13487826548937,52.0
2021-02-14,56.29346139594492,45.39367544344392,54.07868211030533,51.00867357363045,51.47270472363966,58.0
2021-02-15,65.20628085233534,62.89882990797659,52.44662380574748,60.30047791456517,64.63750878947377,57.0
2021-02-16,56.906847512784985,55.80426093809264,54.88836078134879,53.68195318721548,56.742190615491346,68.0
2021-02-17,59.42651574705232,50.66304879735896,50.80693703467712,49.467536712722065,50.764636350850154,55.0
2021-02-18,56.54707870030203,54.76887649466946,54.15621325821327,51.650204997020104,52.37153276029254,76.0
2021-02-19,67.27040353439833,59.01092045679766,60.54234701298336,54.450218217141284,48.793917400808446,80.0
2021-02-20,70.80515612280831,60.30476919313052,55.25714062972513,56.33776199808473,49.745974681962814,94.0
2021-02-21,74.36807323172657,69.78632608435925,65.29575017162018,62.70527807001468,63.450071559839394,92.0
2021-02-22,81.21618333242547,72.93052339472912,58.17968199456309,59.63460724231123,52.93698144092166,51.0
2021-02-23,63.427881200893374,72.10692311730615,72.05256966927045,66.38180190895802,63.82846584452642,76.0
2021-02-24,64.73435750109007,61.000475244773725,62.54104854955336,64.87032149733844,55.3295042791059,68.0
2021-02-25,54.322858256488495,54.01184450899341,54.37916519034789,54.85738482760562,55.24949086887244,49.0
2021-02-26,46.00774736649584,46.99689654888073,53.407082902236006,45.37753645633276,44.79137513054788,53.0
2021-02-27,46.10331124119107,48.56007891040553,46.53482194943208,49.00824011588974,44.50108911536105,29.0
2021-02-28,41.747237077284844,47.097992256876864,57.78040911481562,53.63993972317628,48.497534913257866,60.0
2021-03-01,54.503589418459335,42.28020856858263,46.06617146922492,45.826880573619526,47.22054742801923,70.0
2021-03-02,65.35079745938734,51.73792620397566,56.30724515660444,55.55686899148305,61.00646943858495,41.0
2021-03-03,47.476734689707584,55.07874938793553,47.37733577355541,44.71699403201746,49.121259552485455,53.0
2021-03-04,46.78201284679277,32.26092858485925,31.40674606095331,33.37963264070098,32.11296250612031,57.0
2021-03-05,43.79859889318947,45.57743470317649,43.63107532701027,45.24493162335718,41.31928286368956,62.0
2021-03-06,49.804673103778335,38.97390743640362,39.48495189383358,40.42122415405782,45.20202112389911,52.0
2021-03-07,48.36532166548614,45.70780751781484,45.96412669934252,42.950078368608445,40.97895838651598,41.0
2021-03-08,47.40366501336598,52.91817348835731,51.226928441867095,54.47326172561061,53.83372500651676,62.0
2021-03-09,63.438693578901216,55.64748245659863,59.64502358331027,59.58058048645632,60.03100776742015,78.0
2021-03-10,68.64179618700686,57.42842906378202,49.39781938216896,61.55629222533985,58.55901183186258,67.0
2021-03-11,62.9945581452827,59.57045582235262,56.25237454333002,56.08222450606733,57.66902679001459,72.0
2021-03-12,71.22248224116723,61.57425860490941,61.306511768389385,59.90692851193356,52.56725947938557,57.0
2021-03-13,63.05222485935316,59.993687274670265,54.440592235845294,58.517859647414056,54.46343590605489,94.0
2021-03-14,73.05542172571839,52.36807803812787,58.64126238842371,58.28444250970901,56.1149956834987,90.0
2021-03-15,73.20738448308104,65.83135669859416,59.53342675237669,65.69159878803099,58.058482371133216,69.0
2021-03-16,66.87799761399415,69.36946518965213,68.97130207444978,61.17501939315114,59.9702134992596,47.0
2021-03-17,47.57906474079627,55.05393888384035,51.7136919139055,53.463200592411475,51.92365153296893,44.0
2021-03-18,41.441298552788304,44.33274880456647,53.55489408558888,52.76565975768555,52.40994813036592,49.0
2021-03-19,43.721819252819884,42.989570068740335,46.247508525810446,52.10900544631874,48.6819709574755,49.0
2021-03-20,42.60955134166837,39.7223895289263,42.3831240626732,43.66499020963713,42.13419315339679,39.0
2021-03-21,46.328970619403535,54.37665422618937,58.84777865823132,49.79122631214664,47.725954506560534,34.0
2021-03-22,45.61433411267747,46.755471763678834,45.721971116676755,45.24982994364063,42.350361413044645,34.0
2021-03-23,58.819639781752976,64.60726912591069,57.98290543674985,63.79037890606945,64.65862009783878,73.0
2021-03-24,64.1498437544872,55.63787535913751,57.37517470760605,62.16509698377531,70.39502167822188,60.0
2021-03-25,64.48314018486072,75.29761862917154,61.47519231276132,68.99903528233855,67.60492269220518,89.0
2021-03-26,74.9154277287479,63.30996715828865,62.92202290916645,61.98925919627554,68.0001696370032,75.0
2021-03-27,59.27938482937246,55.54651872613939,51.698873711080445,46.181914146713154,51.593321202964084,71.0
2021-03-28,50.993292103881565,52.04060961331993,53.35021576680827,47.36577653400421,55.45053951272169,48.0
2021-03-29,41.46726790886125,48.731107980142326,43.722985929530935,44.538036428612834,47.349647352431695,31.0
2021-03-30,34.513764212623684,35.451219948398915,42.795328891831375,38.18756068800037,41.97904001399036,30.0
2021-03-31,36.43746403150269,38.3467832847367,41.16382744287977,40.41962491431625,40.103982900735986,27.0
2021-04-01,34.44691669140474,32.45681705014443,33.28489443545393,40.098422137465256,36.34152682729883,31.0
2021-04-02,33.70440114453446,32.739846297681844,37.377095776196676,41.270134797580845,41.593445428027586,34.0
2021-04-03,35.16108435929346,35.6168416685009,36.50610019119154,38.460359289355644,33.56075664642304,44.0
2021-04-04,46.49001094363809,44.61710374170418,38.672422741571594,41.26949020915797,42.245605479714186,68.0
2021-04-05,59.1639471928289,52.21380159233335,41.61717061322821,53.070503343413556,41.76489271617682,84.0
2021-04-06,62.965580334813126,62.34235119066799,51.77426957737769,50.66239539136922,43.39307830623662,106.0
2021-04-07,71.75074187842212,62.683678798632634,58.29392986627819,52.3925888330153,53.15823723473274,85.0
2021-04-08,64.02294525430231,56.55206306227782,51.838191707780055,47.04597545481598,48.17303074533377,85.0
2021-04-09,67.55775630718546,58.866965981794976,54.34104653746359,51.558928171301545,50.11782721304925,71.0
2021-04-10,82.40542096966357,75.13736335780716,70.57349870347987,75.5705989168081,73.0232120296498,88.0
2021-04-11,77.18424452242007,62.52189470527284,68.81368684240864,63.822367436049994,68.63976787501106,91.0
2021-04-12,63.89202494715831,58.353403104364226,57.2338207399031,51.53949148944991,55.804103318676454,47.0
2021-04-13,36.893245372736175,52.0186686803969,46.47938827905763,49.59586574207237,49.4957695864938,43.0
2021-04-14,39.84392397897607,44.11715026625223,48.017804331524786,51.677328097657956,54.04821920000209,75.0
2021-04-15,56.329152457850796,49.324806188193065,51.07983166660402,51.29080721484609,53.903511430330795,65.0
2021-04-16,50.18508852201026,52.777326527496015,48.24775637138698,46.54045329034467,44.72274419432948,76.0
2021-04-17,58.6861149416728,43.201887207380985,42.639919263332715,41.65670364618762,38.3549700309195,91.0
2021-04-18,78.11326353232016,59.9873491260226,54.157316066746546,48.86988916768772,53.80223055400296,118.0
2021-04-19,85.01721079518325,71.9695479928897,68.07729441155742,58.07055669766105,60.430867925724435,106.0
2021-04-20,92.70856383815617,67.90110612121408,70.40543024314123,67.50503300045007,65.27259201220674,85.0
2021-04-21,77.62782752970328,72.75447158376652,71.47704874292307,71.85803180061228,63.69049360434427,75.0
2021-04-22,59.324447921105715,63.161355713916336,57.233675831969556,54.20104837433486,54.28298391495148,71.0
2021-04-23,51.4050786846593,55.3436845633624,53.65879795377073,60.580652227752886,53.33967973427064,94.0
2021-04-24,65.12839341078778,53.58029530716854,55.19889483359541,60.58947787939719,56.44191625187366,85.0
2021-04-25,57.230988639578264,52.92691738709971,49.5268868438015,48.28478804696282,46.15052212008045,47.0
2021-04-26,55.76120602136054,63.613510516692614,54.768271321413266,61.61655893008531,57.068310389509826,55.0
2021-04-27,44.50940820849357,43.062460496343746,45.00788016768113,43.346218615149304,41.135393256051984,39.0
2021-04-28,38.63654120122295,42.51158396896891,44.94725704117317,53.47780761467623,47.56503990727445,50.0
2021-04-29,59.916657775987815,50.70689013029704,59.41130346968514,69.39836336237768,58.4165530296758,58.0
2021-04-30,71.27942873619347,61.19618699592861,58.96983142704119,62.51856311904764,56.10049063779655,85.0
2021-05-01,85.91485305415539,58.36940325768437,63.495961900907545,72.21009661357145,59.34282261203798,104.0
2021-05-02,74.98391387830003,65.33716635880035,55.69784429462465,58.39524111522343,55.84605615228511,75.0
2021-05-03,55.76042692642774,52.80855386205963,48.73916122956359,44.33683209642557,45.73682095742886,52.0
2021-05-04,45.58263011896439,48.73980511821596,43.226973521647075,43.36870684164059,41.217466675457764,32.0
2021-05-05,37.55651303087904,52.70473976828854,47.39464219814226,42.776028864596945,48.68264448325035,65.0
2021-05-06,69.01659733037742,48.46896765562801,55.74836252401223,62.33920782893857,59.60986292463646,98.0
2021-05-07,56.40738859687676,42.42828869877865,38.441764317765,44.81474719232563,41.78260031449973,47.0
