time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,real
2021-01-01,56.242040573662656,58.598942016902534,54.18611997141106,64.94116333342808,58.17643163960451,56.0
2021-01-02,61.15487289865534,64.33412821766858,66.46665514448863,69.75166197865248,63.82197408079883,56.0
2021-01-03,67.63296477902014,73.1153012101431,77.57889007493792,80.8543402066508,76.31713124567734,69.0
2021-01-04,72.48420968466945,70.65670642511606,75.7937109085171,71.47131967138986,75.99393337526239,69.0
2021-01-05,72.41051666716848,78.82420724741513,72.93282163619105,70.8512456206025,73.29788188503726,74.0
2021-01-06,66.64181932579885,62.84312865071768,66.34212701720439,67.02249424286664,66.5852763292116,72.0
2021-01-07,61.47528344108177,60.766104887119376,55.064028811622876,48.225871890757766,52.11683438276313,133.0
2021-01-08,78.31044538728794,54.50346464609034,46.39636114071257,37.84571024765997,44.50265307934741,32.0
2021-01-09,37.8492978349721,58.2901305888601,52.69504584891911,58.19087346099622,44.962485516847885,52.0
2021-01-10,61.14553544706816,57.21630666872356,57.895770146642384,62.5265460429447,54.92447134124786,60.0
2021-01-11,57.31688370142917,60.16580364930649,50.70558727513745,65.57841007705825,52.15389877878981,46.0
2021-01-12,56.94103313751806,60.780919609366585,59.58106711423796,65.29469791986388,63.337308178658546,58.0
2021-01-13,69.75784192237865,64.77536319064416,60.886858953283586,74.64238202406891,61.86493575220152,83.0
2021-01-14,90.64983557856826,74.771595198352,70.64985416107301,71.05260628226239,66.42214132495816,73.0
2021-01-15,93.16770755395794,91.99459318740645,78.1314581553632,75.30968645352058,77.7640058940395,89.0
2021-01-16,88.85649764744853,78.47865239470413,78.26049274495661,81.52213938880378,74.24904798096169,82.0
2021-01-17,78.68589843245314,81.29781542505067,74.13332959150962,78.49568129979637,73.96281734031523,85.0
2021-01-18,86.07587477126717,75.41300841980774,67.99842380229417,60.35458540770683,68.14984521256777,83.0
2021-01-19,78.30980917610655,74.74051342358965,68.74581513892186,67.07641638636345,60.62416497289418,92.0
2021-01-20,85.16724693599372,77.28989410901157,82.45717192377276,82.57266494951487,82.89358451129998,48.0
