time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,real
2021-01-01,48.70680643282098,56.32297627665835,48.84576534895261,58.10059698472754,42.3052695201973,42.0
2021-01-02,56.80041515331717,58.71125613797464,73.19834909266987,63.68358758890709,75.9318888992745,57.0
2021-01-03,65.26714968608542,62.35538137041156,73.13987101509728,74.62343585016357,77.52332617896371,78.0
2021-01-04,79.93053189181194,64.31777270494788,64.4180226032147,62.40704725819176,61.54974855097907,59.0
2021-01-05,65.66989071108875,77.00736465169572,64.508041016323,68.0476242651048,64.58347691056015,68.0
2021-01-06,59.27586081388969,61.01062312570373,59.920903822450775,59.610032036908635,61.52519418177919,73.0
2021-01-07,58.197138936890006,53.94762463167984,49.88888518199565,53.13791736929692,45.47197954401143,85.0
2021-01-08,63.70848761309164,52.568498121340916,56.589609593362795,53.611297452129236,52.81714929059235,26.0
2021-01-09,43.23170504685079,55.34120911918068,52.590462197857974,55.62621087891626,51.871612471539045,40.0
2021-01-10,49.33342356024097,55.84114374517432,54.812521098058,61.64721373897894,56.19131380008619,46.0
2021-01-11,51.581822861565705,51.01994527553153,53.25327597379407,62.233135465805795,55.97626294931878,46.0
2021-01-12,53.67706756450781,55.76683841691389,52.522930597160034,56.96744268122429,63.11245028836461,56.0
2021-01-13,65.43440856617667,59.95173647191029,52.23711805437094,59.150918936522764,60.11813820855423,74.0
2021-01-14,80.11028464111327,65.37340293913893,58.873065516783704,61.55280920843388,61.948517562567424,90.0
2021-01-15,103.53808977729274,89.68664091226407,89.85527354650507,89.40985252706042,83.19137137562318,104.0
2021-01-16,91.5335782544949,82.95016722744079,64.99241658939594,75.35982953693753,73.01719951558825,138.0
2021-01-17,92.82662872167533,70.56393075853299,51.107175654647065,66.02188235586827,55.62193427893316,84.0
2021-01-18,85.80576391330386,85.91988423244293,56.56554765377592,71.52685913449258,61.63238800846735,73.0
2021-01-19,82.23465870144824,80.90211177060894,73.72456923139987,75.49835010794679,65.67567388902545,80.0
2021-01-20,92.56931790604025,81.70090867705918,99.27344932560476,81.23527385910161,79.46210757249935,104.0
2021-01-21,104.63979855611257,93.38912409824223,97.4094695231733,98.85111641778515,105.75312258080547,82.0
2021-01-22,91.59766367815205,91.49907254084101,85.55326547757512,103.33012338121614,111.20137845238355,50.0
2021-01-23,77.98984815053998,101.95153605906972,97.89148102343161,101.98993868211043,99.4354261352651,67.0
2021-01-24,75.33627946273431,82.02599218486671,87.0801912712007,82.56652835827073,71.58429633820047,87.0
2021-01-25,84.53401619264332,67.15298921840711,75.39476798818609,84.69028071556475,84.14063615177623,58.0
2021-01-26,69.4541860082765,81.91983881936906,75.17974121671351,78.69746832396724,80.27879789656996,63.0
2021-01-27,63.408799830545185,63.98389051114787,69.85434387915059,55.8789601473857,52.96556361257501,80.0
2021-01-28,57.600381962092754,54.2113262656887,47.00664801725889,41.67756984460737,50.23592717317496,82.0
2021-01-29,70.53676513590693,64.95017185106977,62.35477451888731,55.60740913993751,55.62575790906426,67.0
2021-01-30,83.13730596374177,79.84592776374389,83.14723725231988,73.48196102612697,73.34107297068856,77.0
2021-01-31,89.56601161720769,83.39622206111213,91.52796137559443,80.13691938451221,81.7041380213341,97.0
2021-02-01,88.04150131766481,78.2823849828312,75.7759874234522,81.27673889283693,79.77952386826857,56.0
2021-02-02,69.33931532609004,79.20470682408717,69.55867435041611,75.67615963749915,73.8979158388988,87.0
2021-02-03,80.00870736312068,61.86180799687496,62.886675872539975,64.59771906574605,65.4998161033289,64.0
2021-02-04,71.58915565460318,79.21725129371845,75.48286677477488,73.21586430395668,71.79404172301822,65.0
2021-02-05,66.91364315671092,60.66079711862085,68.89357014352292,73.07397322381078,71.67722136474158,59.0
2021-02-06,76.01521448280666,96.7388771225667,89.82546360058888,90.2696784792095,88.52162324130846,56.0
2021-02-07,64.43135797715756,89.05397598428753,83.64649266651911,86.31292199895262,89.71772879387574,71.0
2021-02-08,72.91724835046094,68.88489816137192,76.92995223695839,68.05589833937246,64.95056371091255,59.0
2021-02-09,46.010045434990246,47.531959419468706,45.20456795061264,46.362884930806814,47.90385270439213,43.0
2021-02-10,20.7096514554754,25.431278077956648,26.733149178384632,29.484144894870052,31.51816967582729,25.0
2021-02-11,32.0165376502918,36.41385701348129,39.29692074814606,35.75824359482255,35.84729584517524,27.0
2021-02-12,41.49598127091716,36.302344391506324,40.99398856934937,34.28720920391765,35.943502528833235,45.0
2021-02-13,54.64818918926953,53.77446171437217,59.5198399566675,52.576967238623,55.524358819533774,40.0
2021-02-14,51.682692923989784,60.350312999874355,59.31318554675129,65.01640777312913,66.78840099077534,48.0
2021-02-15,63.607728816765565,65.58087360430243,71.5300299899281,69.11475417830096,70.84762995161061,52.0
2021-02-16,57.97218419390434,51.71802713236882,51.842144268063976,59.8261597037421,57.365709102123986,47.0
2021-02-17,47.18821286419934,48.13190991975927,51.48833841837707,47.20879116292792,43.56532150952565,37.0
2021-02-18,47.9059985538939,54.795864804683674,56.947825751874404,61.88799642526742,58.45781282743028,48.0
2021-02-19,62.39977294322557,67.55845035042817,71.09518503861861,66.06509246130626,67.15068775472288,55.0
2021-02-20,70.14950199692855,73.69496701940865,77.48631508916257,80.35900052523817,74.05760252209471,58.0
2021-02-21,70.45935535102888,72.7540480275458,76.47618941367932,76.82213773411672,69.9485529660089,80.0
2021-02-22,83.43491044682978,74.80306533623748,80.6231310825246,76.84822221963668,71.39053411525924,62.0
2021-02-23,89.56496797713247,99.07881637170743,92.5159820544939,85.09683852556381,88.21827025999677,87.0
2021-02-24,73.06998797651782,60.359036041328054,61.51778092218819,56.00775200043797,60.90247043520409,61.0
2021-02-25,54.06016083575548,56.33872978105001,49.697648411008664,48.402301604487896,50.51671986363003,40.0
2021-02-26,36.673202766034166,45.68032859096146,49.44461590236707,49.64015684570003,47.221776397502104,30.0
2021-02-27,29.046348221535602,38.2237833980941,36.415885972615456,35.16749083104023,33.85635651140203,22.0
2021-02-28,35.44750028680834,45.33148161082182,47.49361769188647,43.31160688921893,46.18721489913473,51.0
2021-03-01,55.44579575375957,48.76127635132243,48.55612746713206,54.78682821062522,52.969923369556376,60.0
2021-03-02,47.75816043231322,33.90478794239908,35.66771710487617,34.16854284353268,39.28271579000785,33.0
2021-03-03,41.99542495209465,45.770353184040346,41.391182528055715,40.80345052107705,40.88079468103485,38.0
2021-03-04,44.84774895497732,44.57147245674409,46.59516860758526,40.51772235183033,40.3901576108759,38.0
2021-03-05,44.124658184155216,46.970829561758705,45.32293046709378,53.105163534427504,49.46512900616577,63.0
2021-03-06,52.95375115066888,47.02010607525516,38.966972940471294,43.155709678040516,43.95569948144196,45.0
2021-03-07,43.99756305825891,42.60965086145496,45.377422425340434,49.062064109652425,43.23706418826365,31.0
2021-03-08,49.73216952800272,53.101603936179515,58.363313207909776,50.675714012829225,52.13174624460541,52.0
2021-03-09,54.236424993572136,50.82211835318073,51.2754919353276,49.15989989751695,50.347589494718626,74.0
2021-03-10,58.74850641849721,50.50684430505484,46.06657533979201,53.05388261174928,58.956856627821345,87.0
2021-03-11,70.57852484916765,58.150768689668105,54.11675094818331,54.39818332368705,63.75183086936202,62.0
2021-03-12,51.43112925979085,52.21810131959551,45.88930303193734,47.382667652339556,53.619254769894845,59.0
2021-03-13,70.00923086086155,68.23871110158393,56.337209558263076,56.834590009051404,59.751401048049914,54.0
2021-03-14,52.13490730152848,60.6624703909504,54.984022305720146,54.97802999051022,59.72528175059516,77.0
2021-03-15,62.10784267778921,52.686506784836716,56.17540332133129,58.56270851358468,59.702332432748726,50.0
2021-03-16,50.672482255944125,51.22292385367179,50.94701070436787,50.8280122769708,51.11903935345592,45.0
2021-03-17,52.3824208165043,47.648839781557264,55.43800927233581,50.80158549698796,50.52955691878357,42.0
2021-03-18,41.413038304241276,45.07189901287722,48.96447000708515,48.67653370640465,45.50295952963267,39.0
2021-03-19,43.40318909606509,40.97800663913048,43.39420191505832,43.742870392831385,39.91508207854687,35.0
2021-03-20,47.62461164341039,57.66557380281708,59.57368270884594,61.73449373648522,71.56956721513676,40.0
2021-03-21,29.38021083377441,34.718366538593905,35.960429749474166,33.141805240625885,33.1876275196292,24.0
2021-03-22,25.62437359720204,33.20749033939387,33.168738084928904,28.277948806073343,35.72672920681078,63.0
2021-03-23,53.28144527118975,40.79259757428782,39.50336486742355,38.73684432228011,41.434747527059976,92.0
