time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,predict_value6,predict_value7,predict_value0,real
2021-01-01,50.982878539999014,52.427131953636945,59.5071656981241,59.641715515393095,57.7018441712984,52.99493027605172,54.605559080045936,58.67423079268048,53.0
2021-01-02,59.84042576152327,61.68076926871407,62.178332162095806,71.59895559117017,65.12055898993984,62.72056151261047,56.89624727196049,61.06487224771686,60.0
2021-01-03,62.33721573542747,63.00107860762872,65.6669250238612,65.8127369052564,66.73166934494166,67.02779520890815,67.97880260986891,66.22846553799839,79.0
2021-01-04,76.64529596064405,70.22288899684557,68.99656133474336,70.32029920874298,65.53004783700258,71.49387847327829,69.17133905362662,72.33290854507271,66.0
2021-01-05,74.83347202429114,79.06603914790041,80.12002913680791,77.32869646515192,71.42163642289924,73.77384902583587,77.29367660478616,71.52204118075336,66.0
2021-01-06,63.42468926606083,63.459566905412,67.65145428555375,60.09657479867684,63.234956853289596,60.9371962578405,67.58715145115596,58.44684595130279,62.0
2021-01-07,51.25646372992875,50.990504501121904,58.280302156141325,52.07726317594575,53.69013535949547,50.06454454729482,59.07084701507656,52.519470559717476,67.0
2021-01-08,59.00438216642226,55.40030008194206,53.44021545441165,48.09235075603852,55.07053333070454,47.107989210192066,49.9346799151114,48.20985410034928,42.0
2021-01-09,54.597670463604985,52.761722228905064,57.997934726805205,50.925535414087236,51.07081502011609,44.45625736608619,42.9993568278027,46.77246659804385,51.0
2021-01-10,58.80946932583995,59.151137483742495,61.207798728963475,62.6894657573102,54.62535797765788,53.743309285291794,58.05217055009459,57.03371703259836,57.0
2021-01-11,56.456452270237804,54.65014703789201,53.868436747262656,64.89957218293837,62.078273257217035,55.48633729462354,61.098645993653896,62.26591589641247,44.0
2021-01-12,59.31777006243355,61.88678753163769,64.09525221727642,59.63464347380715,58.61213460401981,56.51346960869397,60.9871399005074,64.87617366792357,55.0
2021-01-13,65.24937609497552,63.755505111132386,68.26815644385681,65.01661745719747,60.37456800354677,57.54447278622256,60.600508888318984,63.55689929925844,70.0
2021-01-14,68.93072639493509,71.75111566862452,71.69094256484429,71.66270963416477,63.2257625630517,67.54186796254113,68.48705829912004,64.88615672147137,87.0
2021-01-15,87.9545424091874,90.48831203942002,93.460686742576,90.006318769948,83.48772377536314,88.5881351491639,86.15443170147702,79.38248840500259,85.0
2021-01-16,102.34489454609357,97.63018539729767,91.37292054604622,92.06450821412069,82.14993938204248,86.10910853772913,89.05534893732155,84.12830919214377,89.0
2021-01-17,71.73769041847578,72.1045359302439,74.25016438464824,67.13983768633491,66.2902995688908,65.55017010183492,65.6559736410999,61.400640574099235,82.0
2021-01-18,77.51662688216734,69.3492095955408,74.0034398027084,72.21477975665499,66.93596230024119,64.51358940582298,60.572284101382714,66.53977495160362,71.0
2021-01-19,75.40201006488475,76.1043433573672,86.82911201533341,88.40337342103511,78.01031048823508,68.77763834988535,74.74071064642054,72.32678559198017,67.0
2021-01-20,78.75450874995691,85.23340240967191,85.5173822235603,99.74484328469882,81.26685890990919,89.43602270068128,79.25488564757946,75.93731218586022,73.0
2021-01-21,91.84789997258943,117.65966924380503,118.94765596115549,117.57333441998068,111.14565542029206,108.79670377856543,107.52748897122137,105.1009702134929,95.0
2021-01-22,114.21390109567976,101.18016875245598,113.58898909844135,112.98757849429317,110.89991652563894,102.93308209210832,109.31154221175167,99.23745305747545,83.0
2021-01-23,99.40624769459365,105.68881129165354,103.53160454402094,93.61027561947279,89.49959255423582,91.55893741133467,99.26043299475283,92.92542457428279,52.0
2021-01-24,63.822035442325806,78.22795769850427,77.14235812506448,74.4297290036258,81.22066428081337,80.09235593030122,71.6422889472319,66.90999507684172,68.0
2021-01-25,66.8804466735389,64.44723788358232,69.44923393124587,68.04093757134157,72.99651972315472,66.19181029251315,74.43423611378307,71.45088101548434,90.0
2021-01-26,85.6683104945016,72.35189655559452,83.88708070344282,83.34060876039793,82.84117771901767,71.0994874450348,79.56132580036561,73.07907239452778,95.0
