time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,predict_value6,predict_value7,predict_value0,real
2021-01-01,54.28247110271462,61.69441129536665,59.36746113634836,61.39147911571774,59.705601010664076,57.97511337828064,56.20228758208939,62.92479393970384,60.0
2021-01-02,60.2897274942463,63.0546692797176,72.53109688338903,66.58875330881716,67.21458592283946,66.8344628765412,63.65365892663798,65.61694222928145,63.0
2021-01-03,68.9131284687291,79.297954007485,76.5103966378512,80.43009055060897,72.48359720416664,74.0320225860748,72.86233149190238,71.37572253676646,67.0
2021-01-04,71.05667377995908,70.36736536491412,72.22851503277795,71.0397833257138,65.03963834268006,73.90172476231133,73.50117940603941,75.83105859255149,74.0
2021-01-05,74.17385776945412,76.99310421700578,74.27526549287263,71.74335920678965,73.59445575486981,80.14036074863186,83.68037486890927,81.74368400719021,68.0
2021-01-06,70.61098104853639,62.84115086171412,65.38455751771325,68.0089405745401,65.94754542040597,69.96237752178617,68.11375701028541,60.57379930150563,73.0
2021-01-07,71.07683939662351,61.01948531670842,54.685442415822735,62.32937233462715,63.306221965650806,58.2319274858334,67.80950641765392,59.23530637501825,112.0
2021-01-08,75.0288450810751,49.07819252845105,43.77308067526954,54.275071652544575,52.437784148289815,47.25897727920501,46.13568768337754,49.414882483100754,40.0
2021-01-09,52.31446424776679,63.245851545355634,56.61445666895165,54.010703318539015,52.89273792665533,44.580236212756496,51.74967756195419,48.65486821708953,55.0
2021-01-10,60.09364389139014,64.18233454601102,62.435771765545816,62.43595261726826,58.945747224138756,52.82429413392738,52.783637729497634,57.44434918748043,59.0
2021-01-11,60.10016612963778,49.41072527076821,47.02776172396506,61.11332426138292,52.87753291459457,50.34629830063984,49.386142582334244,59.37637805877931,50.0
2021-01-12,60.62154655245575,65.85973921633234,73.47355229913983,65.76657750631682,85.45995340497437,64.22785195827755,59.14936780875935,62.2143566324526,61.0
2021-01-13,64.75765999083738,67.99091951203376,65.23859124318615,72.98742754651676,72.67042327832769,71.10763384144305,66.80364516458066,63.530230746826625,72.0
2021-01-14,85.85637799312778,69.34434615063752,68.42125390319606,72.12050263745954,73.48679276585857,67.97448949793598,76.23660063278587,69.26464983514022,77.0
