time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,real
2021-01-01,48.72572674847685,53.338816902504945,55.10046899758626,52.55680296945988,44.25745803933986,53.0
2021-01-02,60.449784797241456,63.49166260035199,58.40259666628557,64.06907121471082,64.06549310329277,60.0
2021-01-03,67.1208120135029,63.12756918086069,66.96992117314632,67.8070701170315,67.44504643891355,79.0
2021-01-04,80.6786989588302,70.14409848644496,64.93921674319877,68.55419066575043,66.8341234552127,66.0
2021-01-05,67.86808088991128,75.32584891587109,78.86011735584233,73.47488368453685,73.35383560913519,66.0
2021-01-06,66.12377550518869,64.36391948649953,68.25791612083125,64.83417487253462,57.89798992402293,62.0
2021-01-07,50.489826062270744,53.65986949857138,53.0187328933558,58.18365798775599,51.66844355825242,67.0
2021-01-08,56.56512413075278,45.51646453299131,56.99644022659647,53.64815325294086,53.56156291484834,42.0
2021-01-09,50.566783708028126,53.019732596188035,55.52034386666383,47.0299262945025,45.017992257048164,51.0
2021-01-10,55.613994539203134,55.16658629261407,62.551059269902865,59.51637612813499,54.63618668724323,57.0
2021-01-11,55.91817320730682,53.201531561869686,69.20671800443994,63.7673795967321,63.07956143813848,44.0
2021-01-12,59.505402691110646,60.582150789452314,61.35602986045061,70.5608308726963,67.47491750565104,55.0
2021-01-13,71.4653544016708,64.27218134833649,61.48542264184454,61.99269838082853,65.99983083046207,70.0
2021-01-14,66.89877147593542,75.49890063571526,60.01468732528355,64.98522604337995,68.29823799589437,87.0
2021-01-15,101.77276008513532,90.9857051535855,94.05495888341227,95.186693560033,89.03249955360033,85.0
2021-01-16,102.58362949839217,97.43347192202485,92.54887812141509,89.49116980177452,89.23139449708471,89.0
2021-01-17,66.91506967754432,77.36719966070828,61.49104269947898,58.64715187240687,65.00678317271776,82.0
2021-01-18,74.28133594996916,80.62498057833947,64.58900788047815,66.92811897293087,63.751094885987975,71.0
2021-01-19,78.35978309254449,84.07156966011506,73.84593482635026,76.39501247529823,71.54253073666824,67.0
2021-01-20,80.10547711632043,83.30712743298335,86.12734656463435,76.12232843536346,86.29443328910433,73.0
