time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,real
2021-01-01,53.21707470323529,61.836602917342645,56.457291724908494,67.79163139267185,51.2939736077552,40.0
2021-01-02,50.86104302707833,56.149486994944354,60.80035565683347,64.46999657019745,59.82671240350272,56.0
2021-01-03,65.13308689282792,63.83321883496466,69.60315561486722,73.93620389345914,65.93338927439788,66.0
2021-01-04,68.26565960770432,69.91760087274287,69.24115384344667,72.50346686440584,62.993494222995984,64.0
2021-01-05,67.32001719306795,72.5084182565383,71.435055875387,79.76570189590028,72.86849371537753,65.0
2021-01-06,60.60015275837073,61.81833667719772,61.30412252487492,64.71734424401141,57.74041372285118,78.0
2021-01-07,62.166630974215934,53.57471343280112,55.581669298746,54.61236801055124,51.81269783560333,105.0
2021-01-08,65.16277158210573,57.154931032905196,46.051430282010685,42.1470469887427,46.986785987324765,35.0
2021-01-09,42.732072777829536,53.8759032368552,51.21131485117957,49.49635150061403,49.79087641242186,49.0
2021-01-10,52.91760818184221,57.414602382052855,56.386651559725934,57.39997951399553,49.36790652221467,51.0
2021-01-11,44.89234563786322,52.473669780599174,53.276676896428235,62.3432257780759,52.231223023427304,44.0
2021-01-12,54.208882759930766,60.70062526701462,54.44231993912921,62.35184587304273,69.04616302646849,55.0
2021-01-13,63.98486608371317,65.49879423553404,64.5571968824545,73.52123190278645,62.76250609732138,64.0
2021-01-14,63.74729899601127,69.54832240499263,58.76733939255155,62.06117023697935,58.50055825375013,128.0
2021-01-15,101.63865802507442,73.45841980175402,88.48005457923996,76.64416473529181,67.57005466679169,72.0
2021-01-16,73.09594929430143,86.44702971630556,79.71438147641229,74.18384952844278,70.33512495286548,110.0
2021-01-17,75.44701786359848,66.20319515507879,65.01250298718503,62.919178276699284,69.62300243995746,79.0
2021-01-18,73.20028368368725,82.00327112198623,73.62142845875732,71.65541890301665,66.6523055397761,80.0
2021-01-19,74.70914511604344,70.93343160795065,91.8556624561945,75.02236033841086,72.00368827405879,81.0
2021-01-20,85.50366854228342,78.5787818832151,88.75378473674276,90.59983785784341,89.28634331080553,74.0
2021-01-21,73.2640982311895,87.30245948766233,98.79577332183791,72.9423230169361,84.93820686280382,72.0
2021-01-22,83.81070368402267,90.41739115776706,92.98870246778579,94.59104095037364,91.28963132132735,38.0
2021-01-23,68.72263280006874,89.03889005184166,95.41709805469681,97.17811785460295,92.05045586920953,72.0
2021-01-24,65.38800088500143,59.88841509519922,76.69331140903228,67.78713524735227,69.89709261059944,80.0
2021-01-25,59.302963469550264,55.77683046473512,56.395083502097435,56.574267628952356,63.82079382687167,68.0
2021-01-26,58.87751106287086,59.48268979743051,53.546470335041555,56.30731708483902,62.80862132059346,85.0
2021-01-27,62.38179636948018,55.75832105056645,55.34912331394871,52.83116257819071,56.21054405082024,80.0
2021-01-28,63.72531434350733,61.36388883039569,55.75005637576961,55.5646741713302,58.665267335737546,79.0
2021-01-29,68.05075282636062,60.200441878078735,59.8069603282224,62.81941428314083,61.820381988418156,79.0
2021-01-30,71.76123188689127,66.73712714969746,60.474668132082115,60.96643975402714,63.92911501979376,67.0
2021-01-31,67.17985071406783,70.7996490727317,66.76305230503351,67.76690229106936,65.01891365087373,73.0
2021-02-01,62.000624862243036,57.803207635144275,57.61636604020835,61.0101665534279,56.91745918406621,45.0
2021-02-02,59.206266938353295,70.43641369478313,68.37058186477053,71.23438647732816,64.9396716886201,60.0
2021-02-03,56.376518198486565,55.8139923916698,52.233043133942076,65.5104908982951,54.63924659936206,58.0
2021-02-04,56.85413982937118,56.84563743954908,53.231877028687805,57.52227355818261,63.852034165424236,79.0
2021-02-05,69.50470557513174,58.261335516832034,60.655399065027716,54.99604192220341,65.07272267014156,65.0
2021-02-06,67.37423459388641,71.60821428839641,63.34220169026034,57.630403982697466,63.19826781160791,60.0
2021-02-07,53.02874796666055,57.20744319977622,56.060205470080305,47.97766419788068,52.617837631785456,63.0
2021-02-08,55.40088951996137,58.16992783998466,56.59334601718633,50.306640871881484,49.50368418777701,70.0
2021-02-09,60.18464571437054,52.71992759037532,48.127942811095885,47.34498481673179,52.881888533449285,48.0
2021-02-10,34.328252333718375,44.64245484204418,32.35253036102153,31.349489211218202,34.65161560040401,23.0
2021-02-11,34.23754169653275,39.03897336765733,48.011438828502655,40.52638006989618,42.77462135321815,42.0
2021-02-12,55.6757657209746,54.16633876153354,57.064620758460876,58.68895544759224,60.32937978092984,44.0
2021-02-13,57.632506509134416,59.238857197009445,58.35039223824932,61.78024729860904,63.001317278673824,52.0
2021-02-14,59.53671435468362,60.29094188865042,52.46664509301621,54.56127301638684,59.31708922376601,60.0
2021-02-15,65.22103660257363,53.70064611211682,50.099203688282074,55.11791219853812,55.729569999830964,80.0
2021-02-16,64.77209527041352,49.754972534923574,50.84730629625488,47.55761122674751,46.72557788043254,57.0
2021-02-17,57.73547111069338,63.16080741157973,50.42424035540052,51.27260777927312,50.181555682931,47.0
2021-02-18,56.76827862655527,60.430656439121485,63.136222800384246,62.29382654131686,62.495637217739485,70.0
2021-02-19,64.2209496953612,57.85901389690085,56.22347973519054,60.52018782708464,53.817870718926294,79.0
2021-02-20,80.04002037272403,77.06882005860346,65.07437655852478,65.03917424312539,65.25859991329901,89.0
2021-02-21,77.8822446532788,69.64699022600898,52.0220180815911,56.36026059660796,56.08477109807695,76.0
2021-02-22,66.70587959166365,69.37667507514782,56.367953640326014,54.67279412595926,51.24641177713519,69.0
2021-02-23,66.66971298303655,68.82379361313357,62.114060561158176,67.51969647616437,57.499445526487584,65.0
2021-02-24,55.97881554209572,62.308786282694,60.711127905759234,62.2370058124524,50.968923866644666,56.0
2021-02-25,49.42768337669219,47.770477808531034,45.98512892542043,48.010970795507866,44.875322045203355,42.0
2021-02-26,35.89355095211507,41.81882931674958,41.42632784063769,45.61165830397228,40.72166412406389,31.0
2021-02-27,28.141701340280083,32.558783028876995,31.240138544417942,36.10672958727848,30.75250025478995,30.0
2021-02-28,31.6861493434039,37.303751002376664,40.95392675370481,47.17198360876417,41.52027508891775,51.0
2021-03-01,45.517835051331424,40.99678061609228,40.97210482989775,43.38184107982642,43.54469317143119,54.0
2021-03-02,60.2623838529161,55.37796710263504,47.43226580391311,52.24693110418527,54.43772645613493,36.0
2021-03-03,44.7155019998794,49.40150449688082,50.160744783629,48.432538599172695,48.063273724532195,56.0
2021-03-04,43.17047226638968,43.423283426058546,47.10020505106248,44.75134390316042,41.37344349301883,60.0
2021-03-05,49.07965678009111,46.69411050041188,45.20351863465999,50.818045137904804,46.334148824436824,59.0
2021-03-06,48.797695960902196,48.14135282731488,42.404774954476636,39.470655862474935,41.35236706626613,25.0
2021-03-07,41.87605633530126,54.17039385901626,53.71839412249738,60.319370919205475,47.22121336096719,39.0
2021-03-08,41.21503498332352,46.890368050609396,51.17998159008715,51.244948616248834,47.40025737306714,52.0
2021-03-09,49.9458774517098,53.633502897607485,52.79549987923642,52.61739438676656,56.167929099893136,57.0
2021-03-10,52.23552257956882,46.18843534474366,49.074516670420806,49.31095843980582,57.638730054258794,49.0
2021-03-11,45.99434809376617,51.428747190593604,44.9565145891558,57.59574727195775,52.105310947109444,47.0
2021-03-12,60.97537351202287,64.70527222320227,56.89677881490462,57.938093059992525,65.96420947703284,69.0
2021-03-13,63.94666256210816,52.32124251534911,56.80885694479855,56.517151071597034,50.699473751451926,67.0
2021-03-14,59.684043649692995,59.24149789733773,46.58595967697566,53.500153791680354,51.67052616167527,82.0
2021-03-15,65.11472022813903,59.09354988687907,52.393215889722626,52.00274991173754,49.160938753645944,58.0
2021-03-16,54.828607560927196,61.11423451395613,53.74490743378103,52.679507562928755,46.16096859738135,44.0
2021-03-17,47.535013835488165,49.05153594979131,54.661081168197185,55.24873577642898,45.15369523797416,38.0
2021-03-18,40.16031900425289,45.49492389292082,45.332828059703324,52.06482329670511,42.90600322348027,32.0
