time,predict_value0,real
2021-01-01,45.745987584352214,41.0
2021-01-02,52.83170075114982,47.0
2021-01-03,66.53235966604196,54.0
2021-01-04,68.45622756379663,67.0
2021-01-05,64.3726759465326,77.0
2021-01-06,63.466885726836296,129.0
2021-01-07,59.61313549018,80.0
2021-01-08,60.39623768537681,46.0
2021-01-09,65.41171303373913,37.0
2021-01-10,65.43085139953959,32.0
2021-01-11,64.1375027211275,53.0
2021-01-12,60.960365565592866,59.0
2021-01-13,63.118423857715236,62.0
2021-01-14,71.95401115037158,69.0
2021-01-15,80.34101105989618,88.0
2021-01-16,82.22648613375281,79.0
2021-01-17,70.31978195223219,92.0
2021-01-18,68.4477320359168,74.0
2021-01-19,72.44332250227284,71.0
2021-01-20,84.90410193302966,72.0
2021-01-21,72.44095142373195,74.0
2021-01-22,60.58374690913419,54.0
2021-01-23,78.08103632502602,67.0
2021-01-24,84.4797135394446,72.0
2021-01-25,97.88636420050905,68.0
2021-01-26,69.9579472944889,38.0
2021-01-27,68.13851791396371,49.0
2021-01-28,38.645102936312966,46.0
2021-01-29,54.48691098137809,59.0
2021-01-30,67.19191995068587,60.0
2021-01-31,74.91919566406641,80.0
2021-02-01,88.83154900611363,92.0
2021-02-02,78.2136159885371,65.0
2021-02-03,67.99784395590883,65.0
2021-02-04,80.32075109684557,90.0
2021-02-05,79.91097147168968,85.0
2021-02-06,63.012278113094595,66.0
2021-02-07,74.69056102679458,88.0
2021-02-08,65.32248294855805,58.0
2021-02-09,34.167273061852484,26.0
2021-02-10,31.992645162692916,20.0
2021-02-11,37.67828720793125,28.0
2021-02-12,37.03714523128141,38.0
2021-02-13,39.05780030696252,38.0
2021-02-14,50.04822088497084,39.0
2021-02-15,55.588483218048,47.0
2021-02-16,52.81895532514547,43.0
2021-02-17,46.428004694741716,46.0
2021-02-18,48.28709260451115,55.0
2021-02-19,69.30930813833653,54.0
2021-02-20,89.97422699643855,63.0
2021-02-21,81.21938290534933,88.0
2021-02-22,73.16187122580034,75.0
2021-02-23,82.87568427170362,79.0
2021-02-24,64.82441868757466,90.0
2021-02-25,51.14598151822365,50.0
2021-02-26,35.985143706022534,18.0
2021-02-27,32.66197492059072,23.0
2021-02-28,44.321156892030444,36.0
2021-03-01,47.865958550825475,36.0
2021-03-02,30.607754441887305,27.0
2021-03-03,38.448310017187644,28.0
2021-03-04,47.94341203519733,23.0
2021-03-05,43.024567092867755,28.0
2021-03-06,39.36249945980877,28.0
2021-03-07,31.716121367554916,27.0
2021-03-08,39.11147638611936,32.0
2021-03-09,37.78191308857365,38.0
2021-03-10,33.50398670032981,20.0
2021-03-11,53.4081846615542,45.0
2021-03-12,49.596633785020714,26.0
2021-03-13,59.22959901524205,43.0
2021-03-14,63.15353203090596,73.0
2021-03-15,55.79985043511631,68.0
2021-03-16,56.2062799088399,71.0
2021-03-17,54.72289069073584,90.0
2021-03-18,54.46198399888354,57.0
2021-03-19,53.986973268328164,55.0
2021-03-20,42.08395186146227,35.0
2021-03-21,31.192741863125953,27.0
2021-03-22,47.09726973844715,81.0
2021-03-23,42.86933733810503,69.0
2021-03-24,65.52825192797911,65.0
2021-03-25,103.7588026120521,67.0
2021-03-26,95.56458202597192,103.0
2021-03-27,77.08607361699053,65.0
2021-03-28,72.33185944618766,90.0
2021-03-29,62.84595022229383,60.0
2021-03-30,58.25704206975977,46.0
2021-03-31,54.955524278882855,37.0
2021-04-01,57.529338155883465,43.0
2021-04-02,60.549503296228956,41.0
2021-04-03,47.9130467922582,40.0
2021-04-04,44.1131006182622,22.0
2021-04-05,64.29898740423711,40.0
2021-04-06,81.71313998025978,52.0
2021-04-07,75.40424914061929,69.0
2021-04-08,48.89886641005898,33.0
2021-04-09,48.11788505189037,40.0
2021-04-10,46.73824606748738,40.0
2021-04-11,75.09316943726174,99.0
2021-04-12,64.23594563618961,71.0
2021-04-13,61.994051963009014,97.0
2021-04-14,49.14026799660604,46.0
2021-04-15,42.907045333025714,24.0
2021-04-16,36.353641651028255,26.0
2021-04-17,39.98920229321988,41.0
2021-04-18,30.376286312175274,45.0
2021-04-19,29.84585392275376,32.0
2021-04-20,44.1629760430219,51.0
2021-04-21,75.2452803804183,86.0
2021-04-22,60.52834989793508,94.0
2021-04-23,62.81543507906197,92.0
2021-04-24,68.0728047300346,87.0
2021-04-25,43.70087698944212,33.0
2021-04-26,42.20618344505683,30.0
2021-04-27,34.677718042301365,23.0
2021-04-28,37.93988401523855,22.0
2021-04-29,62.86462658173442,66.0
2021-04-30,107.37538343763335,77.0
2021-05-01,90.77178138409008,148.0
2021-05-02,68.00092592400411,111.0
2021-05-03,60.31732925239498,40.0
2021-05-04,44.343898146970346,47.0
2021-05-05,43.82547331806243,65.0
2021-05-06,41.1129052273005,59.0
2021-05-07,40.91033489543902,80.0
