time,predict_value0,real
2021-01-01,52.79491826565869,42.0
2021-01-02,58.68237355211585,53.0
2021-01-03,72.13901114122383,64.0
2021-01-04,68.67307425941888,57.0
2021-01-05,72.68054437730267,59.0
2021-01-06,68.3950443641178,92.0
2021-01-07,53.510671295884556,93.0
2021-01-08,56.545710237470985,28.0
2021-01-09,58.604758581003885,31.0
2021-01-10,64.00161127462542,38.0
2021-01-11,69.17215515866663,42.0
2021-01-12,60.73901987297275,43.0
2021-01-13,69.68271985014722,63.0
2021-01-14,78.97733291356225,83.0
2021-01-15,103.38740586123917,103.0
2021-01-16,83.802182758023,110.0
2021-01-17,61.06367819318763,87.0
2021-01-18,62.78489700389577,71.0
2021-01-19,74.32097588745422,80.0
2021-01-20,70.80127936184518,102.0
2021-01-21,74.85449973908246,62.0
2021-01-22,96.13414792711473,45.0
2021-01-23,103.65011470058494,55.0
2021-01-24,85.1421253067035,77.0
2021-01-25,83.04425732956213,62.0
2021-01-26,80.72228583141334,49.0
2021-01-27,85.34621760293622,75.0
2021-01-28,60.100013556861114,57.0
2021-01-29,67.05367143112777,67.0
2021-01-30,91.36148176401562,78.0
2021-01-31,91.17863605427655,111.0
2021-02-01,86.24690246972688,64.0
2021-02-02,83.92728374058366,86.0
2021-02-03,77.33990711912186,75.0
2021-02-04,81.59075849673529,85.0
2021-02-05,85.73133612614001,68.0
2021-02-06,95.43173648704159,74.0
2021-02-07,92.64044998153719,88.0
2021-02-08,76.15368594731716,58.0
2021-02-09,60.50473708139292,32.0
2021-02-10,37.66349095515318,20.0
2021-02-11,44.98087001229692,30.0
2021-02-12,48.471784997602086,34.0
2021-02-13,65.38178136273956,42.0
2021-02-14,77.6067750287807,43.0
2021-02-15,80.36111729380086,61.0
2021-02-16,61.93463018468882,49.0
2021-02-17,55.39047834920252,38.0
2021-02-18,57.882204751549935,51.0
2021-02-19,83.51522549050394,66.0
2021-02-20,77.69819543702242,69.0
2021-02-21,81.10544938228401,76.0
2021-02-22,77.5664947806371,74.0
2021-02-23,97.98605181006087,105.0
2021-02-24,65.17224875772497,63.0
2021-02-25,52.89662225094983,42.0
2021-02-26,47.96341273142685,42.0
2021-02-27,34.89782948276567,24.0
2021-02-28,49.86944228545884,44.0
2021-03-01,60.316750003153494,67.0
2021-03-02,42.838942787740855,33.0
2021-03-03,50.73982623136876,42.0
2021-03-04,49.14017346847281,47.0
2021-03-05,51.970537558997556,69.0
2021-03-06,48.59168063240354,67.0
2021-03-07,40.41008831430784,32.0
2021-03-08,49.10554911733002,57.0
2021-03-09,58.75474892857214,68.0
2021-03-10,57.78810320177162,72.0
2021-03-11,56.04462111034779,69.0
2021-03-12,47.78260778901611,62.0
2021-03-13,64.40397862630928,50.0
2021-03-14,54.205298514846795,63.0
2021-03-15,51.658270145341284,60.0
2021-03-16,47.28822164905792,48.0
2021-03-17,45.15549527309083,44.0
2021-03-18,42.26326927658036,42.0
2021-03-19,42.095141441551334,37.0
2021-03-20,62.09525083893234,40.0
2021-03-21,35.53494596949565,24.0
2021-03-22,35.85002748302414,70.0
2021-03-23,48.73458242719924,90.0
2021-03-24,70.16773674723231,62.0
2021-03-25,70.40565949520945,98.0
2021-03-26,80.41936840554354,70.0
2021-03-27,51.68095557794496,48.0
2021-03-28,55.55954874174989,47.0
2021-03-29,47.87467213654311,38.0
2021-03-30,75.57678341271193,38.0
2021-03-31,44.48224080896817,29.0
2021-04-01,81.07274570599598,25.0
2021-04-02,77.10278564276594,29.0
2021-04-03,83.28704564877901,38.0
2021-04-04,38.49321052876583,40.0
2021-04-05,69.96246935591573,48.0
2021-04-06,99.90330311183894,100.0
2021-04-07,59.372244352726675,65.0
2021-04-08,40.4051032887967,35.0
2021-04-09,48.307358612997376,30.0
2021-04-10,55.53288125951498,56.0
2021-04-11,67.26967395050283,108.0
2021-04-12,66.18763400227833,55.0
2021-04-13,50.425359017040606,63.0
2021-04-14,49.90614635443217,43.0
2021-04-15,45.916472392803016,35.0
2021-04-16,38.383757302217376,48.0
2021-04-17,52.7601135646183,37.0
2021-04-18,47.49315680780209,49.0
2021-04-19,39.613785144202254,67.0
2021-04-20,51.26494633067205,84.0
2021-04-21,50.97173732001334,83.0
2021-04-22,54.1575769546772,52.0
2021-04-23,62.287322216387125,75.0
2021-04-24,50.008735796837485,42.0
2021-04-25,42.85855002841206,38.0
2021-04-26,39.23801521388744,48.0
2021-04-27,34.353412615823565,47.0
2021-04-28,32.82216856117246,32.0
2021-04-29,77.25948160312427,48.0
2021-04-30,100.61767841318917,104.0
2021-05-01,62.55265086984315,93.0
2021-05-02,59.072952468261896,46.0
2021-05-03,47.48462981897993,44.0
2021-05-04,47.03646343269404,34.0
2021-05-05,45.75509643395301,64.0
2021-05-06,41.05784104002804,51.0
2021-05-07,37.29359911959144,49.0
