time,predict_value0,real
2021-01-01,60.96597180560147,49.0
2021-01-02,58.57883102393755,63.0
2021-01-03,60.66616626244806,75.0
2021-01-04,62.20464351962518,94.0
2021-01-05,74.51303323072923,102.0
2021-01-06,65.12321911833683,69.0
2021-01-07,64.66240708401162,75.0
2021-01-08,46.48423120270153,55.0
2021-01-09,49.91219361444624,57.0
2021-01-10,66.3390796874153,64.0
2021-01-11,55.664713992688434,56.0
2021-01-12,57.88976575059896,68.0
2021-01-13,57.904360036731795,93.0
2021-01-14,68.97678701052305,100.0
2021-01-15,76.2433479732049,90.0
2021-01-16,77.33384450194598,69.0
2021-01-17,65.08951290903575,90.0
2021-01-18,58.87489447355575,81.0
2021-01-19,68.43408643902305,73.0
2021-01-20,84.34035837848162,72.0
2021-01-21,77.55332250051926,94.0
2021-01-22,93.99374328083769,59.0
2021-01-23,100.41518782118146,86.0
2021-01-24,67.32399255244692,62.0
2021-01-25,58.40590272900633,69.0
2021-01-26,57.81344443724568,88.0
2021-01-27,51.28256196480434,67.0
2021-01-28,55.3898851230901,68.0
2021-01-29,51.891491521418665,70.0
2021-01-30,48.62626026566323,65.0
2021-01-31,60.518345921680485,58.0
2021-02-01,57.94200379205548,47.0
2021-02-02,68.18781190798428,117.0
2021-02-03,58.45052664781011,70.0
2021-02-04,67.18443047216617,67.0
2021-02-05,63.16347376045378,53.0
2021-02-06,61.924965587240905,63.0
2021-02-07,53.749118726839,62.0
2021-02-08,54.19901463821017,59.0
2021-02-09,59.52768605674295,52.0
2021-02-10,33.75326105501535,33.0
2021-02-11,41.756854997466306,36.0
2021-02-12,50.00406128388076,45.0
2021-02-13,61.807721967135535,44.0
2021-02-14,63.21833171518943,55.0
2021-02-15,66.78471666497632,63.0
2021-02-16,51.864705785657456,55.0
2021-02-17,60.19079254521516,54.0
2021-02-18,66.9515263467248,60.0
2021-02-19,59.52671392104772,67.0
2021-02-20,71.28924874792749,84.0
2021-02-21,70.67820296933303,75.0
2021-02-22,62.08921002058443,59.0
2021-02-23,52.81698752738894,54.0
2021-02-24,51.596740813178855,48.0
2021-02-25,48.43910064860133,38.0
2021-02-26,42.424075064276224,45.0
2021-02-27,38.62588936510975,45.0
2021-02-28,40.28363946725346,46.0
2021-03-01,46.7929155106003,45.0
2021-03-02,62.90922108540905,43.0
2021-03-03,50.338334753879835,41.0
2021-03-04,51.53630456418221,65.0
2021-03-05,52.71479564177147,59.0
2021-03-06,48.28270882750785,42.0
2021-03-07,46.17463417590162,55.0
2021-03-08,52.339113912401245,44.0
2021-03-09,52.770227480579294,55.0
2021-03-10,52.76790678500522,46.0
2021-03-11,51.162825563458256,49.0
2021-03-12,62.98282199893088,74.0
2021-03-13,52.1554193054087,71.0
2021-03-14,50.09574679245286,87.0
2021-03-15,45.48831246050205,57.0
2021-03-16,50.43966404161027,45.0
2021-03-17,48.19652802635644,38.0
2021-03-18,46.421981542878356,35.0
2021-03-19,43.42843734104678,34.0
2021-03-20,46.78818295445963,34.0
2021-03-21,50.65824749464741,45.0
2021-03-22,59.15665032744335,53.0
2021-03-23,65.45122755203943,78.0
2021-03-24,80.89089983395208,93.0
2021-03-25,74.23684083821166,74.0
2021-03-26,56.6593512008141,54.0
2021-03-27,47.03548716453407,41.0
2021-03-28,44.21840651248622,34.0
2021-03-29,40.11001047229908,23.0
2021-03-30,34.88571649683439,27.0
2021-03-31,36.21737799449401,24.0
2021-04-01,33.636971301085275,23.0
2021-04-02,34.08675894107457,29.0
2021-04-03,38.898914603738376,24.0
2021-04-04,44.489564009877036,54.0
2021-04-05,49.97139250321371,48.0
2021-04-06,52.515164536279364,94.0
2021-04-07,48.49394145622145,66.0
2021-04-08,46.83889055614673,45.0
2021-04-09,41.442405194483825,42.0
2021-04-10,63.026631804876274,82.0
2021-04-11,49.80700178721402,70.0
2021-04-12,42.20882784476534,45.0
2021-04-13,41.67310354026945,40.0
2021-04-14,45.786311406480216,46.0
2021-04-15,45.30643913837367,41.0
2021-04-16,41.11142363176723,48.0
2021-04-17,42.561413744896946,44.0
2021-04-18,50.6199075440364,98.0
2021-04-19,55.55540534301802,81.0
2021-04-20,61.29673337498794,64.0
2021-04-21,53.13247721939378,64.0
2021-04-22,48.81005677243457,63.0
2021-04-23,47.84780967531875,61.0
2021-04-24,36.86558149967505,52.0
2021-04-25,37.60744811526845,46.0
2021-04-26,41.21579772981246,40.0
2021-04-27,37.814241586737445,32.0
2021-04-28,41.771096770337834,35.0
2021-04-29,65.35802666943114,95.0
2021-04-30,55.084614111966985,94.0
2021-05-01,56.01069249527953,106.0
2021-05-02,57.30179081875235,48.0
2021-05-03,46.8691305487312,42.0
2021-05-04,44.8487135765428,31.0
2021-05-05,57.747287077493,131.0
2021-05-06,49.71218464670853,66.0
2021-05-07,45.180269681192904,48.0
