time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,predict_value6,predict_value7,predict_value0,real
2021-01-01,49.357708562965975,51.197645809163404,56.2299885209676,50.751763865746945,50.97344325611666,52.71136608190346,53.266942731406346,54.00089105631525,44.0
2021-01-02,56.12751295521006,61.43813931991991,57.4269731005333,70.98752075977313,55.67409580369727,57.00682320060808,55.18689693457144,57.399262755810064,48.0
2021-01-03,57.70460099282823,63.714343909273296,66.41761220513997,61.819409446357405,65.17697839160276,65.65640081903746,67.50839342475082,59.374650086095976,60.0
2021-01-04,64.3115539427346,65.15210148737023,63.86612022483778,67.97403642749245,64.04152507035455,79.38967185673877,65.69330757796229,67.94615017501219,57.0
2021-01-05,64.70379003298417,65.31687958415384,58.27111235195819,61.751981316327345,62.09424221835159,66.50465373526721,70.46315992718277,63.59385635427861,60.0
2021-01-06,61.194637495053044,56.839384580439386,57.06554767616992,53.67681596251281,52.188115328426164,53.426398431830904,53.27789912413608,52.9069471937548,52.0
2021-01-07,46.06462348133981,46.923841335014096,45.16577953444388,41.362284062485436,38.63014633335963,37.997890684064956,39.022081380562305,40.80756144698404,48.0
2021-01-08,46.852390233284424,52.08049335922227,42.76461669356514,47.46660655762396,45.00317574471391,46.02230842154655,44.63623854071388,46.9381452055839,32.0
2021-01-09,48.038173758691556,48.70338696310796,52.78656248237712,43.873980491112064,45.92944729503797,37.92161992347491,40.72583384998366,39.40717273565505,39.0
2021-01-10,54.523097055978546,56.68702186571347,60.13722032557671,61.24095007968068,51.56604480722793,53.53563025847531,51.327379557604154,57.226023732553465,50.0
2021-01-11,55.6550865735054,49.5839179280569,46.05644439838865,58.19641260732288,55.50311118791257,48.333370603991796,55.00337866282023,53.82271409907742,38.0
2021-01-12,50.07117400990868,55.05865670322359,65.3426830890325,64.29543497172769,56.582311753486366,49.53898176631127,54.371937441538805,63.16113426635492,48.0
2021-01-13,61.211173424780895,57.305056548787675,63.60780824073775,59.85156342101607,57.72400186869717,53.60252692550098,58.37774272765091,58.70865912970176,61.0
2021-01-14,63.04480166668271,69.09668204145683,64.22087952003545,69.04591254274179,60.979197223042995,62.246411819328905,61.33452166500586,61.20159145119603,75.0
2021-01-15,80.71611347963103,80.97803260982361,83.20030307407028,77.67615548323863,78.42799674174158,81.70948426043257,82.15212613735508,75.02672972921755,77.0
2021-01-16,86.97014780315229,85.65718203628218,88.16337809155341,85.30682960593347,73.49428490160889,76.44139597873372,78.98933264378731,74.75781607465481,69.0
2021-01-17,65.39472165926686,64.91100972684211,69.00239841245723,62.12554284350945,62.04262728850386,62.38426243508682,63.58247166189856,57.830478322475386,71.0
2021-01-18,72.53981980188419,66.6072330943269,75.35802092515713,68.01149769444757,63.900099356594,60.63585634226105,61.79827982712253,64.96107436549302,67.0
2021-01-19,71.322662573141,69.46753311995508,73.6326968610155,73.92184451348936,70.77813880492414,62.51066368871729,68.97276765356094,66.89673777961704,60.0
2021-01-20,74.54526536358274,82.58556189967217,84.48878784589361,77.79357203642806,79.81035712643778,75.77427020779503,81.43142291598932,71.49006901139646,70.0
2021-01-21,85.6227974081779,92.54068771918627,106.0422002363647,93.95633421807845,90.66268132471075,80.98491056233769,90.7368657891302,90.35158527288353,89.0
2021-01-22,102.050649348589,108.92493032777064,112.62820307791226,92.74528072773057,104.09610355999641,97.1666747870749,102.59754142843369,94.46292009949188,97.0
2021-01-23,86.02465941108815,80.23447897478232,80.03789351766221,69.0982587821973,67.86761615680415,72.35499518647251,71.21104886128693,81.210406665056,50.0
2021-01-24,59.26752392719479,87.61787807364439,71.97223102535534,77.54039882997542,77.86378303736018,79.6840515026815,81.66301734758636,68.28205968799402,67.0
2021-01-25,70.73809027476807,72.24324695024474,70.26145747535338,72.56033030352063,66.98869071115206,69.21426609684825,75.05749942180712,67.85711515596007,80.0
2021-01-26,78.97514331737645,83.8638530509006,82.79545948473167,88.83483986370896,79.95754788490959,75.05245998514671,80.44863831757432,77.29789550147319,106.0
2021-01-27,68.91298844750158,57.714945918460714,53.331181564967494,59.061314153958406,55.65021952946093,60.712981112724336,59.114921032358204,60.35468788353506,77.0
2021-01-28,74.48938728623018,63.446108350018896,53.54091154019561,62.510628285619745,53.5952398336359,50.09219294419193,55.28701844768126,56.348329613124804,47.0
2021-01-29,56.47827873804799,63.48968375059227,63.268071886999465,59.0989597391597,52.71126718312458,48.04170485602128,53.25037512047041,57.844821446901044,77.0
2021-01-30,71.38230392025521,66.38563163442653,64.27859934390331,65.10919401771122,60.67469513792632,59.15373669171616,58.845263213586485,64.06702349083704,62.0
2021-01-31,70.35656457757496,84.30763147287568,81.77737323653908,75.64784939105924,73.42180205279251,70.000776311384,74.67335307665331,67.21860843777905,57.0
2021-02-01,66.22482335178536,72.88862714237776,77.71835656479492,79.28009429472476,86.93267300123628,74.05311435107207,72.82652105836426,75.55652767771598,71.0
2021-02-02,69.21254802180694,69.28177383488305,61.8951359873235,65.80287341548284,74.1759042513004,72.89291100938864,63.10574581067815,68.61800312797351,70.0
2021-02-03,75.65300888380341,75.69477504683532,68.69555274149681,74.12711699372463,74.34287956877615,68.01573599204671,69.67682072348815,69.19259972240239,74.0
2021-02-04,71.96379907619753,70.65098581872147,70.09315010467235,70.0601017548547,70.97176220991906,68.53455156393991,73.87560009762008,71.26502553726105,69.0
2021-02-05,76.80907905517402,68.75910372435098,62.18383282814618,65.19713672455431,70.984112153625,69.20138787120227,67.06387861105705,70.56388897106835,74.0
2021-02-06,80.1056410168356,83.38653444617961,80.84640560434049,78.1239814248777,85.12218909408877,75.7248351116387,82.85382712948204,76.64763719596252,96.0
2021-02-07,83.39530408968007,71.77626480956829,69.72065649192737,67.08234039646315,71.77346858999434,68.14144746333889,69.9860368126085,62.609827242177666,86.0
2021-02-08,72.98146167436597,71.39794159237718,61.819627057651815,60.052482511693796,70.17541474700445,62.90724123750016,58.33155513065072,59.77384163785998,73.0
2021-02-09,51.69758947415318,53.52667828859745,47.570568721633876,47.3871916340648,52.06456482616351,48.814463233892845,44.20206789315613,47.041189623708355,52.0
2021-02-10,43.54364345023978,43.80378469110371,38.81609244623037,48.57815346375317,38.02420516392463,42.38869978908045,39.47852762031017,45.73971674095567,34.0
2021-02-11,37.479542296060124,48.52814373094507,47.861957449795646,45.83471883832383,49.19721028527829,49.81561635885161,43.29576522913963,50.71160899719693,27.0
2021-02-12,36.26699979567653,47.32450519132929,42.764093328230054,48.27039553681887,48.286208247178756,49.64993932556411,47.20816218233977,48.5928023868534,40.0
2021-02-13,50.86428968835645,55.57680176591382,53.82437830091551,53.74420499384008,59.023463692308965,55.24023484079865,51.956668877578544,52.74828592322298,49.0
2021-02-14,57.01388966387047,65.42559437449512,65.07896953867613,62.48248107087402,66.86584689750468,66.7642648424609,71.96493132550522,64.80337188181183,50.0
2021-02-15,60.74771959660438,74.68113292629627,63.41772975388714,68.99053717485587,71.87450851099595,71.58205705955977,62.41934104772681,66.34372932774507,50.0
2021-02-16,57.172639350189314,66.43045690738839,61.32999354919911,66.70418571930075,62.27514009331871,63.666751202032096,70.24803810694172,62.3769537948978,64.0
2021-02-17,50.00617295793306,51.508584715412965,46.16722907651348,48.489951167897395,52.16796029295386,53.70978095239356,56.19813018399912,53.77793907975462,46.0
2021-02-18,55.59413667175137,63.926716011850644,57.514859368227235,55.17454586196695,55.88236479950165,54.735990042462916,54.492783823885375,55.83766950981996,62.0
2021-02-19,67.20732513671481,66.08769284990089,64.02368251501079,58.49695783617603,58.6688264323461,58.211109033057035,59.26158911691827,63.675422944860266,75.0
2021-02-20,88.03169913304228,81.14863195603711,80.54493319003903,75.4039507742655,75.81672642169791,75.87535188429264,72.33777221741384,70.65496964368374,87.0
2021-02-21,94.14325784282568,88.73675490452686,82.42770132337442,86.18364050760691,83.60490714895947,84.81906282797843,77.33717084148878,82.83093153214793,74.0
2021-02-22,80.0220239360538,82.52277417501632,89.40508081576537,90.84603576564386,88.7180012584171,80.09945246836992,85.26642746095057,91.86946627708177,77.0
2021-02-23,81.42722109559861,78.39607337345976,80.17051784193904,82.560635642752,84.04612650927277,79.304896193125,83.69410061071214,84.8213622747319,85.0
2021-02-24,72.01338745821353,60.79501069425866,71.0856159645593,60.414384138656395,60.86066896070845,65.91023646764539,66.90521488224603,56.565150683592485,69.0
2021-02-25,59.329733571424114,57.30132228016087,63.28694691447092,62.4897957717384,58.627403255904674,56.94367778915733,59.886169953570565,57.46567856683915,57.0
2021-02-26,54.38788669372996,57.07362781308587,55.196595415716494,54.68188008028997,62.23220976801214,48.15471950273912,47.21695213596191,50.722146943229774,77.0
2021-02-27,63.34694346198134,50.428700329781016,54.560704672736954,52.25089710397692,53.7782644174317,51.47724326150664,48.688012877588875,47.94436245332732,37.0
2021-02-28,48.654502976429924,61.3471782488477,52.90768175185202,65.81903188712653,55.22444303386051,62.91720723595618,63.240911056543055,62.6909710631697,62.0
2021-03-01,58.76385782180425,53.52724172825413,49.03789185375,59.87441029773853,55.93945480260194,63.87213657760742,53.24740397338427,56.02906847454232,85.0
2021-03-02,61.68232629295471,53.80043797611097,43.48774941976849,52.76020549448797,49.14731819904487,49.53196712477195,50.098848125828404,52.104344905874484,31.0
2021-03-03,44.616920750159856,56.4836473111157,47.725536377104554,49.367732504415734,49.82709950420392,50.040995952584225,54.45121666487605,52.07624373560389,49.0
2021-03-04,44.484432391953575,38.62830403595212,33.61887472248921,33.944083694704744,32.32520537061888,34.6422181587287,37.496955201359775,43.99905710255503,62.0
2021-03-05,54.15069250403185,52.268928044318784,56.20029300311001,50.62969967951543,52.79382217155469,56.116896842019806,57.645381983936545,60.155059883318316,89.0
2021-03-06,75.81027856304176,56.02981957265784,60.881303654562345,62.25357828888648,66.62389875470603,65.38964593530947,61.21963468148364,65.53713688469284,95.0
2021-03-07,57.03123861722559,53.94470065531594,46.66491498520366,48.15181648641475,49.016045671544866,48.67270073216157,47.72111222839522,45.09435344264454,55.0
2021-03-08,48.412356048495575,46.839958767202866,51.46178707781717,46.529996238147845,47.095870834597434,44.6040065005883,52.298131863692376,44.26475993764814,57.0
2021-03-09,62.44434091765505,64.95409202448636,61.0680864560267,71.15580644362971,56.580803433806594,59.87266700283769,61.56957944327358,61.77989369901027,52.0
2021-03-10,65.31439222200213,72.71667356888949,66.32754311398764,68.27424776972542,68.48126194077581,66.93339892322456,62.94640765538794,63.819580483428396,67.0
2021-03-11,68.81743079386824,68.92672624058748,66.98909013716732,71.3158911964696,66.54338708489912,64.77801422568525,62.510512900289356,67.41224349058915,97.0
2021-03-12,98.66736074542416,77.3295218396306,80.54357983590266,79.59367914005631,73.92683768618859,80.47489647978819,70.92979600530748,73.48752174217266,97.0
2021-03-13,68.1084531869698,63.62873597955778,57.35637873006803,60.41922675869472,62.634532072461184,68.69730459932572,63.71146402270458,57.78064610017802,80.0
2021-03-14,66.52312315767269,59.49009354527503,57.06474557288505,63.28600931034896,57.082075787761326,63.27224590673347,59.06707248205596,60.07986113751641,84.0
2021-03-15,83.22257327990815,73.13828151919853,58.171437884406274,74.4162856289779,63.33096177307463,62.0193764246928,65.74423700398488,67.48973538350306,92.0
2021-03-16,88.25263841048495,84.10566401050116,76.97805899573572,78.51334416808463,87.55249033053646,71.50400984057033,81.39329701636892,80.21700310916499,80.0
2021-03-17,69.66591158984043,63.95378115960585,59.12045720831424,64.83478133053103,63.81868399883191,64.71138621871187,63.31435502869723,58.95927262030643,54.0
2021-03-18,52.99963149771923,60.080699405314995,62.11562692793095,63.44826065747386,63.39594041979141,69.58714598093579,65.17539768423867,60.0281591885229,69.0
2021-03-19,61.7222275274113,52.48285095092434,58.140006554327904,60.87921113029256,61.07296137468888,69.91452473340593,60.35050629100468,54.55299664872498,77.0
2021-03-20,74.4744073170319,59.00954053164051,61.31548486734703,68.07414188624529,62.17673162140412,66.35770153104178,63.31964517329954,56.22654206188206,80.0
2021-03-21,58.705427395497615,51.35173179119563,49.54933277513452,46.20363452433388,39.29488779425158,44.82469814644541,41.98621059942352,42.84153902991763,30.0
2021-03-22,32.87228854597293,42.00399684531315,35.05039512047633,38.905501368586464,36.99383151206248,44.27360517646686,38.1272876911735,34.78670766783357,32.0
2021-03-23,62.28388024926352,70.28949638768263,67.27041205796266,65.49316918047528,70.2441742566436,60.95476326701803,64.00427064177717,60.02072687110283,67.0
2021-03-24,77.77237843355748,76.2255512637495,73.2781577675519,85.82340095565634,82.84793284835803,79.96862297011728,75.25069708700426,77.66510427181977,88.0
2021-03-25,98.22867814791675,89.15291696559574,93.5585556980558,87.98380942690078,88.85274098019154,88.30501398650843,87.10670687713397,96.5602299368379,83.0
2021-03-26,89.12659631735976,73.59931288519492,82.43473307247737,80.07543518490507,81.69040347384579,84.53044250143212,82.2439381586441,93.0532666475219,75.0
2021-03-27,75.02493961659378,79.5081444306023,74.15651716717953,79.71536668889395,62.9005114570111,75.20429993757645,75.71867352871871,75.46993571067365,80.0
2021-03-28,80.08267264043711,96.60644939573183,94.28782571611063,101.58058040759266,83.67923928143975,91.6931330114726,85.69150327699478,95.57112237839075,99.0
2021-03-29,78.95698226192503,67.23462767256134,68.61393283759031,62.26245089115177,65.38706024427188,65.54986656666321,62.659593857653284,67.1405292493349,68.0
