time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,predict_value6,predict_value7,predict_value0,real
2021-01-01,56.46004874414989,63.161466529010916,66.1484351727917,68.01901114625127,81.79408246612842,56.89633995340819,60.31084703842359,60.96597180560147,49.0
2021-01-02,61.291446992231506,67.11628713636868,63.12585639674301,74.9797301282064,69.07093570484228,77.93531654746789,64.88849365739235,58.57883102393755,63.0
2021-01-03,62.17509088163535,68.386130053496,69.01544757914839,70.00433901843772,61.74981042141858,65.8882957476864,75.35821777530654,60.66616626244806,75.0
2021-01-04,72.66521023733159,73.08328770172382,67.3444408562846,74.53160401769219,64.98865771749536,68.97571790206939,72.39943181042085,62.20464351962518,94.0
2021-01-05,93.57689529171608,78.41638192292223,76.48015843146997,88.38122136872173,73.56244809009928,79.40766280988605,92.44074789265684,74.51303323072923,102.0
2021-01-06,84.79913551168667,82.8972163947389,75.33060157624061,69.70462260525021,65.35464161889179,69.44951372953928,73.78627509010906,65.12321911833683,69.0
2021-01-07,64.96157194306184,75.73442963335971,69.7382991031496,71.07194386879253,61.43599837580944,65.8634709947444,75.83558193049332,64.66240708401162,75.0
2021-01-08,56.91513550949902,64.28295883707098,65.82967249112471,60.459295451039345,55.32815678554521,48.299841253871335,54.01241979444772,46.48423120270153,55.0
2021-01-09,55.23041475656857,61.705739359324575,61.850236661652126,66.8000474191377,59.0321178047645,49.398913708543525,58.70104339560755,49.91219361444624,57.0
2021-01-10,60.98063429383747,65.56356013929596,79.00769275637711,79.83760259540789,73.3412365817581,64.46746571412476,67.70758439583206,66.3390796874153,64.0
2021-01-11,64.54052986028117,63.96235926022649,61.04576192452401,68.2754203659219,74.1596341943961,64.39196540297588,70.79147896012111,55.664713992688434,56.0
2021-01-12,55.98163277504482,59.340841605257516,60.938500658827394,64.49299752015895,65.14477069688907,54.05381280927933,58.70472745174332,57.88976575059896,68.0
2021-01-13,71.90799704245983,70.62031112227966,64.4523321964605,66.87093611535525,61.22689964561256,58.83327607223382,66.0309583028061,57.904360036731795,93.0
2021-01-14,82.79660479721925,73.93546141331021,70.48084742586822,68.54624881325479,64.55284234025791,69.87337382493831,75.08169622308188,68.97678701052305,100.0
2021-01-15,84.10432987348793,84.02210397465218,88.49523692193202,72.63200133573615,68.91156753993731,74.48866398896455,72.31286635755423,76.2433479732049,90.0
2021-01-16,78.06321790204618,81.45220310563995,76.44523641194662,81.2290717481595,67.53358831782946,76.41241926783778,79.948788968769,77.33384450194598,69.0
2021-01-17,64.99609865956644,69.8366548961973,71.52315678841457,65.12864495920216,68.69637187867555,66.3693544159296,68.91893445268373,65.08951290903575,90.0
2021-01-18,83.69523843234474,68.80240790471551,75.4221209138526,68.66172784794723,69.19225745032305,58.93734404286414,61.655863072462125,58.87489447355575,81.0
2021-01-19,78.56212456643671,76.67344898729027,78.29309213599741,90.41710740864833,82.74950321128627,79.79982403390848,73.29869368674508,68.43408643902305,73.0
2021-01-20,79.89398483919457,93.57885544344455,88.26907538172317,102.60699833422933,98.22925847013555,92.63402451896694,92.93566267758555,84.34035837848162,72.0
2021-01-21,88.98848319828409,87.57610884175136,91.12733315773089,94.02681023520051,82.39078504074693,89.57416915135128,92.93945676228,77.55332250051926,94.0
2021-01-22,104.3700197237635,97.92202045399921,99.02628233305376,93.37373551711435,102.10441474082526,99.14726052936408,114.42271368384252,93.99374328083769,59.0
2021-01-23,74.47496810120383,104.96695819590674,91.86926357175498,101.5378897645345,101.36457475177777,105.31858465489799,113.75936488798845,100.41518782118146,86.0
2021-01-24,68.84956685449595,65.81975438663149,63.58035393275263,65.30861443616747,62.838111913864,67.48206540029777,74.42159426889835,67.32399255244692,62.0
2021-01-25,64.1316903382182,74.8735103819343,64.13183768912333,65.31658051141652,64.17580810601044,73.469537814286,76.85352002582542,58.40590272900633,69.0
2021-01-26,56.95255121639113,53.721428174187544,59.247501390525144,62.20364937786773,59.17797952290324,70.96696887259522,67.05277514383377,57.81344443724568,88.0
2021-01-27,60.545785835421164,52.5541069655989,52.58621331173404,55.05565262685918,49.3552963395378,55.49783134672244,54.456357308479305,51.28256196480434,67.0
2021-01-28,67.68331947390197,62.162294220623096,64.35636961211218,56.90870007708426,62.61837629722762,59.828157313207065,65.09948520207126,55.3898851230901,68.0
2021-01-29,71.59884976545472,63.2988578586539,62.206578157059376,49.8146018118935,47.48491728290721,54.79744811404984,55.201360031158465,51.891491521418665,70.0
2021-01-30,64.09259548623002,64.65232512815535,58.19433603088839,59.54896202667665,50.06161823417391,55.77942884168184,50.983174747066805,48.62626026566323,65.0
2021-01-31,64.15432025126763,65.85956084812405,72.96920202112058,66.64419037124885,68.59277907841603,60.68181355792397,60.641489949326086,60.518345921680485,58.0
