time,predict_value0,real
2021-01-01,62.92479393970384,60.0
2021-01-02,65.61694222928145,63.0
2021-01-03,71.37572253676646,67.0
2021-01-04,75.83105859255149,74.0
2021-01-05,81.74368400719021,68.0
2021-01-06,60.57379930150563,73.0
2021-01-07,59.23530637501825,112.0
2021-01-08,49.414882483100754,40.0
2021-01-09,48.65486821708953,55.0
2021-01-10,57.44434918748043,59.0
2021-01-11,59.37637805877931,50.0
2021-01-12,62.2143566324526,61.0
2021-01-13,63.530230746826625,72.0
2021-01-14,69.26464983514022,77.0
2021-01-15,105.11953848753221,77.0
2021-01-16,81.42462434894179,87.0
2021-01-17,82.41646984483286,94.0
2021-01-18,68.07578366913762,90.0
2021-01-19,79.77404735619113,81.0
2021-01-20,73.63689159883008,68.0
2021-01-21,82.17223885475047,49.0
2021-01-22,87.90553217121706,60.0
2021-01-23,99.09440595793008,69.0
2021-01-24,77.79691189175794,68.0
2021-01-25,68.51257908178256,51.0
2021-01-26,58.12919578771934,61.0
2021-01-27,66.57279260050161,85.0
2021-01-28,64.96889209453333,80.0
2021-01-29,67.8962141267885,75.0
2021-01-30,71.76580470318301,65.0
2021-01-31,71.77840902427195,69.0
2021-02-01,52.38754565510092,47.0
2021-02-02,66.42537175391477,55.0
2021-02-03,48.36421615838854,60.0
2021-02-04,65.26979493135683,65.0
2021-02-05,68.2923597988855,60.0
2021-02-06,65.17468965866318,59.0
2021-02-07,71.7169601079213,59.0
2021-02-08,50.26341753873551,55.0
2021-02-09,56.875923215902795,45.0
2021-02-10,39.52292994505202,25.0
2021-02-11,45.0456717395792,46.0
2021-02-12,45.270568932503444,125.0
2021-02-13,55.63040734031161,79.0
2021-02-14,69.81128611290444,84.0
2021-02-15,63.06836011022689,70.0
2021-02-16,54.07342217786628,63.0
2021-02-17,54.894795980022174,57.0
2021-02-18,68.90814002335594,65.0
2021-02-19,75.99561691109149,69.0
2021-02-20,73.51477597675002,88.0
2021-02-21,61.240060905686995,76.0
2021-02-22,55.57941004436479,65.0
2021-02-23,77.65275378220463,79.0
2021-02-24,48.43049192758834,51.0
2021-02-25,45.97426063304585,41.0
2021-02-26,37.180215621187735,36.0
2021-02-27,41.946989074768496,29.0
2021-02-28,37.67533696636563,44.0
2021-03-01,46.69897660869972,43.0
2021-03-02,53.59116312545264,37.0
2021-03-03,48.555220873896786,52.0
2021-03-04,51.66959338518355,34.0
2021-03-05,52.527404752642234,40.0
2021-03-06,42.943268475963094,28.0
2021-03-07,49.755095461483805,42.0
2021-03-08,53.032827028587,46.0
2021-03-09,54.55338089939109,49.0
2021-03-10,58.61837882989353,49.0
2021-03-11,53.46366340178459,45.0
2021-03-12,58.752716046598174,51.0
2021-03-13,51.54557791110606,56.0
2021-03-14,48.727399504091856,68.0
2021-03-15,48.929682946300225,55.0
2021-03-16,44.46335092747233,47.0
2021-03-17,44.7951988429738,42.0
2021-03-18,36.25407087687545,32.0
2021-03-19,38.03142389930743,25.0
2021-03-20,44.575339971136486,32.0
2021-03-21,45.75196488130596,45.0
2021-03-22,48.552824052268505,44.0
2021-03-23,59.147279631532605,90.0
2021-03-24,70.26702766317774,86.0
2021-03-25,75.9881053712833,90.0
2021-03-26,59.78605339315944,61.0
2021-03-27,52.44815315099461,43.0
2021-03-28,51.08595585245334,35.0
2021-03-29,46.61912349581172,31.0
2021-03-30,53.64257625842063,34.0
2021-03-31,36.860991264531116,29.0
2021-04-01,35.120788796890466,24.0
2021-04-02,35.97510072578846,23.0
2021-04-03,39.32348221023032,26.0
2021-04-04,45.177587624687675,65.0
2021-04-05,44.826234869228536,67.0
2021-04-06,54.133728809916086,85.0
2021-04-07,53.08651584425721,71.0
2021-04-08,55.176069680695704,44.0
2021-04-09,37.765749893397654,42.0
2021-04-10,53.554026725675264,74.0
2021-04-11,57.98912143330115,57.0
2021-04-12,51.32326061478738,42.0
2021-04-13,49.37364952636077,36.0
2021-04-14,48.81210453327781,35.0
2021-04-15,43.918919826041034,33.0
2021-04-16,39.525286352919224,29.0
2021-04-17,40.96366418102782,32.0
2021-04-18,41.15194759863569,76.0
2021-04-19,37.79334062302418,59.0
2021-04-20,36.93246206699449,48.0
2021-04-21,42.737999665720395,45.0
2021-04-22,42.33087288239361,48.0
2021-04-23,38.22614440670699,43.0
2021-04-24,39.90824157237984,32.0
2021-04-25,38.97288937846059,27.0
2021-04-26,43.459530996547535,26.0
2021-04-27,39.40328548267971,32.0
2021-04-28,43.0724121175487,40.0
2021-04-29,40.644270563659454,47.0
2021-04-30,53.66372193450254,73.0
2021-05-01,54.059325988306554,73.0
2021-05-02,42.97109836032277,34.0
2021-05-03,49.38495072112817,29.0
2021-05-04,38.00589748121005,29.0
2021-05-05,41.54529652824885,40.0
2021-05-06,37.420331105131886,48.0
2021-05-07,38.52642407151421,33.0
