time,predict_value1,predict_value2,predict_value3,predict_value4,predict_value5,predict_value6,predict_value7,predict_value0,real
2021-01-01,54.45292763818183,60.47102402055046,76.93465386093858,76.0152467172543,73.00916978449956,57.07337441127668,52.538455839172634,54.90378729081161,42.0
2021-01-02,53.67668905490971,57.325479162596835,67.53235208100818,68.0545924411139,69.6009498816389,63.48089109143955,51.334330337646364,55.04811108700007,63.0
2021-01-03,62.086312005342336,61.37051856526853,68.23602360478968,69.47025232784203,73.10246446477426,65.26065019702787,64.60933114168375,62.126661416626256,80.0
2021-01-04,76.05749716245008,70.42369099766728,63.468901263449965,72.7745718227607,67.21799387756579,75.68990777564949,69.96212159982971,71.99395357492213,65.0
2021-01-05,72.81097713379908,86.822221944647,75.34519944457881,75.67152972822136,63.52430650655418,75.44431386357942,83.91194396197113,75.02736448270268,64.0
2021-01-06,63.434456435704604,69.28561448972575,74.57258836652446,66.7554802908513,69.52669684823282,64.73633414733358,72.48872107136845,66.13298952607867,69.0
2021-01-07,64.61125577644826,58.11224808762978,52.85620953993922,62.46711112105708,54.21195812804789,55.035844676450125,53.81742088357702,60.51574315245089,62.0
2021-01-08,51.70965044274839,59.645519451538895,61.55969166155736,61.15226102552393,61.08301819472869,54.803389175362916,54.95043001404396,56.18998202682332,51.0
2021-01-09,55.250559752582596,55.7263416198691,61.20944581598766,61.49067457029244,59.633619833654,56.275808035577654,54.75525996894116,54.109127167781516,37.0
2021-01-10,51.976675997371295,56.39829868732507,66.06145413349306,68.10406966639633,62.040652346417566,54.53340172344206,60.50451087131678,58.393010281329985,45.0
2021-01-11,57.6068581215251,57.94231674601922,61.518932017026046,68.52447762733406,69.36299428913745,60.08153624367505,64.36326257509128,70.67789441823217,51.0
2021-01-12,56.86016441746038,64.92982499348763,59.533018721445266,67.24468891404263,61.776480598552425,63.917585633875824,69.92493582072056,70.85027933324353,62.0
2021-01-13,67.46514347103086,65.10880510254569,64.19789132931238,66.20745579216089,60.15172181306251,64.2488250681341,72.47155965811825,62.642367424144695,95.0
2021-01-14,99.09551087512335,72.46988388122973,70.83555117842903,76.3323167995755,70.58661607773597,74.80157468438851,81.47035672607831,75.9322960591143,119.0
2021-01-15,105.70567766865354,109.56541644827746,82.90821902389793,92.14691899658845,89.60740504630598,79.53580523070579,94.41879381992675,84.57525560409648,138.0
2021-01-16,115.73804720811012,112.4935318503779,91.15089445308239,84.38843959602254,91.76175104831755,85.06142345485759,92.02179437852718,83.58546611117256,170.0
