time,predict_value0,real
2021-01-01,54.00089105631525,44.0
2021-01-02,57.399262755810064,48.0
2021-01-03,59.374650086095976,60.0
2021-01-04,67.94615017501219,57.0
2021-01-05,63.59385635427861,60.0
2021-01-06,52.9069471937548,52.0
2021-01-07,40.80756144698404,48.0
2021-01-08,46.9381452055839,32.0
2021-01-09,39.40717273565505,39.0
2021-01-10,57.226023732553465,50.0
2021-01-11,53.82271409907742,38.0
2021-01-12,63.16113426635492,48.0
2021-01-13,58.70865912970176,61.0
2021-01-14,61.20159145119603,75.0
2021-01-15,75.02672972921755,77.0
2021-01-16,74.75781607465481,69.0
2021-01-17,57.830478322475386,71.0
2021-01-18,64.96107436549302,67.0
2021-01-19,66.89673777961704,60.0
2021-01-20,71.49006901139646,70.0
2021-01-21,90.35158527288353,89.0
2021-01-22,94.46292009949188,97.0
2021-01-23,81.210406665056,50.0
2021-01-24,68.28205968799402,67.0
2021-01-25,67.85711515596007,80.0
2021-01-26,77.29789550147319,106.0
2021-01-27,60.35468788353506,77.0
2021-01-28,56.348329613124804,47.0
2021-01-29,57.844821446901044,77.0
2021-01-30,64.06702349083704,62.0
2021-01-31,67.21860843777905,57.0
2021-02-01,75.55652767771598,71.0
2021-02-02,68.61800312797351,70.0
2021-02-03,69.19259972240239,74.0
2021-02-04,71.26502553726105,69.0
2021-02-05,70.56388897106835,74.0
2021-02-06,76.64763719596252,96.0
2021-02-07,62.609827242177666,86.0
2021-02-08,59.77384163785998,73.0
2021-02-09,47.041189623708355,52.0
2021-02-10,45.73971674095567,34.0
2021-02-11,50.71160899719693,27.0
2021-02-12,48.5928023868534,40.0
2021-02-13,52.74828592322298,49.0
2021-02-14,64.80337188181183,50.0
2021-02-15,66.34372932774507,50.0
2021-02-16,62.3769537948978,64.0
2021-02-17,53.77793907975462,46.0
2021-02-18,55.83766950981996,62.0
2021-02-19,63.675422944860266,75.0
2021-02-20,70.65496964368374,87.0
2021-02-21,82.83093153214793,74.0
2021-02-22,91.86946627708177,77.0
2021-02-23,84.8213622747319,85.0
2021-02-24,56.565150683592485,69.0
2021-02-25,57.46567856683915,57.0
2021-02-26,50.722146943229774,77.0
2021-02-27,47.94436245332732,37.0
2021-02-28,62.6909710631697,62.0
2021-03-01,56.02906847454232,85.0
2021-03-02,52.104344905874484,31.0
2021-03-03,52.07624373560389,49.0
2021-03-04,43.99905710255503,62.0
2021-03-05,60.155059883318316,89.0
2021-03-06,65.53713688469284,95.0
2021-03-07,45.09435344264454,55.0
2021-03-08,44.26475993764814,57.0
2021-03-09,61.77989369901027,52.0
2021-03-10,63.819580483428396,67.0
2021-03-11,67.41224349058915,97.0
2021-03-12,73.48752174217266,97.0
2021-03-13,57.78064610017802,80.0
2021-03-14,60.07986113751641,84.0
2021-03-15,67.48973538350306,92.0
2021-03-16,80.21700310916499,80.0
2021-03-17,58.95927262030643,54.0
2021-03-18,60.0281591885229,69.0
2021-03-19,54.55299664872498,77.0
2021-03-20,56.22654206188206,80.0
2021-03-21,42.84153902991763,30.0
2021-03-22,34.78670766783357,32.0
2021-03-23,60.02072687110283,67.0
2021-03-24,77.66510427181977,88.0
2021-03-25,96.5602299368379,83.0
2021-03-26,93.0532666475219,75.0
2021-03-27,75.46993571067365,80.0
2021-03-28,95.57112237839075,99.0
2021-03-29,67.1405292493349,68.0
2021-03-30,81.41040936599863,48.0
2021-03-31,62.09113198804412,43.0
2021-04-01,75.60573581060846,48.0
2021-04-02,85.88661362767984,54.0
2021-04-03,54.61650467329673,54.0
2021-04-04,49.60495839875223,52.0
2021-04-05,46.33297511093124,59.0
2021-04-06,58.062152040158914,97.0
2021-04-07,67.11490084478899,85.0
2021-04-08,49.992401893296574,72.0
2021-04-09,57.084864865902794,72.0
2021-04-10,71.72289538227675,91.0
2021-04-11,72.7715292307739,109.0
2021-04-12,59.8376924935271,70.0
2021-04-13,66.18217247853191,91.0
2021-04-14,55.44160972549519,85.0
2021-04-15,65.84558059951772,100.0
2021-04-16,56.8138531513522,85.0
2021-04-17,56.72303297716784,75.0
2021-04-18,76.70107541263704,113.0
2021-04-19,46.22158808076624,110.0
2021-04-20,59.63307971175363,102.0
2021-04-21,86.30720815646197,95.0
2021-04-22,90.4158435705627,126.0
2021-04-23,66.92860496725721,82.0
2021-04-24,64.90672077457005,88.0
2021-04-25,54.257358779996906,36.0
2021-04-26,53.91344987456765,57.0
2021-04-27,48.29297528475115,47.0
2021-04-28,52.37615949237524,34.0
2021-04-29,56.61144812563126,55.0
2021-04-30,93.346023228559,124.0
2021-05-01,102.01307520029923,130.0
2021-05-02,71.96233212061225,70.0
2021-05-03,53.39990958834917,50.0
2021-05-04,54.05634597715227,48.0
2021-05-05,50.606532591196284,52.0
2021-05-06,67.28390091985656,125.0
2021-05-07,36.64409046065387,137.0
